category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology
GO:0000062,0.001169217,0.9999201,5,8,fatty-acyl-CoA binding,MF
GO:0003755,0.001204974,0.999723456,11,27,peptidyl-prolyl cis-trans isomerase activity,MF
GO:0003824,0.001233447,0.998961749,588,3634,catalytic activity,MF
GO:0004407,0.001277586,0.99985934,6,12,histone deacetylase activity,MF
GO:0016776,0.001523043,0.999703915,9,21,"phosphotransferase activity, phosphate group as acceptor",MF
GO:0016651,0.00157134,0.999507375,15,44,"oxidoreductase activity, acting on NAD(P)H",MF
GO:0046872,0.001590652,0.998715514,332,1978,metal ion binding,MF
GO:0016791,0.001807272,0.999100897,33,142,phosphatase activity,MF
GO:0004383,0.002312098,0.999791229,5,9,guanylate cyclase activity,MF
GO:0042562,0.002508091,0.999424888,10,23,hormone binding,MF
GO:0016859,0.002833521,0.999253563,11,29,cis-trans isomerase activity,MF
GO:0019205,0.002896928,0.999278382,10,28,nucleobase-containing compound kinase activity,MF
GO:0033558,0.00352219,0.999481144,6,14,protein lysine deacetylase activity,MF
GO:0008135,0.003584768,0.998730608,15,52,"translation factor activity, RNA binding",MF
GO:0019829,0.003610667,0.999125537,9,28,ATPase-coupled cation transmembrane transporter activity,MF
GO:0022836,0.003819777,0.99795589,35,154,gated channel activity,MF
GO:0016853,0.003873935,0.998161795,26,101,isomerase activity,MF
GO:0022843,0.003929095,0.99838941,19,70,voltage-gated cation channel activity,MF
GO:0046982,0.003986615,0.997894939,34,138,protein heterodimerization activity,MF
GO:0017169,0.004000696,0.999758795,4,6,CDP-alcohol phosphatidyltransferase activity,MF
GO:0003899,0.004116594,0.998692457,13,37,DNA-directed 5'-3' RNA polymerase activity,MF
GO:0005215,0.004221695,0.997015504,101,554,transporter activity,MF
GO:0005509,0.004435436,0.997203345,58,305,calcium ion binding,MF
GO:0022890,0.004451974,0.997322433,49,236,inorganic cation transmembrane transporter activity,MF
GO:0042802,0.004560656,0.996958154,74,389,identical protein binding,MF
GO:0042578,0.004708464,0.99733945,39,187,phosphoric ester hydrolase activity,MF
GO:0005244,0.005276086,0.997567685,23,86,voltage-gated ion channel activity,MF
GO:0022832,0.005276086,0.997567685,23,86,voltage-gated channel activity,MF
GO:0001054,0.005392592,0.999463296,5,8,RNA polymerase I activity,MF
GO:0043167,0.005962523,0.994900257,502,3202,ion binding,MF
GO:0016860,0.006052197,0.998180512,11,32,intramolecular oxidoreductase activity,MF
GO:0042625,0.007093053,0.998069939,9,29,ATPase-coupled ion transmembrane transporter activity,MF
GO:0015288,0.007193931,0.999750619,3,4,porin activity,MF
GO:0022829,0.007193931,0.999750619,3,4,wide pore channel activity,MF
GO:0042923,0.007428898,1,3,3,neuropeptide binding,MF
GO:0070403,0.007851936,0.998668171,6,13,NAD+ binding,MF
GO:0034062,0.008635906,0.9969171,13,41,5'-3' RNA polymerase activity,MF
GO:0015075,0.009219331,0.993749687,68,362,ion transmembrane transporter activity,MF
GO:0008526,0.009428607,1,2,2,phosphatidylinositol transfer activity,MF
GO:0015631,0.009974661,0.995030843,23,106,tubulin binding,MF
GO:0004181,0.010020718,0.998516497,5,11,metallocarboxypeptidase activity,MF
GO:0050997,0.010298257,0.998904742,4,8,quaternary ammonium group binding,MF
GO:0017069,0.010384582,0.997997875,7,13,snRNA binding,MF
GO:0001056,0.011414754,0.998340984,5,10,RNA polymerase III activity,MF
GO:0019203,0.011940788,0.999496518,3,4,carbohydrate phosphatase activity,MF
GO:0050308,0.011940788,0.999496518,3,4,sugar-phosphatase activity,MF
GO:0001055,0.012165049,0.998969322,4,6,RNA polymerase II activity,MF
GO:0004504,0.012664153,1,2,2,peptidylglycine monooxygenase activity,MF
GO:0004598,0.012664153,1,2,2,peptidylamidoglycolate lyase activity,MF
GO:0008324,0.012981162,0.991428885,55,290,cation transmembrane transporter activity,MF
GO:0035014,0.013204108,1,2,2,phosphatidylinositol 3-kinase regulator activity,MF
GO:0016849,0.014014566,0.997058949,6,16,phosphorus-oxygen lyase activity,MF
GO:0004722,0.014368292,0.996412065,7,21,protein serine/threonine phosphatase activity,MF
GO:0030292,0.014431286,1,2,2,protein tyrosine kinase inhibitor activity,MF
GO:0071933,0.014590971,1,2,2,Arp2/3 complex binding,MF
GO:0004662,0.014600175,1,2,2,CAAX-protein geranylgeranyltransferase activity,MF
GO:0004661,0.014612321,0.999036698,3,5,protein geranylgeranyltransferase activity,MF
GO:0022857,0.017841823,0.987186443,77,431,transmembrane transporter activity,MF
GO:0051920,0.018476104,0.998664594,3,5,peroxiredoxin activity,MF
GO:0003743,0.019198904,0.993282563,10,35,translation initiation factor activity,MF
GO:0004045,0.019594069,1,2,2,aminoacyl-tRNA hydrolase activity,MF
GO:0042277,0.019605501,0.991309251,15,61,peptide binding,MF
GO:0015267,0.020933916,0.986860233,39,197,channel activity,MF
GO:0022803,0.020933916,0.986860233,39,197,passive transmembrane transporter activity,MF
GO:0019788,0.021479836,0.998854585,3,4,NEDD8 transferase activity,MF
GO:0017136,0.021835214,0.996710704,4,10,NAD-dependent histone deacetylase activity,MF
GO:0005251,0.021911599,0.995278578,6,13,delayed rectifier potassium channel activity,MF
GO:0019207,0.022109493,0.990555812,14,48,kinase regulator activity,MF
GO:0097177,0.02211727,1,2,2,mitochondrial ribosome binding,MF
GO:0051287,0.0229828,0.99161196,10,38,NAD binding,MF
GO:0043178,0.023400076,0.993292868,7,25,alcohol binding,MF
GO:0008092,0.02353526,0.983595556,60,333,cytoskeletal protein binding,MF
GO:0005506,0.024140434,0.987159438,22,95,iron ion binding,MF
GO:0016861,0.024417387,0.996363654,4,9,"intramolecular oxidoreductase activity, interconverting aldoses and ketoses",MF
GO:0004222,0.026432406,0.987375776,16,71,metalloendopeptidase activity,MF
GO:0004601,0.026580863,0.991690301,8,24,peroxidase activity,MF
GO:0016684,0.026580863,0.991690301,8,24,"oxidoreductase activity, acting on peroxide as acceptor",MF
GO:0008237,0.027036553,0.984499901,26,129,metallopeptidase activity,MF
GO:0042803,0.027266113,0.981840322,46,245,protein homodimerization activity,MF
GO:0017046,0.02820034,0.992896552,6,17,peptide hormone binding,MF
GO:0034713,0.028314985,1,2,2,type I transforming growth factor beta receptor binding,MF
GO:0016783,0.029688889,0.994115675,5,11,sulfurtransferase activity,MF
GO:0005165,0.031274121,0.99881278,2,3,neurotrophin receptor binding,MF
GO:0005167,0.031274121,0.99881278,2,3,neurotrophin TRK receptor binding,MF
GO:0005168,0.031274121,0.99881278,2,3,neurotrophin TRKA receptor binding,MF
GO:0035438,0.031505613,1,2,2,cyclic-di-GMP binding,MF
GO:0061507,0.031505613,1,2,2,"2',3'-cyclic GMP-AMP binding",MF
GO:0008017,0.032128964,0.983798164,17,81,microtubule binding,MF
GO:0016491,0.032313541,0.975525026,90,498,oxidoreductase activity,MF
GO:0005216,0.032711503,0.978995835,37,192,ion channel activity,MF
GO:0009055,0.032770009,0.98629118,12,40,electron transfer activity,MF
GO:0034979,0.032919631,0.994144177,4,11,NAD-dependent protein deacetylase activity,MF
GO:0030594,0.03379053,0.986724051,11,32,neurotransmitter receptor activity,MF
GO:0004775,0.033941969,0.998650985,2,3,succinate-CoA ligase (ADP-forming) activity,MF
GO:0019003,0.034604037,0.989370584,7,23,GDP binding,MF
GO:0008235,0.034993202,0.988988112,7,26,metalloexopeptidase activity,MF
GO:0003700,0.036249534,0.974087773,62,289,DNA-binding transcription factor activity,MF
GO:0004017,0.037202814,0.995817968,3,6,adenylate kinase activity,MF
GO:0033218,0.037588935,0.981673434,15,67,amide binding,MF
GO:0008312,0.039614536,0.996095917,3,5,7S RNA binding,MF
GO:0008143,0.040242356,0.994886566,3,7,poly(A) binding,MF
GO:0031624,0.040355863,0.994866233,3,7,ubiquitin conjugating enzyme binding,MF
GO:0044390,0.040355863,0.994866233,3,7,ubiquitin-like protein conjugating enzyme binding,MF
GO:0005249,0.041163315,0.982853296,11,37,voltage-gated potassium channel activity,MF
GO:0016404,0.042533119,0.998079045,2,3,15-hydroxyprostaglandin dehydrogenase (NAD+) activity,MF
GO:0031210,0.042688664,0.998067997,2,3,phosphatidylcholine binding,MF
GO:0016765,0.043073936,0.981603638,11,42,"transferase activity, transferring alkyl or aryl (other than methyl) groups",MF
GO:0008318,0.044679001,0.994073645,3,7,protein prenyltransferase activity,MF
GO:0004582,0.045117633,1,2,2,dolichyl-phosphate beta-D-mannosyltransferase activity,MF
GO:0019899,0.045628266,0.965248231,81,493,enzyme binding,MF
GO:0016780,0.046138036,0.988927588,5,13,"phosphotransferase activity, for other substituted phosphate groups",MF
GO:0030955,0.046748643,0.997771156,2,3,potassium ion binding,MF
GO:0051059,0.046957745,0.990921929,4,10,NF-kappaB binding,MF
GO:0016811,0.048081726,0.978058258,12,49,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",MF
GO:0003726,0.048117135,0.997667476,2,3,double-stranded RNA adenosine deaminase activity,MF
GO:0009975,0.048744363,0.985552932,6,19,cyclase activity,MF
GO:0044464,3.83E-36,1,1289,6752,NA,NA
GO:0044424,1.20E-34,1,1192,6164,NA,NA
GO:0044422,9.75E-23,1,674,3366,NA,NA
GO:0044446,2.57E-22,1,659,3286,NA,NA
GO:0044444,3.33E-20,1,675,3415,NA,NA
GO:0030529,1.20E-19,1,133,389,NA,NA
GO:0043234,4.83E-15,1,369,1777,NA,NA
GO:0044267,1.75E-11,1,315,1539,NA,NA
GO:0044763,2.44E-11,1,750,4276,NA,NA
GO:0044699,1.33E-10,1,897,5227,NA,NA
GO:0044445,7.71E-10,1,31,67,NA,NA
GO:0044425,1.57E-09,1,425,2283,NA,NA
GO:0044429,7.69E-09,1,115,426,NA,NA
GO:0044455,3.06E-07,0.999999922,31,66,NA,NA
GO:0015992,5.91E-07,0.999999866,25,56,NA,NA
GO:0006818,8.15E-07,0.99999981,25,57,NA,NA
GO:0044428,5.08E-06,0.999996758,226,1225,NA,NA
GO:0044452,5.37E-06,0.999999335,13,23,NA,NA
GO:0031513,5.90E-06,0.999998997,15,35,NA,NA
GO:0044441,2.14E-05,0.99999223,31,115,NA,NA
GO:0015991,2.15E-05,0.999998104,10,15,NA,NA
GO:0036442,2.31E-05,0.99999912,7,9,NA,NA
GO:0044432,4.50E-05,0.999973009,101,464,NA,NA
GO:0042384,5.73E-05,0.999981212,24,82,NA,NA
GO:0044767,9.00E-05,0.999931815,304,1718,NA,NA
GO:0015672,0.000131314,0.999936167,47,177,NA,NA
GO:0015077,0.000284427,0.999865244,40,149,NA,NA
GO:0044765,0.00036077,0.99973442,201,1130,NA,NA
GO:0072372,0.000878137,0.999710103,17,59,NA,NA
GO:0044710,0.001030077,0.999161681,393,2381,NA,NA
GO:0001103,0.001601079,0.999815331,6,12,NA,NA
GO:0044430,0.001689734,0.998809822,118,664,NA,NA
GO:0055114,0.001751267,0.998780472,112,574,NA,NA
GO:0098589,0.00225884,0.998441741,101,531,NA,NA
GO:0070491,0.00245874,0.999592489,7,17,NA,NA
GO:0044451,0.003210005,0.997912577,71,367,NA,NA
GO:0044822,0.003835646,0.997746914,46,231,NA,NA
GO:0044459,0.004279062,0.996913675,112,655,NA,NA
GO:0097458,0.004961326,0.996711379,70,384,NA,NA
GO:1902582,0.005389786,0.996375001,74,397,NA,NA
GO:0035058,0.0059612,0.999515504,4,7,NA,NA
GO:0006464,0.008321805,0.993327254,212,1268,NA,NA
GO:0044437,0.010394617,0.99385256,38,183,NA,NA
GO:0048037,0.011358639,0.992982147,43,226,NA,NA
GO:0097223,0.011449715,0.996216811,11,32,NA,NA
GO:0043624,0.012181293,0.996566496,9,23,NA,NA
GO:0051297,0.012866278,0.995594898,11,35,NA,NA
GO:0043241,0.015270758,0.994997761,10,30,NA,NA
GO:0018065,0.015952899,0.99891166,3,5,NA,NA
GO:0022892,0.019062686,0.986202808,79,445,NA,NA
GO:0050662,0.020048553,0.988409195,29,151,NA,NA
GO:0016820,0.021045458,0.991509789,12,51,NA,NA
GO:0044798,0.021055026,0.991298637,13,48,NA,NA
GO:0032844,0.022181561,0.98936364,17,76,NA,NA
GO:0022838,0.024160543,0.984761641,38,194,NA,NA
GO:0022891,0.025977874,0.981327081,69,385,NA,NA
GO:0045908,0.028619147,1,2,2,NA,NA
GO:0016265,0.030886177,0.977754794,66,366,NA,NA
GO:0033160,0.031505613,1,2,2,NA,NA
GO:0044711,0.033381551,0.974120298,105,605,NA,NA
GO:0030799,0.035456538,0.984826939,12,43,NA,NA
GO:0001071,0.036249534,0.974087773,62,289,NA,NA
GO:0009814,0.0377026,1,2,2,NA,NA
GO:0043492,0.037973931,0.983813994,11,50,NA,NA
GO:0006928,0.039651794,0.970487237,73,441,NA,NA
GO:0016569,0.042931284,0.972929641,31,166,NA,NA
GO:0071822,0.047971968,0.963174042,85,489,NA,NA
GO:0006732,0.049809267,0.969350014,27,135,NA,NA
