Orthogroup	Montipora_gene	Pocillopora_gene	Spis_gene
OG0008126	Montipora_capitata_HIv3___RNAseq.g8682.t1	Pocillopora_acuta_HIv2___RNAseq.g16294.t1	Spis6749
OG0008127	Montipora_capitata_HIv3___RNAseq.g8704.t1	Pocillopora_acuta_HIv2___RNAseq.g16289.t1	Spis6753
OG0008129	Montipora_capitata_HIv3___RNAseq.g25863.t1	Pocillopora_acuta_HIv2___RNAseq.g27849.t1	Spis5211
OG0008130	Montipora_capitata_HIv3___RNAseq.g46240.t1	Pocillopora_acuta_HIv2___RNAseq.g7803.t1	Spis1837
OG0008131	Montipora_capitata_HIv3___RNAseq.g46177.t1	Pocillopora_acuta_HIv2___RNAseq.g4958.t1	Spis15218
OG0008132	Montipora_capitata_HIv3___RNAseq.g46173.t1	Pocillopora_acuta_HIv2___RNAseq.g7774.t1	Spis20072
OG0008134	Montipora_capitata_HIv3___RNAseq.g46182.t1	Pocillopora_acuta_HIv2___RNAseq.g4954.t1	Spis15214
OG0008135	Montipora_capitata_HIv3___RNAseq.g33136.t1	Pocillopora_acuta_HIv2___TS.g18917.t1	Spis22033
OG0008136	Montipora_capitata_HIv3___TS.g19240.t2b	Pocillopora_acuta_HIv2___RNAseq.g11870.t1	Spis18045
OG0008137	Montipora_capitata_HIv3___RNAseq.g48644.t1	Pocillopora_acuta_HIv2___RNAseq.g5642.t1a	
OG0008139	Montipora_capitata_HIv3___RNAseq.g12779.t1	Pocillopora_acuta_HIv2___RNAseq.g24737.t1	Spis2382
OG0008140	Montipora_capitata_HIv3___TS.g7332.t2	Pocillopora_acuta_HIv2___TS.g3465.t1	Spis1700
OG0008141	Montipora_capitata_HIv3___RNAseq.g24203.t1	Pocillopora_acuta_HIv2___RNAseq.g3664.t1	Spis1682
OG0008143	Montipora_capitata_HIv3___TS.g11233.t1	Pocillopora_acuta_HIv2___RNAseq.g4344.t1	Spis14173.t2
OG0008144	Montipora_capitata_HIv3___RNAseq.g47421.t1	Pocillopora_acuta_HIv2___RNAseq.g17901.t1	Spis9340
OG0008145	Montipora_capitata_HIv3___TS.g1589.t1	Pocillopora_acuta_HIv2___RNAseq.g5400.t1	Spis3770
OG0008146	Montipora_capitata_HIv3___RNAseq.g44653.t1	Pocillopora_acuta_HIv2___RNAseq.g824.t1	Spis6413
OG0008148	Montipora_capitata_HIv3___RNAseq.g30390.t1	Pocillopora_acuta_HIv2___RNAseq.g30733.t1	Spis20167
OG0008150	Montipora_capitata_HIv3___RNAseq.g25164.t1	Pocillopora_acuta_HIv2___RNAseq.g27410.t1	
OG0008151	Montipora_capitata_HIv3___RNAseq.g39826.t1	Pocillopora_acuta_HIv2___RNAseq.g6245.t1	
OG0008153	Montipora_capitata_HIv3___RNAseq.g39906.t1	Pocillopora_acuta_HIv2___RNAseq.g6210.t1	Spis17867
OG0008154	Montipora_capitata_HIv3___RNAseq.g39860.t1	Pocillopora_acuta_HIv2___RNAseq.g6261.t1	Spis7088
OG0008155	Montipora_capitata_HIv3___RNAseq.g44711.t1	Pocillopora_acuta_HIv2___RNAseq.g3066.t1	Spis14266
OG0008156	Montipora_capitata_HIv3___RNAseq.g43398.t1	Pocillopora_acuta_HIv2___RNAseq.g8355.t1	Spis11829
OG0008157	Montipora_capitata_HIv3___RNAseq.g43566.t1	Pocillopora_acuta_HIv2___RNAseq.g6946.t1	Spis12092
OG0008159	Montipora_capitata_HIv3___TS.g49873.t1	Pocillopora_acuta_HIv2___TS.g30173.t1	Spis11843
OG0008160	Montipora_capitata_HIv3___RNAseq.g25468.t1	Pocillopora_acuta_HIv2___RNAseq.g28062.t1	Spis3873
OG0008162	Montipora_capitata_HIv3___TS.g46510.t2	Pocillopora_acuta_HIv2___RNAseq.g15504.t1	Spis9278
OG0008163	Montipora_capitata_HIv3___TS.g46502.t3a	Pocillopora_acuta_HIv2___RNAseq.g15499.t1	Spis9283
OG0008164	Montipora_capitata_HIv3___RNAseq.g43907.t1	Pocillopora_acuta_HIv2___RNAseq.g7033.t1	Spis12718
OG0008168	Montipora_capitata_HIv3___RNAseq.g47506.t1	Pocillopora_acuta_HIv2___RNAseq.g7928.t1	Spis22122
OG0008172	Montipora_capitata_HIv3___RNAseq.g40388.t1	Pocillopora_acuta_HIv2___RNAseq.g13151.t1	Spis4273
OG0008173	Montipora_capitata_HIv3___RNAseq.g40399.t1	Pocillopora_acuta_HIv2___RNAseq.g13143.t1	Spis4264
OG0008174	Montipora_capitata_HIv3___TS.g46890.t3	Pocillopora_acuta_HIv2___TS.g15949.t1	Spis21782
OG0008176	Montipora_capitata_HIv3___RNAseq.g37257.t1	Pocillopora_acuta_HIv2___RNAseq.g20328.t1	
OG0008177			Spis15040
OG0008178	Montipora_capitata_HIv3___TS.g44688.t1	Pocillopora_acuta_HIv2___RNAseq.g16945.t1	Spis15786
OG0008179	Montipora_capitata_HIv3___TS.g11002.t1	Pocillopora_acuta_HIv2___RNAseq.g10098.t1	Spis20196
OG0008180	Montipora_capitata_HIv3___RNAseq.g15718.t1	Pocillopora_acuta_HIv2___RNAseq.g23873.t1	Spis18651
OG0008181	Montipora_capitata_HIv3___RNAseq.g15858.t1	Pocillopora_acuta_HIv2___RNAseq.g23905.t1	Spis14377
OG0008182	Montipora_capitata_HIv3___RNAseq.g15772.t1	Pocillopora_acuta_HIv2___TS.g29697.t1	Spis19360
OG0008183	Montipora_capitata_HIv3___RNAseq.g44476.t1	Pocillopora_acuta_HIv2___TS.g16307.t1b	Spis10362
OG0008184	Montipora_capitata_HIv3___RNAseq.g45025.t2	Pocillopora_acuta_HIv2___TS.g16366.t2	Spis15141
OG0008185	Montipora_capitata_HIv3___RNAseq.g46907.t1	Pocillopora_acuta_HIv2___RNAseq.g7760.t1	Spis10047
OG0008186	Montipora_capitata_HIv3___RNAseq.g48639.t1	Pocillopora_acuta_HIv2___RNAseq.g31392.t1	Spis15947
OG0008190	Montipora_capitata_HIv3___RNAseq.g44036.t1	Pocillopora_acuta_HIv2___RNAseq.g14812.t1	Spis3332
OG0008191	Montipora_capitata_HIv3___RNAseq.g44109.t1	Pocillopora_acuta_HIv2___RNAseq.g14719.t1	Spis3404
OG0008192	Montipora_capitata_HIv3___RNAseq.g44086.t1	Pocillopora_acuta_HIv2___TS.g15620.t2	Spis8410
OG0008193	Montipora_capitata_HIv3___RNAseq.g29121.t1	Pocillopora_acuta_HIv2___RNAseq.g21298.t1b	Spis5043
OG0008194	Montipora_capitata_HIv3___RNAseq.g29278.t1	Pocillopora_acuta_HIv2___RNAseq.g12094.t1	Spis4385
OG0008195	Montipora_capitata_HIv3___RNAseq.g28848.t1	Pocillopora_acuta_HIv2___RNAseq.g12150.t1	Spis4429
OG0008197	Montipora_capitata_HIv3___RNAseq.g47630.t1	Pocillopora_acuta_HIv2___RNAseq.g8025.t1	Spis31.t1
OG0008198	Montipora_capitata_HIv3___TS.g1911.t3	Pocillopora_acuta_HIv2___RNAseq.g8026.t1	Spis33
OG0008199	Montipora_capitata_HIv3___RNAseq.g47654.t1	Pocillopora_acuta_HIv2___RNAseq.g8046.t1	Spis15743.t1
OG0008200	Montipora_capitata_HIv3___RNAseq.g47807.t2	Pocillopora_acuta_HIv2___RNAseq.g8052.t1	Spis15750
OG0008201	Montipora_capitata_HIv3___TS.g2112.t1	Pocillopora_acuta_HIv2___RNAseq.g8089.t1	
OG0008202	Montipora_capitata_HIv3___RNAseq.g47635.t1	Pocillopora_acuta_HIv2___TS.g6590.t1b	Spis39.t1
OG0008203	Montipora_capitata_HIv3___RNAseq.g23600.t1	Pocillopora_acuta_HIv2___RNAseq.g24210.t1	Spis9886
OG0008204	Montipora_capitata_HIv3___RNAseq.g23585.t1	Pocillopora_acuta_HIv2___RNAseq.g24190.t1	Spis19118
OG0008205	Montipora_capitata_HIv3___TS.g35612.t4	Pocillopora_acuta_HIv2___RNAseq.g25331.t1	Spis13603
OG0008206	Montipora_capitata_HIv3___RNAseq.g27587.t1	Pocillopora_acuta_HIv2___RNAseq.g2393.t1	Spis19577
OG0008209	Montipora_capitata_HIv3___RNAseq.g27666.t1	Pocillopora_acuta_HIv2___RNAseq.g2373.t1	
OG0008210	Montipora_capitata_HIv3___RNAseq.g17224.t1	Pocillopora_acuta_HIv2___RNAseq.g27211.t1	Spis5975.t1
OG0008211	Montipora_capitata_HIv3___RNAseq.g42124.t1	Pocillopora_acuta_HIv2___RNAseq.g14642.t1	Spis7441
OG0008212	Montipora_capitata_HIv3___RNAseq.g41738.t1	Pocillopora_acuta_HIv2___RNAseq.g13226.t1	Spis11476
OG0008213	Montipora_capitata_HIv3___RNAseq.g41735.t1	Pocillopora_acuta_HIv2___RNAseq.g13207.t1	Spis11493
OG0008214	Montipora_capitata_HIv3___TS.g48160.t2	Pocillopora_acuta_HIv2___RNAseq.g13288.t1	Spis5479
OG0008215	Montipora_capitata_HIv3___TS.g39600.t3	Pocillopora_acuta_HIv2___RNAseq.g31076.t1	Spis10499
OG0008216	Montipora_capitata_HIv3___RNAseq.g24298.t1	Pocillopora_acuta_HIv2___RNAseq.g3725.t1	Spis11913
OG0008217	Montipora_capitata_HIv3___RNAseq.g24297.t1	Pocillopora_acuta_HIv2___RNAseq.g3724.t1	
OG0008218	Montipora_capitata_HIv3___RNAseq.g24271.t1	Pocillopora_acuta_HIv2___TS.g3527.t1	Spis1656
OG0008219	Montipora_capitata_HIv3___RNAseq.g24301.t1	Pocillopora_acuta_HIv2___RNAseq.g3727.t1	Spis11911
OG0008220	Montipora_capitata_HIv3___TS.g7491.t2	Pocillopora_acuta_HIv2___RNAseq.g3804.t1	Spis13201
OG0008221	Montipora_capitata_HIv3___RNAseq.g24337.t1	Pocillopora_acuta_HIv2___RNAseq.g3801.t1	Spis13198
OG0008222	Montipora_capitata_HIv3___TS.g7476.t2	Pocillopora_acuta_HIv2___RNAseq.g3750.t1	Spis14508
OG0008224	Montipora_capitata_HIv3___RNAseq.g10747.t1	Pocillopora_acuta_HIv2___TS.g25917.t1	Spis12088
OG0008225	Montipora_capitata_HIv3___RNAseq.g10779.t1	Pocillopora_acuta_HIv2___RNAseq.g12051.t1	Spis12058
OG0008226	Montipora_capitata_HIv3___TS.g43602.t1	Pocillopora_acuta_HIv2___RNAseq.g12046.t1	Spis12486
OG0008228	Montipora_capitata_HIv3___RNAseq.g30617.t1	Pocillopora_acuta_HIv2___RNAseq.g30544.t1	Spis14420
OG0008229	Montipora_capitata_HIv3___RNAseq.g30095.t1	Pocillopora_acuta_HIv2___RNAseq.g19228.t1	Spis16587
OG0008230	Montipora_capitata_HIv3___TS.g14742.t1	Pocillopora_acuta_HIv2___RNAseq.g30877.t1	Spis15631
OG0008231	Montipora_capitata_HIv3___TS.g14686.t2	Pocillopora_acuta_HIv2___RNAseq.g30813.t1	Spis7473
OG0008232	Montipora_capitata_HIv3___RNAseq.g30097.t1	Pocillopora_acuta_HIv2___RNAseq.g19230.t1	Spis16585
OG0008233	Montipora_capitata_HIv3___RNAseq.g30210.t1	Pocillopora_acuta_HIv2___RNAseq.18788_t	Spis19645
OG0008234	Montipora_capitata_HIv3___TS.g26062.t2	Pocillopora_acuta_HIv2___TS.g4813.t3b	Spis6379
OG0008235	Montipora_capitata_HIv3___RNAseq.g29535.t1	Pocillopora_acuta_HIv2___RNAseq.g19845.t1	Spis15018
OG0008236	Montipora_capitata_HIv3___TS.g26097.t1	Pocillopora_acuta_HIv2___RNAseq.g9267.t1	Spis15998
OG0008237	Montipora_capitata_HIv3___RNAseq.g29587.t1	Pocillopora_acuta_HIv2___RNAseq.g19740.t1	Spis2942
OG0008238	Montipora_capitata_HIv3___RNAseq.g29454.t1	Pocillopora_acuta_HIv2___TS.g13174.t1	Spis2989
OG0008240	Montipora_capitata_HIv3___RNAseq.g48222.t1	Pocillopora_acuta_HIv2___RNAseq.g4757.t1	Spis2038
OG0008241	Montipora_capitata_HIv3___RNAseq.g48039.t1	Pocillopora_acuta_HIv2___RNAseq.g4630.t1	Spis10170
OG0008243	Montipora_capitata_HIv3___RNAseq.g6686.t2	Pocillopora_acuta_HIv2___RNAseq.g20381.t1	Spis23390
OG0008244	Montipora_capitata_HIv3___RNAseq.g6639.t1	Pocillopora_acuta_HIv2___RNAseq.g1814.t1	Spis3116
OG0008245	Montipora_capitata_HIv3___RNAseq.g6642.t1	Pocillopora_acuta_HIv2___RNAseq.g1811.t1	Spis3119
OG0008247	Montipora_capitata_HIv3___RNAseq.g6647.t1	Pocillopora_acuta_HIv2___RNAseq.g2139.t1	
OG0008248	Montipora_capitata_HIv3___RNAseq.g6734.t1	Pocillopora_acuta_HIv2___RNAseq.g1806.t2	Spis3122
OG0008249	Montipora_capitata_HIv3___RNAseq.g6737.t1	Pocillopora_acuta_HIv2___TS.g26831.t1b	Spis3120
OG0008250	Montipora_capitata_HIv3___RNAseq.g6718.t1	Pocillopora_acuta_HIv2___RNAseq.g1793.t1	Spis3132
OG0008251	Montipora_capitata_HIv3___RNAseq.g6702.t1	Pocillopora_acuta_HIv2___RNAseq.g1787.t1	Spis3137
OG0008254	Montipora_capitata_HIv3___TS.g7097.t1	Pocillopora_acuta_HIv2___RNAseq.g17437.t1	Spis8494
OG0008258	Montipora_capitata_HIv3___TS.g15469.t1	Pocillopora_acuta_HIv2___RNAseq.26221_t	Spis2312
OG0008259	Montipora_capitata_HIv3___RNAseq.g39337.t1	Pocillopora_acuta_HIv2___RNAseq.g29058.t1	
OG0008260	Montipora_capitata_HIv3___RNAseq.g34612.t1	Pocillopora_acuta_HIv2___RNAseq.g18444.t1b	Spis1352
OG0008261	Montipora_capitata_HIv3___RNAseq.g34636.t1	Pocillopora_acuta_HIv2___RNAseq.g11806.t1	Spis6579
OG0008262	Montipora_capitata_HIv3___RNAseq.g34633.t1	Pocillopora_acuta_HIv2___RNAseq.g11809.t1	Spis6576
OG0008263	Montipora_capitata_HIv3___RNAseq.g34469.t1	Pocillopora_acuta_HIv2___RNAseq.g11731.t1	Spis964.t1
OG0008264	Montipora_capitata_HIv3___RNAseq.g34662.t1	Pocillopora_acuta_HIv2___RNAseq.g11508.t1	Spis498
OG0008266	Montipora_capitata_HIv3___RNAseq.g11374.t1	Pocillopora_acuta_HIv2___RNAseq.g16753.t1	Spis19748
OG0008267	Montipora_capitata_HIv3___RNAseq.g11112.t1	Pocillopora_acuta_HIv2___RNAseq.g26378.t1	Spis16854
OG0008268	Montipora_capitata_HIv3___RNAseq.g11507.t1	Pocillopora_acuta_HIv2___TS.g17069.t1	Spis22714
OG0008269	Montipora_capitata_HIv3___RNAseq.g22099.t1	Pocillopora_acuta_HIv2___RNAseq.14336_t	Spis14386
OG0008270	Montipora_capitata_HIv3___RNAseq.g23518.t1	Pocillopora_acuta_HIv2___RNAseq.g22088.t1	Spis19230
OG0008271	Montipora_capitata_HIv3___RNAseq.g23504.t1	Pocillopora_acuta_HIv2___TS.g6743.t1	Spis13920
OG0008273	Montipora_capitata_HIv3___RNAseq.g42590.t1	Pocillopora_acuta_HIv2___RNAseq.g12844.t1	Spis21229
OG0008274	Montipora_capitata_HIv3___RNAseq.g42620.t1b	Pocillopora_acuta_HIv2___RNAseq.g12804.t1	Spis15474
OG0008275	Montipora_capitata_HIv3___RNAseq.g42593.t1	Pocillopora_acuta_HIv2___RNAseq.g12826.t1	Spis15488
OG0008276	Montipora_capitata_HIv3___RNAseq.g42348.t1	Pocillopora_acuta_HIv2___RNAseq.g14619.t1	Spis7425
OG0008277	Montipora_capitata_HIv3___RNAseq.g19782.t1	Pocillopora_acuta_HIv2___RNAseq.g11281.t1	Spis3054
OG0008278	Montipora_capitata_HIv3___RNAseq.g19799.t1	Pocillopora_acuta_HIv2___RNAseq.g4277.t1	Spis14479
OG0008279	Montipora_capitata_HIv3___RNAseq.g19779.t1	Pocillopora_acuta_HIv2___RNAseq.g28349.t1	Spis14356
OG0008280	Montipora_capitata_HIv3___RNAseq.g19861.t1	Pocillopora_acuta_HIv2___TS.g1972.t1	Spis18539
OG0008281	Montipora_capitata_HIv3___TS.g1062.t1	Pocillopora_acuta_HIv2___RNAseq.g4926.t1	Spis14612
OG0008283	Montipora_capitata_HIv3___RNAseq.g46678.t1	Pocillopora_acuta_HIv2___RNAseq.g5127.t1	Spis13818
OG0008284	Montipora_capitata_HIv3___RNAseq.g46321.t1	Pocillopora_acuta_HIv2___RNAseq.g5011.t1	Spis10444
OG0008285	Montipora_capitata_HIv3___RNAseq.g46578.t1	Pocillopora_acuta_HIv2___TS.g8222.t2	Spis13821
OG0008286	Montipora_capitata_HIv3___RNAseq.g46628.t1	Pocillopora_acuta_HIv2___TS.g7951.t1	Spis7310
OG0008287	Montipora_capitata_HIv3___RNAseq.g37357.t1	Pocillopora_acuta_HIv2___RNAseq.g20527.t1	Spis18788
OG0008288	Montipora_capitata_HIv3___RNAseq.g37279.t1	Pocillopora_acuta_HIv2___RNAseq.g20335.t1	Spis8003
OG0008289	Montipora_capitata_HIv3___TS.g29873.t1	Pocillopora_acuta_HIv2___RNAseq.g20525.t1	Spis18787
OG0008291	Montipora_capitata_HIv3___RNAseq.g39051.t1	Pocillopora_acuta_HIv2___RNAseq.g20435.t1	Spis20874
OG0008293	Montipora_capitata_HIv3___RNAseq.g38910.t1	Pocillopora_acuta_HIv2___RNAseq.g20140.t1	Spis8189
OG0008295	Montipora_capitata_HIv3___RNAseq.g45378.t1	Pocillopora_acuta_HIv2___TS.g4567.t1	Spis6333
OG0008296	Montipora_capitata_HIv3___RNAseq.g45474.t1	Pocillopora_acuta_HIv2___RNAseq.g925.t1	Spis12339
OG0008297	Montipora_capitata_HIv3___RNAseq.g45469.t1	Pocillopora_acuta_HIv2___RNAseq.g908.t1	Spis12331
OG0008298	Montipora_capitata_HIv3___RNAseq.g45461.t1	Pocillopora_acuta_HIv2___RNAseq.g936.t1	
OG0008299	Montipora_capitata_HIv3___RNAseq.g45441.t1	Pocillopora_acuta_HIv2___RNAseq.g1026.t1	Spis6310
OG0008300	Montipora_capitata_HIv3___RNAseq.g45609.t1	Pocillopora_acuta_HIv2___RNAseq.g15654.t1	Spis17530
OG0008301	Montipora_capitata_HIv3___RNAseq.g45366.t1	Pocillopora_acuta_HIv2___RNAseq.g617.t1	Spis10147
OG0008302	Montipora_capitata_HIv3___RNAseq.g45540.t1	Pocillopora_acuta_HIv2___RNAseq.g847.t1	Spis6429.t1
OG0008303	Montipora_capitata_HIv3___TS.g46718.t2		
OG0008304	Montipora_capitata_HIv3___RNAseq.g47215.t1	Pocillopora_acuta_HIv2___RNAseq.g5328.t1	Spis2851
OG0008305	Montipora_capitata_HIv3___TS.g1509.t1	Pocillopora_acuta_HIv2___RNAseq.g5316.t1	Spis2868
OG0008306	Montipora_capitata_HIv3___RNAseq.g12696.t1	Pocillopora_acuta_HIv2___RNAseq.g31305.t1	Spis7780
OG0008307	Montipora_capitata_HIv3___RNAseq.g12626.t1	Pocillopora_acuta_HIv2___TS.g21287.t2	Spis5866
OG0008310	Montipora_capitata_HIv3___RNAseq.g13608.t1	Pocillopora_acuta_HIv2___RNAseq.g1519.t1	Spis15801
OG0008311	Montipora_capitata_HIv3___RNAseq.g13337.t2	Pocillopora_acuta_HIv2___RNAseq.g24997.t1	Spis16443
OG0008312	Montipora_capitata_HIv3___RNAseq.g13409.t1	Pocillopora_acuta_HIv2___RNAseq.g14323.t1	Spis7025
OG0008313	Montipora_capitata_HIv3___RNAseq.g3028.t1		Spis13214
OG0008314	Montipora_capitata_HIv3___TS.g40720.t1	Pocillopora_acuta_HIv2___TS.g16624.t1	Spis1308
OG0008315	Montipora_capitata_HIv3___RNAseq.g2811.t1	Pocillopora_acuta_HIv2___RNAseq.g3516.t1	Spis6830
OG0008316	Montipora_capitata_HIv3___RNAseq.g2813.t1	Pocillopora_acuta_HIv2___RNAseq.g3518.t1	Spis6832
OG0008317	Montipora_capitata_HIv3___TS.g40519.t3	Pocillopora_acuta_HIv2___RNAseq.g1189.t1	Spis21453
OG0008318	Montipora_capitata_HIv3___RNAseq.g2806.t1	Pocillopora_acuta_HIv2___TS.g10076.t1	Spis6848
OG0008319	Montipora_capitata_HIv3___RNAseq.g2894.t1	Pocillopora_acuta_HIv2___TS.g14887.t1	Spis25814.Novel
OG0008320	Montipora_capitata_HIv3___RNAseq.g44903.t1	Pocillopora_acuta_HIv2___RNAseq.g15515.t1	Spis9269
OG0008321	Montipora_capitata_HIv3___RNAseq.g44716.t1	Pocillopora_acuta_HIv2___RNAseq.g3063.t2	Spis14263
OG0008322	Montipora_capitata_HIv3___RNAseq.g44861.t1	Pocillopora_acuta_HIv2___RNAseq.g3018.t1	Spis4613
OG0008323	Montipora_capitata_HIv3___RNAseq.g44748.t1	Pocillopora_acuta_HIv2___TS.g27617.t2	Spis16278
OG0008324	Montipora_capitata_HIv3___RNAseq.g44860.t1	Pocillopora_acuta_HIv2___RNAseq.g3017.t1	Spis4614
OG0008325	Montipora_capitata_HIv3___RNAseq.g44829.t1b	Pocillopora_acuta_HIv2___TS.g27546.t1b	Spis4608.t1
OG0008326			
OG0008327	Montipora_capitata_HIv3___RNAseq.g14677.t1	Pocillopora_acuta_HIv2___RNAseq.3321_t	Spis18599
OG0008328	Montipora_capitata_HIv3___RNAseq.g14707.t1	Pocillopora_acuta_HIv2___TS.g7422.t2	Spis22992
OG0008329	Montipora_capitata_HIv3___TS.g23406.t1	Pocillopora_acuta_HIv2___TS.g21775.t1	Spis15075
OG0008331	Montipora_capitata_HIv3___RNAseq.g1549.t1	Pocillopora_acuta_HIv2___RNAseq.g1271.t1	Spis1268
OG0008332	Montipora_capitata_HIv3___RNAseq.g948.t1	Pocillopora_acuta_HIv2___RNAseq.g79.t1	Spis7794
OG0008334	Montipora_capitata_HIv3___RNAseq.g1149.t1	Pocillopora_acuta_HIv2___RNAseq.g216.t1	Spis15270
OG0008335	Montipora_capitata_HIv3___TS.g38468.t2	Pocillopora_acuta_HIv2___RNAseq.g3599.t1	Spis8333
OG0008336	Montipora_capitata_HIv3___RNAseq.g360.t1	Pocillopora_acuta_HIv2___RNAseq.g26273.t1	Spis15065
OG0008337	Montipora_capitata_HIv3___RNAseq.g12112.t1	Pocillopora_acuta_HIv2___RNAseq.g18207.t1	Spis14843
OG0008339	Montipora_capitata_HIv3___RNAseq.g12137.t1	Pocillopora_acuta_HIv2___RNAseq.g29733.t1	Spis14577
OG0008340	Montipora_capitata_HIv3___RNAseq.g12148.t1	Pocillopora_acuta_HIv2___RNAseq.g29687.t1	Spis3420
OG0008341	Montipora_capitata_HIv3___RNAseq.g11972.t1	Pocillopora_acuta_HIv2___RNAseq.g17102.t1	Spis14869
OG0008342	Montipora_capitata_HIv3___RNAseq.g11978.t2	Pocillopora_acuta_HIv2___TS.g17485.t2	Spis14877
OG0008343	Montipora_capitata_HIv3___RNAseq.g12109.t1	Pocillopora_acuta_HIv2___RNAseq.g18212.t1	Spis14848
OG0008344	Montipora_capitata_HIv3___TS.g44833.t1	Pocillopora_acuta_HIv2___RNAseq.g17092.t1	Spis14880
OG0008346	Montipora_capitata_HIv3___RNAseq.g12151.t1	Pocillopora_acuta_HIv2___TS.g7623.t1	Spis3417
OG0008347	Montipora_capitata_HIv3___RNAseq.g11979.t1	Pocillopora_acuta_HIv2___RNAseq.g17094.t1	Spis14878
OG0008349	Montipora_capitata_HIv3___RNAseq.g44260.t1	Pocillopora_acuta_HIv2___RNAseq.g24021.t1	Spis100
OG0008350	Montipora_capitata_HIv3___TS.g50825.t2	Pocillopora_acuta_HIv2___RNAseq.g24046.t1	Spis124
OG0008351	Montipora_capitata_HIv3___TS.g50810.t1	Pocillopora_acuta_HIv2___RNAseq.g24011.t1	Spis86
OG0008352	Montipora_capitata_HIv3___RNAseq.g44281.t1	Pocillopora_acuta_HIv2___RNAseq.g24010.t1	Spis85
OG0008353	Montipora_capitata_HIv3___RNAseq.g43349.t1	Pocillopora_acuta_HIv2___RNAseq.g8405.t1	Spis12004
OG0008354	Montipora_capitata_HIv3___TS.g50848.t1	Pocillopora_acuta_HIv2___RNAseq.g24073.t1	Spis141.t1
OG0008355	Montipora_capitata_HIv3___RNAseq.g44265.t1	Pocillopora_acuta_HIv2___RNAseq.g24017.t1	Spis95
OG0008356	Montipora_capitata_HIv3___TS.g50800.t1a		Spis93
OG0008357	Montipora_capitata_HIv3___RNAseq.g44284.t1	Pocillopora_acuta_HIv2___RNAseq.g24036.t1	Spis115
OG0008358	Montipora_capitata_HIv3___RNAseq.g4786.t1		Spis25874.Novel
OG0008359	Montipora_capitata_HIv3___RNAseq.g44355.t1	Pocillopora_acuta_HIv2___RNAseq.g14910.t1	Spis177
OG0008360	Montipora_capitata_HIv3___RNAseq.g24637.t1	Pocillopora_acuta_HIv2___TS.g3644.t2	Spis13987
OG0008361	Montipora_capitata_HIv3___TS.g7747.t2	Pocillopora_acuta_HIv2___RNAseq.g22489.t1	Spis8086
OG0008362	Montipora_capitata_HIv3___RNAseq.g24539.t1	Pocillopora_acuta_HIv2___TS.g3703.t1	Spis25803.Novel.t1
OG0008364	Montipora_capitata_HIv3___RNAseq.g24524.t1	Pocillopora_acuta_HIv2___RNAseq.g22454.t1	Spis20208
OG0008365	Montipora_capitata_HIv3___RNAseq.g24556.t1	Pocillopora_acuta_HIv2___RNAseq.g3888.t1	Spis11894
OG0008366	Montipora_capitata_HIv3___TS.g8041.t1	Pocillopora_acuta_HIv2___RNAseq.g3896.t1	Spis11901
OG0008367	Montipora_capitata_HIv3___TS.g7885.t3	Pocillopora_acuta_HIv2___RNAseq.g28892.t1	Spis7679
OG0008368	Montipora_capitata_HIv3___RNAseq.g24625.t1	Pocillopora_acuta_HIv2___RNAseq.g3851.t1	Spis14012.t1
OG0008369	Montipora_capitata_HIv3___RNAseq.g24624.t1	Pocillopora_acuta_HIv2___TS.g3673.t1	Spis14013
OG0008370	Montipora_capitata_HIv3___TS.g7970.t2	Pocillopora_acuta_HIv2___RNAseq.g9918.t1	Spis3927
OG0008373	Montipora_capitata_HIv3___RNAseq.g27074.t1	Pocillopora_acuta_HIv2___TS.g10443.t1	Spis2114
OG0008375	Montipora_capitata_HIv3___RNAseq.g27071.t1	Pocillopora_acuta_HIv2___RNAseq.g27675.t1	Spis2124
OG0008377	Montipora_capitata_HIv3___TS.g33721.t1	Pocillopora_acuta_HIv2___RNAseq.g28396.t1	Spis5648
OG0008378	Montipora_capitata_HIv3___RNAseq.g20262.t1	Pocillopora_acuta_HIv2___RNAseq.g3936.t1	Spis17642
OG0008379	Montipora_capitata_HIv3___RNAseq.g20132.t1	Pocillopora_acuta_HIv2___RNAseq.g28436.t1	Spis5620.t1
OG0008380	Montipora_capitata_HIv3___RNAseq.g21706.t1	Pocillopora_acuta_HIv2___TS.g28794.t2	Spis2584
OG0008381	Montipora_capitata_HIv3___TS.g33605.t1	Pocillopora_acuta_HIv2___RNAseq.g3997.t1	Spis3618.t1
OG0008382	Montipora_capitata_HIv3___RNAseq.g20285.t2	Pocillopora_acuta_HIv2___RNAseq.g3915.t1	Spis7240
OG0008384	Montipora_capitata_HIv3___RNAseq.g20254.t1	Pocillopora_acuta_HIv2___RNAseq.g26659.t1	Spis5380
OG0008387	Montipora_capitata_HIv3___RNAseq.g20224.t1	Pocillopora_acuta_HIv2___RNAseq.g26605.t1	
OG0008388	Montipora_capitata_HIv3___RNAseq.g20165.t1	Pocillopora_acuta_HIv2___RNAseq.g4094.t1	Spis19433
OG0008389	Montipora_capitata_HIv3___RNAseq.g20164.t1	Pocillopora_acuta_HIv2___RNAseq.g28409.t1	Spis5639
OG0008390	Montipora_capitata_HIv3___TS.g29283.t1	Pocillopora_acuta_HIv2___RNAseq.g8471.t1	Spis5708
