Orthogroup	Montipora_gene	Pocillopora_gene	Spis_gene
OG0008511	Montipora_capitata_HIv3___RNAseq.g5772.t1	Pocillopora_acuta_HIv2___RNAseq.g22223.t1	Spis3556
OG0008512	Montipora_capitata_HIv3___RNAseq.g5130.t1	Pocillopora_acuta_HIv2___RNAseq.g1912.t1	Spis4334
OG0008513	Montipora_capitata_HIv3___RNAseq.g5004.t1	Pocillopora_acuta_HIv2___RNAseq.g1621.t1	Spis9616
OG0008514	Montipora_capitata_HIv3___RNAseq.g4993.t1	Pocillopora_acuta_HIv2___RNAseq.g1678.t1	Spis9845
OG0008515	Montipora_capitata_HIv3___RNAseq.g5103.t1	Pocillopora_acuta_HIv2___TS.g26585.t1b	Spis6656
OG0008516	Montipora_capitata_HIv3___RNAseq.g4836.t1	Pocillopora_acuta_HIv2___RNAseq.g7583.t1	Spis2460.t1
OG0008517	Montipora_capitata_HIv3___RNAseq.g4640.t1	Pocillopora_acuta_HIv2___RNAseq.g22190.t1	Spis18812
OG0008518	Montipora_capitata_HIv3___RNAseq.27741_t	Pocillopora_acuta_HIv2___RNAseq.g12092.t1	Spis4383.t1
OG0008519	Montipora_capitata_HIv3___TS.g24192.t2	Pocillopora_acuta_HIv2___RNAseq.g19538.t1	Spis14684
OG0008520	Montipora_capitata_HIv3___RNAseq.g27721.t1	Pocillopora_acuta_HIv2___RNAseq.g9204.t1	Spis1965
OG0008521	Montipora_capitata_HIv3___RNAseq.g27739.t1	Pocillopora_acuta_HIv2___RNAseq.g19584.t1	Spis14653
OG0008522	Montipora_capitata_HIv3___RNAseq.g27847.t1	Pocillopora_acuta_HIv2___TS.g22304.t1	Spis20714
OG0008523	Montipora_capitata_HIv3___RNAseq.g27842.t1	Pocillopora_acuta_HIv2___RNAseq.g12348.t1	Spis13264
OG0008524	Montipora_capitata_HIv3___TS.g24482.t1	Pocillopora_acuta_HIv2___RNAseq.g12327.t1	Spis12967
OG0008525	Montipora_capitata_HIv3___RNAseq.g27733.t1	Pocillopora_acuta_HIv2___RNAseq.g2440.t1	Spis23371
OG0008526	Montipora_capitata_HIv3___RNAseq.g27816.t1	Pocillopora_acuta_HIv2___RNAseq.g12232.t1	Spis5077
OG0008527	Montipora_capitata_HIv3___RNAseq.g28202.t1	Pocillopora_acuta_HIv2___TS.g3278.t1	Spis13874
OG0008529	Montipora_capitata_HIv3___RNAseq.g28456.t1	Pocillopora_acuta_HIv2___RNAseq.g12411.t1	Spis10880
OG0008530	Montipora_capitata_HIv3___RNAseq.g28067.t1	Pocillopora_acuta_HIv2___RNAseq.g19647.t1	Spis2971
OG0008531	Montipora_capitata_HIv3___RNAseq.g782.t1	Pocillopora_acuta_HIv2___RNAseq.g16435.t1	Spis4773
OG0008532	Montipora_capitata_HIv3___RNAseq.g524.t1	Pocillopora_acuta_HIv2___RNAseq.g26238.t1	Spis1873
OG0008533	Montipora_capitata_HIv3___RNAseq.g527.t1b	Pocillopora_acuta_HIv2___RNAseq.g26270.t1c	Spis15061
OG0008536	Montipora_capitata_HIv3___RNAseq.g421.t1	Pocillopora_acuta_HIv2___RNAseq.g3342.t1	Spis10644
OG0008537	Montipora_capitata_HIv3___RNAseq.g660.t1	Pocillopora_acuta_HIv2___RNAseq.g16550.t1	Spis14124
OG0008540	Montipora_capitata_HIv3___RNAseq.g519.t1	Pocillopora_acuta_HIv2___TS.g25053.t3	Spis1909
OG0008541	Montipora_capitata_HIv3___TS.g38420.t1	Pocillopora_acuta_HIv2___RNAseq.g119.t1	Spis7830
OG0008542	Montipora_capitata_HIv3___TS.g38419.t1	Pocillopora_acuta_HIv2___RNAseq.g118.t1	Spis7829
OG0008543	Montipora_capitata_HIv3___RNAseq.g542.t1	Pocillopora_acuta_HIv2___TS.g25103.t1	Spis1864
OG0008544	Montipora_capitata_HIv3___TS.g39439.t2	Pocillopora_acuta_HIv2___RNAseq.g31086.t1	Spis10508
OG0008545	Montipora_capitata_HIv3___RNAseq.g1928.t1	Pocillopora_acuta_HIv2___RNAseq.g31085.t1c	Spis10507.t2
OG0008546	Montipora_capitata_HIv3___RNAseq.g664.t1	Pocillopora_acuta_HIv2___RNAseq.g16553.t1	Spis14121
OG0008547	Montipora_capitata_HIv3___RNAseq.g471.t1	Pocillopora_acuta_HIv2___RNAseq.g3449.t1	Spis12672
OG0008548	Montipora_capitata_HIv3___RNAseq.g438.t1	Pocillopora_acuta_HIv2___RNAseq.g16493.t1	Spis16632
OG0008549	Montipora_capitata_HIv3___RNAseq.g34431.t1	Pocillopora_acuta_HIv2___TS.g221.t1	Spis3999
OG0008550	Montipora_capitata_HIv3___RNAseq.g33870.t1	Pocillopora_acuta_HIv2___TS.g15.t2	Spis438
OG0008551	Montipora_capitata_HIv3___RNAseq.g33314.t1	Pocillopora_acuta_HIv2___RNAseq.g11589.t1	Spis551
OG0008552	Montipora_capitata_HIv3___RNAseq.g33740.t1	Pocillopora_acuta_HIv2___RNAseq.g18501.t1	Spis1401
OG0008553	Montipora_capitata_HIv3___TS.g18942.t1	Pocillopora_acuta_HIv2___RNAseq.22945_t	Spis12535
OG0008554	Montipora_capitata_HIv3___TS.g18558.t1	Pocillopora_acuta_HIv2___RNAseq.g11842.t1	Spis6555.t1
OG0008555	Montipora_capitata_HIv3___RNAseq.g33673.t1	Pocillopora_acuta_HIv2___RNAseq.g18352.t1b	Spis14057
OG0008557	Montipora_capitata_HIv3___TS.g17943.t1	Pocillopora_acuta_HIv2___RNAseq.g11661.t1	Spis3974.t1
OG0008559	Montipora_capitata_HIv3___RNAseq.g33506.t1	Pocillopora_acuta_HIv2___RNAseq.g11610.t1	Spis4013
OG0008560	Montipora_capitata_HIv3___RNAseq.g33481.t1	Pocillopora_acuta_HIv2___RNAseq.g11615.t1	Spis4010
OG0008561	Montipora_capitata_HIv3___RNAseq.g33482.t1	Pocillopora_acuta_HIv2___RNAseq.g11613.t1	Spis4012
OG0008562	Montipora_capitata_HIv3___RNAseq.g33843.t1	Pocillopora_acuta_HIv2___RNAseq.g18438.t1	Spis1347
OG0008563	Montipora_capitata_HIv3___RNAseq.g34075.t1	Pocillopora_acuta_HIv2___RNAseq.g11862.t1	Spis6536
OG0008565	Montipora_capitata_HIv3___RNAseq.g18546.t1	Pocillopora_acuta_HIv2___RNAseq.g21514.t1	Spis19001
OG0008567	Montipora_capitata_HIv3___RNAseq.g16738.t1	Pocillopora_acuta_HIv2___RNAseq.g27218.t1	Spis5967
OG0008568	Montipora_capitata_HIv3___RNAseq.g18330.t1	Pocillopora_acuta_HIv2___RNAseq.g21536.t1	Spis14106
OG0008569	Montipora_capitata_HIv3___TS.g13294.t1	Pocillopora_acuta_HIv2___RNAseq.g23846.t1	Spis17235.t1
OG0008570	Montipora_capitata_HIv3___RNAseq.g18020.t1	Pocillopora_acuta_HIv2___RNAseq.g23845.t1	Spis17236.t1
OG0008572	Montipora_capitata_HIv3___RNAseq.g18573.t1	Pocillopora_acuta_HIv2___TS.g2537.t1	Spis20458
OG0008573	Montipora_capitata_HIv3___RNAseq.g18492.t1	Pocillopora_acuta_HIv2___RNAseq.g21398.t1	Spis10269
OG0008575	Montipora_capitata_HIv3___RNAseq.g6969.t1	Pocillopora_acuta_HIv2___RNAseq.g15112.t1	Spis5675.t1
OG0008577	Montipora_capitata_HIv3___RNAseq.g6487.t1	Pocillopora_acuta_HIv2___TS.g27116.t1a	Spis20524
OG0008578	Montipora_capitata_HIv3___TS.g29049.t1	Pocillopora_acuta_HIv2___RNAseq.g7717.t1	Spis3324
OG0008579	Montipora_capitata_HIv3___TS.g28721.t1	Pocillopora_acuta_HIv2___TS.g1099.t2	Spis16094
OG0008580	Montipora_capitata_HIv3___TS.g28636.t1	Pocillopora_acuta_HIv2___RNAseq.g20711.t1	Spis8377
OG0008581	Montipora_capitata_HIv3___RNAseq.g6398.t1	Pocillopora_acuta_HIv2___RNAseq.g2049.t1	Spis4588
OG0008582	Montipora_capitata_HIv3___RNAseq.g7142.t1	Pocillopora_acuta_HIv2___RNAseq.g20827.t1	Spis5063
OG0008583	Montipora_capitata_HIv3___TS.g28917.t1	Pocillopora_acuta_HIv2___TS.g27489.t1b	Spis5061
OG0008584	Montipora_capitata_HIv3___TS.g29038.t1	Pocillopora_acuta_HIv2___RNAseq.g7705.t1	Spis3313
OG0008585	Montipora_capitata_HIv3___RNAseq.g7285.t1	Pocillopora_acuta_HIv2___RNAseq.g15167.t1	Spis24822
OG0008586	Montipora_capitata_HIv3___TS.g29156.t1	Pocillopora_acuta_HIv2___RNAseq.g14413.t1	Spis17819
OG0008587	Montipora_capitata_HIv3___TS.g28933.t2	Pocillopora_acuta_HIv2___RNAseq.g20820.t1	Spis15899
OG0008588	Montipora_capitata_HIv3___RNAseq.g7034.t1	Pocillopora_acuta_HIv2___RNAseq.g20858.t1	Spis12273
OG0008589	Montipora_capitata_HIv3___RNAseq.g7230.t1	Pocillopora_acuta_HIv2___RNAseq.g15091.t1	Spis5692.t1
OG0008590	Montipora_capitata_HIv3___TS.g28183.t1	Pocillopora_acuta_HIv2___RNAseq.29673_t	Spis4596
OG0008592	Montipora_capitata_HIv3___RNAseq.g7018.t1	Pocillopora_acuta_HIv2___RNAseq.g20836.t1	Spis20127
OG0008593	Montipora_capitata_HIv3___TS.g29144.t1	Pocillopora_acuta_HIv2___RNAseq.g7724.t1	Spis20043
OG0008594	Montipora_capitata_HIv3___RNAseq.g7172.t1	Pocillopora_acuta_HIv2___RNAseq.g7666.t1	Spis3281
OG0008595	Montipora_capitata_HIv3___RNAseq.g22800.t1	Pocillopora_acuta_HIv2___TS.g28459.t1	Spis5412
OG0008596	Montipora_capitata_HIv3___RNAseq.g23356.t1	Pocillopora_acuta_HIv2___RNAseq.g24169.t1	Spis6013
OG0008597	Montipora_capitata_HIv3___RNAseq.g23140.t1	Pocillopora_acuta_HIv2___RNAseq.g24246.t1	Spis9902
OG0008598	Montipora_capitata_HIv3___RNAseq.g22776.t1	Pocillopora_acuta_HIv2___RNAseq.g10289.t1	Spis5426
OG0008599	Montipora_capitata_HIv3___TS.g36412.t1b	Pocillopora_acuta_HIv2___RNAseq.g10299.t1	Spis5416.t1
OG0008600	Montipora_capitata_HIv3___TS.g36923.t1	Pocillopora_acuta_HIv2___RNAseq.9335_t	Spis15978
OG0008601	Montipora_capitata_HIv3___RNAseq.g22931.t1	Pocillopora_acuta_HIv2___RNAseq.g10344.t1	Spis5388
OG0008602	Montipora_capitata_HIv3___TS.g36962.t1	Pocillopora_acuta_HIv2___RNAseq.g24154.t1	Spis6030
OG0008603	Montipora_capitata_HIv3___TS.g36885.t2	Pocillopora_acuta_HIv2___RNAseq.g21868.t1	Spis19822
OG0008605	Montipora_capitata_HIv3___RNAseq.g23210.t1	Pocillopora_acuta_HIv2___RNAseq.g21927.t1	Spis15305
OG0008606	Montipora_capitata_HIv3___RNAseq.g22916.t1	Pocillopora_acuta_HIv2___RNAseq.g10326.t1	Spis13053
OG0008607	Montipora_capitata_HIv3___RNAseq.g22748.t1	Pocillopora_acuta_HIv2___RNAseq.g10278.t1	Spis5433.t1
OG0008608	Montipora_capitata_HIv3___TS.g36115.t1	Pocillopora_acuta_HIv2___RNAseq.g7223.t1	Spis6899
OG0008609	Montipora_capitata_HIv3___RNAseq.g22861.t1	Pocillopora_acuta_HIv2___RNAseq.g10440.t1	Spis16781
OG0008610	Montipora_capitata_HIv3___RNAseq.g23106.t1	Pocillopora_acuta_HIv2___RNAseq.1718_t	Spis4137
OG0008611	Montipora_capitata_HIv3___RNAseq.g22774.t1	Pocillopora_acuta_HIv2___RNAseq.g10287.t1	Spis5428
OG0008612	Montipora_capitata_HIv3___RNAseq.g23263.t1	Pocillopora_acuta_HIv2___RNAseq.g21867.t1	Spis19821
OG0008613	Montipora_capitata_HIv3___TS.g36794.t1	Pocillopora_acuta_HIv2___RNAseq.g21953.t1	Spis15326
OG0008614	Montipora_capitata_HIv3___RNAseq.g23421.t1	Pocillopora_acuta_HIv2___RNAseq.g21753.t1	Spis15251
OG0008615	Montipora_capitata_HIv3___TS.g36433.t2	Pocillopora_acuta_HIv2___RNAseq.g10313.t1	Spis5403
OG0008617	Montipora_capitata_HIv3___RNAseq.g19918.t1	Pocillopora_acuta_HIv2___RNAseq.g26696.t1	Spis5357
OG0008618	Montipora_capitata_HIv3___RNAseq.g21588.t1	Pocillopora_acuta_HIv2___RNAseq.g10874.t1	Spis10758
OG0008619	Montipora_capitata_HIv3___RNAseq.g20493.t1	Pocillopora_acuta_HIv2___RNAseq.g4068.t1	Spis3655.t1
OG0008622	Montipora_capitata_HIv3___RNAseq.g20508.t1	Pocillopora_acuta_HIv2___RNAseq.g4059.t1	Spis3663
OG0008623	Montipora_capitata_HIv3___RNAseq.g21373.t1	Pocillopora_acuta_HIv2___RNAseq.g10841.t1	Spis14042
OG0008624	Montipora_capitata_HIv3___RNAseq.g21578.t1a	Pocillopora_acuta_HIv2___RNAseq.g10799.t1a	Spis10614
OG0008625	Montipora_capitata_HIv3___RNAseq.g19898.t1	Pocillopora_acuta_HIv2___RNAseq.g26747.t1	Spis5323
OG0008626	Montipora_capitata_HIv3___RNAseq.g20689.t1	Pocillopora_acuta_HIv2___RNAseq.g10996.t1	Spis21501
OG0008628	Montipora_capitata_HIv3___TS.g34832.t1	Pocillopora_acuta_HIv2___RNAseq.g10768.t1	Spis6855
OG0008629	Montipora_capitata_HIv3___RNAseq.g20765.t1	Pocillopora_acuta_HIv2___RNAseq.g11072.t1	Spis17728
OG0008630	Montipora_capitata_HIv3___RNAseq.g19916.t1	Pocillopora_acuta_HIv2___RNAseq.g26694.t1	Spis5359.t1
OG0008631	Montipora_capitata_HIv3___RNAseq.g19914.t1	Pocillopora_acuta_HIv2___RNAseq.g26692.t1	Spis5361
OG0008632	Montipora_capitata_HIv3___RNAseq.g21631.t1	Pocillopora_acuta_HIv2___RNAseq.g10976.t1	Spis21953
OG0008633	Montipora_capitata_HIv3___TS.g34757.t1	Pocillopora_acuta_HIv2___RNAseq.g10774.t1	Spis6851.t1
OG0008634	Montipora_capitata_HIv3___RNAseq.g21182.t1	Pocillopora_acuta_HIv2___TS.g28937.t1	Spis6852
OG0008635	Montipora_capitata_HIv3___TS.g34840.t2	Pocillopora_acuta_HIv2___RNAseq.g10763.t1	Spis6860
OG0008636	Montipora_capitata_HIv3___RNAseq.g20012.t1	Pocillopora_acuta_HIv2___RNAseq.g3956.t1	Spis3586
OG0008637	Montipora_capitata_HIv3___RNAseq.g35342.t1	Pocillopora_acuta_HIv2___TS.g22619.t2	Spis20395
OG0008638	Montipora_capitata_HIv3___RNAseq.g35557.t1	Pocillopora_acuta_HIv2___RNAseq.g22767.t1	Spis11639
OG0008639	Montipora_capitata_HIv3___RNAseq.g35555.t1	Pocillopora_acuta_HIv2___RNAseq.g22768.t1	Spis11640
OG0008640	Montipora_capitata_HIv3___RNAseq.g35304.t1a	Pocillopora_acuta_HIv2___RNAseq.g23801.t1a	Spis1077
OG0008642	Montipora_capitata_HIv3___RNAseq.g35413.t1	Pocillopora_acuta_HIv2___RNAseq.g29183.t1	Spis14067
OG0008643	Montipora_capitata_HIv3___RNAseq.g35330.t1	Pocillopora_acuta_HIv2___RNAseq.g17521.t1	Spis9483
OG0008644	Montipora_capitata_HIv3___RNAseq.g35559.t1	Pocillopora_acuta_HIv2___RNAseq.g22762.t1	Spis10095.t1
OG0008645	Montipora_capitata_HIv3___RNAseq.g35081.t1	Pocillopora_acuta_HIv2___RNAseq.g29297.t1	Spis17094
OG0008646	Montipora_capitata_HIv3___RNAseq.g35234.t1	Pocillopora_acuta_HIv2___RNAseq.g17477.t1	Spis8519
OG0008647	Montipora_capitata_HIv3___RNAseq.g35139.t1	Pocillopora_acuta_HIv2___RNAseq.g23814.t1	Spis1065
OG0008648	Montipora_capitata_HIv3___RNAseq.g35003.t1	Pocillopora_acuta_HIv2___RNAseq.g22982.t1	Spis10970
OG0008649	Montipora_capitata_HIv3___RNAseq.g35640.t2	Pocillopora_acuta_HIv2___TS.g24249.t2	Spis1508
OG0008653	Montipora_capitata_HIv3___RNAseq.g35430.t1	Pocillopora_acuta_HIv2___RNAseq.g22998.t1	Spis9578
OG0008654	Montipora_capitata_HIv3___RNAseq.g10442.t1	Pocillopora_acuta_HIv2___RNAseq.g18140.t1	Spis3701
OG0008655	Montipora_capitata_HIv3___RNAseq.g9606.t1	Pocillopora_acuta_HIv2___TS.g7543.t1	Spis3472.t2
OG0008656	Montipora_capitata_HIv3___RNAseq.g8875.t1	Pocillopora_acuta_HIv2___RNAseq.g16232.t1	Spis6807
OG0008658	Montipora_capitata_HIv3___TS.g41815.t2	Pocillopora_acuta_HIv2___RNAseq.g15919.t1	Spis9139.t1
OG0008659	Montipora_capitata_HIv3___RNAseq.g9013.t1	Pocillopora_acuta_HIv2___RNAseq.g15918.t1	Spis9140
OG0008660	Montipora_capitata_HIv3___RNAseq.g8997.t1	Pocillopora_acuta_HIv2___RNAseq.g15926.t1	Spis19758
OG0008661	Montipora_capitata_HIv3___RNAseq.g8902.t1	Pocillopora_acuta_HIv2___RNAseq.g16267.t1	Spis6773.t1
OG0008662	Montipora_capitata_HIv3___RNAseq.g9543.t1	Pocillopora_acuta_HIv2___RNAseq.g17032.t1	Spis4087
OG0008663	Montipora_capitata_HIv3___RNAseq.g9545.t1	Pocillopora_acuta_HIv2___RNAseq.g17030.t1	Spis4089
OG0008665	Montipora_capitata_HIv3___RNAseq.g9641.t1	Pocillopora_acuta_HIv2___RNAseq.g11942.t1	Spis17499
OG0008667	Montipora_capitata_HIv3___RNAseq.g9617.t1	Pocillopora_acuta_HIv2___RNAseq.g29618.t1	Spis3461
OG0008668	Montipora_capitata_HIv3___RNAseq.g10314.t1	Pocillopora_acuta_HIv2___TS.g19361.t1	Spis3684.t1
OG0008670	Montipora_capitata_HIv3___RNAseq.g9267.t2b	Pocillopora_acuta_HIv2___RNAseq.26451_t	Spis10689
OG0008671	Montipora_capitata_HIv3___TS.g41591.t1	Pocillopora_acuta_HIv2___TS.g26182.t1	Spis9722
OG0008672	Montipora_capitata_HIv3___RNAseq.g8974.t1	Pocillopora_acuta_HIv2___RNAseq.g15977.t1	Spis7957
OG0008673	Montipora_capitata_HIv3___TS.g42169.t2	Pocillopora_acuta_HIv2___RNAseq.g17225.t1	Spis2171
OG0008674	Montipora_capitata_HIv3___RNAseq.g9542.t1	Pocillopora_acuta_HIv2___TS.g17421.t1	Spis4086
OG0008675	Montipora_capitata_HIv3___TS.g42345.t1	Pocillopora_acuta_HIv2___RNAseq.g17042.t1	Spis4079
OG0008679	Montipora_capitata_HIv3___RNAseq.g26869.t1	Pocillopora_acuta_HIv2___RNAseq.g29881.t1	Spis12833
OG0008680	Montipora_capitata_HIv3___RNAseq.g41756.t1	Pocillopora_acuta_HIv2___RNAseq.g13220.t1	Spis11480
OG0008681	Montipora_capitata_HIv3___RNAseq.g6986.t2	Pocillopora_acuta_HIv2___RNAseq.g14482.t1	Spis12852
OG0008682	Montipora_capitata_HIv3___RNAseq.g23343.t1	Pocillopora_acuta_HIv2___RNAseq.g24156.t1	Spis6028
OG0008684	Montipora_capitata_HIv3___TS.g28440.t1	Pocillopora_acuta_HIv2___TS.g27154.t2	Spis4016
OG0008686	Montipora_capitata_HIv3___RNAseq.g41286.t1	Pocillopora_acuta_HIv2___RNAseq.g12726.t1	Spis9677
OG0008687	Montipora_capitata_HIv3___RNAseq.g5739.t1c	Pocillopora_acuta_HIv2___RNAseq.g7260.t1b	Spis9447
OG0008688	Montipora_capitata_HIv3___RNAseq.g20067.t1	Pocillopora_acuta_HIv2___TS.g12975.t1	Spis3625
OG0008689	Montipora_capitata_HIv3___RNAseq.g20133.t1	Pocillopora_acuta_HIv2___RNAseq.g28433.t1	Spis5624
OG0008690	Montipora_capitata_HIv3___RNAseq.g10321.t1	Pocillopora_acuta_HIv2___RNAseq.g18110.t1	Spis18244
OG0008692	Montipora_capitata_HIv3___TS.g25267.t3	Pocillopora_acuta_HIv2___RNAseq.g21224.t1	Spis4994
OG0008693	Montipora_capitata_HIv3___RNAseq.g20767.t1	Pocillopora_acuta_HIv2___RNAseq.g11074.t1	Spis17730.t2
OG0008695	Montipora_capitata_HIv3___RNAseq.g9279.t2	Pocillopora_acuta_HIv2___TS.g17618.t2	Spis2176
OG0008696	Montipora_capitata_HIv3___RNAseq.g44364.t1	Pocillopora_acuta_HIv2___TS.g20167.t1	Spis181
OG0008701	Montipora_capitata_HIv3___RNAseq.g37031.t1	Pocillopora_acuta_HIv2___RNAseq.g17446.t1	Spis8500
OG0008717	Montipora_capitata_HIv3___TS.g39719.t2	Pocillopora_acuta_HIv2___RNAseq.g189.t1	Spis18692.t1
OG0008718	Montipora_capitata_HIv3___TS.g11210.t1	Pocillopora_acuta_HIv2___RNAseq.g4425.t1	Spis19814
OG0008720	Montipora_capitata_HIv3___RNAseq.g15239.t1	Pocillopora_acuta_HIv2___RNAseq.g25258.t1	Spis8972
OG0008721	Montipora_capitata_HIv3___RNAseq.g45309.t1	Pocillopora_acuta_HIv2___RNAseq.g556.t1	Spis8292.t1
OG0008722	Montipora_capitata_HIv3___RNAseq.g45314.t1	Pocillopora_acuta_HIv2___RNAseq.g561.t1	Spis8298
OG0008723	Montipora_capitata_HIv3___RNAseq.g5043.t1	Pocillopora_acuta_HIv2___RNAseq.g15255.t1	Spis9812
OG0008724	Montipora_capitata_HIv3___RNAseq.g44531.t1	Pocillopora_acuta_HIv2___RNAseq.g972.t1	Spis14814
OG0008725	Montipora_capitata_HIv3___RNAseq.g45112.t1	Pocillopora_acuta_HIv2___TS.g27842.t2b	Spis9818
OG0008726	Montipora_capitata_HIv3___TS.g50908.t1	Pocillopora_acuta_HIv2___TS.g20153.t1a	Spis192.t2
OG0008729	Montipora_capitata_HIv3___RNAseq.g39634.t1	Pocillopora_acuta_HIv2___RNAseq.g6335.t1	Spis21639
OG0008730	Montipora_capitata_HIv3___TS.g14530.t1b	Pocillopora_acuta_HIv2___TS.g5280.t1	Spis13424
OG0008731	Montipora_capitata_HIv3___RNAseq.g30042.t1	Pocillopora_acuta_HIv2___TS.g5264.t2	Spis16573.t2
OG0008732	Montipora_capitata_HIv3___RNAseq.g3338.t1	Pocillopora_acuta_HIv2___RNAseq.g28815.t1	Spis2756
OG0008733	Montipora_capitata_HIv3___RNAseq.g45987.t1	Pocillopora_acuta_HIv2___RNAseq.g17925.t1	Spis9320
OG0008734	Montipora_capitata_HIv3___RNAseq.g45955.t1	Pocillopora_acuta_HIv2___RNAseq.g17941.t1	Spis9305
OG0008735	Montipora_capitata_HIv3___TS.g234.t2	Pocillopora_acuta_HIv2___RNAseq.g17937.t1	Spis9309
OG0008736	Montipora_capitata_HIv3___RNAseq.g39314.t1	Pocillopora_acuta_HIv2___RNAseq.g29039.t1	Spis12143
OG0008739	Montipora_capitata_HIv3___RNAseq.g25261.t1	Pocillopora_acuta_HIv2___RNAseq.g28107.t1	Spis10727
OG0008740	Montipora_capitata_HIv3___RNAseq.g25262.t1	Pocillopora_acuta_HIv2___RNAseq.g28108.t1	Spis10728
OG0008741	Montipora_capitata_HIv3___RNAseq.g25321.t1	Pocillopora_acuta_HIv2___RNAseq.g28180.t1	Spis16559
OG0008743	Montipora_capitata_HIv3___RNAseq.g25345.t1	Pocillopora_acuta_HIv2___RNAseq.g28187.t1	Spis20790
OG0008744	Montipora_capitata_HIv3___RNAseq.g2722.t1	Pocillopora_acuta_HIv2___RNAseq.g3589.t1	Spis10846
OG0008745	Montipora_capitata_HIv3___RNAseq.g15808.t1	Pocillopora_acuta_HIv2___RNAseq.g21502.t1	Spis18473
OG0008746	Montipora_capitata_HIv3___TS.g11257.t2	Pocillopora_acuta_HIv2___RNAseq.g4316.t1	Spis14363
OG0008747	Montipora_capitata_HIv3___RNAseq.g16011.t1	Pocillopora_acuta_HIv2___TS.g29814.t1b	Spis5593
OG0008749	Montipora_capitata_HIv3___RNAseq.g39606.t1	Pocillopora_acuta_HIv2___TS.g23937.t1	Spis21130
OG0008750	Montipora_capitata_HIv3___RNAseq.g39608.t1	Pocillopora_acuta_HIv2___RNAseq.g23634.t1	Spis21132
OG0008751	Montipora_capitata_HIv3___RNAseq.g29158.t1	Pocillopora_acuta_HIv2___RNAseq.g12072.t1	Spis17566
OG0008752	Montipora_capitata_HIv3___TS.g37202.t2a	Pocillopora_acuta_HIv2___RNAseq.g24146.t1	Spis6041
OG0008753	Montipora_capitata_HIv3___RNAseq.g23574.t1	Pocillopora_acuta_HIv2___RNAseq.10610_t	Spis6049
OG0008754	Montipora_capitata_HIv3___RNAseq.g26450.t1	Pocillopora_acuta_HIv2___TS.g11762.t2	Spis838
OG0008755	Montipora_capitata_HIv3___RNAseq.g26442.t1	Pocillopora_acuta_HIv2___TS.g11769.t1	Spis841.t1
OG0008756	Montipora_capitata_HIv3___RNAseq.g24148.t1	Pocillopora_acuta_HIv2___RNAseq.g22363.t1	Spis16803
OG0008757	Montipora_capitata_HIv3___RNAseq.g24159.t1	Pocillopora_acuta_HIv2___RNAseq.g3605.t1	Spis1733
OG0008758	Montipora_capitata_HIv3___RNAseq.g8717.t1	Pocillopora_acuta_HIv2___RNAseq.g16276.t1	Spis6763
OG0008759	Montipora_capitata_HIv3___TS.g41467.t3	Pocillopora_acuta_HIv2___RNAseq.g16309.t1	Spis6740
OG0008763	Montipora_capitata_HIv3___RNAseq.g46237.t1	Pocillopora_acuta_HIv2___RNAseq.g7805.t1	Spis1835
OG0008764	Montipora_capitata_HIv3___TS.g431.t2	Pocillopora_acuta_HIv2___RNAseq.g7785.t1	Spis6407
OG0008765	Montipora_capitata_HIv3___RNAseq.g46188.t1	Pocillopora_acuta_HIv2___TS.g8028.t2	Spis14600
OG0008766	Montipora_capitata_HIv3___RNAseq.g46187.t1	Pocillopora_acuta_HIv2___RNAseq.g4940.t1	Spis14599
OG0008767	Montipora_capitata_HIv3___TS.g25848.t1	Pocillopora_acuta_HIv2___RNAseq.g21254.t1	Spis5020
OG0008770	Montipora_capitata_HIv3___RNAseq.g29379.t1	Pocillopora_acuta_HIv2___TS.g19040.t1	Spis5023
OG0008772	Montipora_capitata_HIv3___RNAseq.g28762.t1	Pocillopora_acuta_HIv2___RNAseq.g21218.t1	Spis8995
OG0008773	Montipora_capitata_HIv3___TS.g19260.t1	Pocillopora_acuta_HIv2___TS.g20958.t1	Spis422
OG0008774	Montipora_capitata_HIv3___TS.g19257.t1	Pocillopora_acuta_HIv2___RNAseq.g18650.t1	Spis423
OG0008775	Montipora_capitata_HIv3___RNAseq.g42780.t1	Pocillopora_acuta_HIv2___RNAseq.g8270.t1	Spis617
OG0008776	Montipora_capitata_HIv3___RNAseq.g42736.t1	Pocillopora_acuta_HIv2___TS.g29968.t2	Spis360
OG0008778	Montipora_capitata_HIv3___RNAseq.g46007.t1	Pocillopora_acuta_HIv2___TS.g8680.t1	Spis11745
OG0008779	Montipora_capitata_HIv3___RNAseq.g46028.t1	Pocillopora_acuta_HIv2___RNAseq.g5556.t1	Spis11740.t1
OG0008781	Montipora_capitata_HIv3___RNAseq.g32523.t1	Pocillopora_acuta_HIv2___RNAseq.g19038.t1	Spis8359
OG0008782	Montipora_capitata_HIv3___RNAseq.g24206.t1	Pocillopora_acuta_HIv2___RNAseq.g3665.t1	Spis1681
OG0008783	Montipora_capitata_HIv3___RNAseq.g24178.t1	Pocillopora_acuta_HIv2___RNAseq.g3642.t1	Spis1704
OG0008784	Montipora_capitata_HIv3___RNAseq.g47383.t1	Pocillopora_acuta_HIv2___RNAseq.g17911.t1	Spis9330
OG0008785	Montipora_capitata_HIv3___RNAseq.g47300.t1	Pocillopora_acuta_HIv2___RNAseq.g5362.t1	Spis3811
