category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology
GO:0030132,0.013374574,0.999410339,3,4,clathrin coat of coated pit,CC
GO:1902494,0.013465048,0.989995409,105,541,catalytic complex,CC
GO:0043219,0.013650566,0.999393293,3,4,lateral loop,CC
GO:0005802,0.013672562,0.993073773,23,91,trans-Golgi network,CC
GO:0031901,0.014059375,0.993744363,17,62,early endosome membrane,CC
GO:0030127,0.014122217,0.999363832,3,4,COPII vesicle coat,CC
GO:1990234,0.014630273,0.989617667,78,386,transferase complex,CC
GO:0030027,0.014736071,0.992735698,21,83,lamellipodium,CC
GO:0016324,0.014743318,0.991818092,29,121,apical plasma membrane,CC
GO:0030659,0.014828901,0.990141547,56,266,cytoplasmic vesicle membrane,CC
GO:0070461,0.015422964,0.996254576,7,18,SAGA-type complex,CC
GO:0030137,0.016030777,0.998234099,4,7,COPI-coated vesicle,CC
GO:0005798,0.016573725,0.995374491,8,22,Golgi-associated vesicle,CC
GO:0034364,0.016947035,1,2,2,high-density lipoprotein particle,CC
GO:0016604,0.017997768,0.988683067,42,191,nuclear body,CC
GO:0042645,0.019548886,0.993761551,9,27,mitochondrial nucleoid,CC
GO:0012505,0.01999109,0.992635324,11,36,endomembrane system,CC
GO:0005771,0.021623516,0.995082787,6,15,multivesicular body,CC
GO:1990111,0.022080368,1,2,2,spermatoproteasome complex,CC
GO:0032279,0.022128015,0.995957743,5,11,asymmetric synapse,CC
GO:0005779,0.022323533,0.99591219,5,11,integral component of peroxisomal membrane,CC
GO:0030130,0.023175483,1,2,2,clathrin coat of trans-Golgi network vesicle,CC
GO:0033557,0.023187306,1,2,2,Slx1-Slx4 complex,CC
GO:0045335,0.023317148,0.991697792,10,32,phagocytic vesicle,CC
GO:0030426,0.02436656,0.988653886,16,61,growth cone,CC
GO:0071818,0.024367033,1,2,2,BAT3 complex,CC
GO:0072379,0.024367033,1,2,2,ER membrane insertion complex,CC
GO:0043005,0.024701131,0.982100217,75,382,neuron projection,CC
GO:0009295,0.024996926,0.991596091,9,28,nucleoid,CC
GO:0034361,0.025698427,1,2,2,very-low-density lipoprotein particle,CC
GO:0034385,0.025698427,1,2,2,triglyceride-rich plasma lipoprotein particle,CC
GO:0097449,0.025800199,1,2,2,astrocyte projection,CC
GO:0009368,0.02654079,1,2,2,endopeptidase Clp complex,CC
GO:0008541,0.026549511,1,2,2,"proteasome regulatory particle, lid subcomplex",CC
GO:0030427,0.028312407,0.98653692,16,62,site of polarized growth,CC
GO:0031985,0.029750842,0.991429654,7,20,Golgi cisterna,CC
GO:0043020,0.030889467,0.997254426,3,5,NADPH oxidase complex,CC
GO:0071141,0.031533557,0.997173312,3,5,SMAD protein complex,CC
GO:0000421,0.031805037,0.993329124,5,12,autophagosome membrane,CC
GO:0008540,0.03212447,0.997098256,3,5,"proteasome regulatory particle, base subcomplex",CC
GO:0030139,0.033135366,0.983476317,17,68,endocytic vesicle,CC
GO:0097060,0.034989797,0.976728055,43,206,synaptic membrane,CC
GO:0030054,0.03514119,0.972547768,111,600,cell junction,CC
GO:0030014,0.035166598,0.994102314,4,9,CCR4-NOT complex,CC
GO:0005905,0.0375983,0.983711934,12,44,clathrin-coated pit,CC
GO:0031984,0.038853487,0.987982733,7,21,organelle subcompartment,CC
GO:0000407,0.041312177,0.992689301,4,9,phagophore assembly site,CC
GO:0031594,0.043084163,0.982592956,10,36,neuromuscular junction,CC
GO:0005875,0.049633727,0.968962938,29,140,microtubule associated complex,CC
GO:0005515,1.35E-11,1,738,3832,protein binding,MF
GO:0004298,1.91E-11,1,15,16,threonine-type endopeptidase activity,MF
GO:0070003,1.91E-11,1,15,16,threonine-type peptidase activity,MF
GO:0003743,4.87E-07,0.999999905,22,46,translation initiation factor activity,MF
GO:0051082,7.44E-06,0.999998245,21,49,unfolded protein binding,MF
GO:0008135,7.90E-06,0.999997802,25,64,"translation factor activity, RNA binding",MF
GO:0009055,2.09E-05,0.999995349,18,41,electron transfer activity,MF
GO:0019904,5.06E-05,0.999973532,65,255,protein domain specific binding,MF
GO:0016667,0.000194243,0.999948008,17,43,"oxidoreductase activity, acting on a sulfur group of donors",MF
GO:0031369,0.000481113,0.999955802,7,11,translation initiation factor binding,MF
GO:0097110,0.000970499,0.999861133,8,15,scaffold protein binding,MF
GO:0019899,0.001445951,0.99896339,138,688,enzyme binding,MF
GO:0035091,0.001453143,0.999335405,29,105,phosphatidylinositol binding,MF
GO:0005546,0.001674983,0.999775151,7,13,"phosphatidylinositol-4,5-bisphosphate binding",MF
GO:0030695,0.00169658,0.999120396,38,152,GTPase regulator activity,MF
GO:0016671,0.001719847,0.999893827,5,7,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",MF
GO:0032451,0.001946992,0.999614455,9,20,demethylase activity,MF
GO:0060589,0.001971454,0.998957948,39,158,nucleoside-triphosphatase regulator activity,MF
GO:0032452,0.002376516,0.999575076,8,17,histone demethylase activity,MF
GO:0008047,0.003121481,0.998194118,47,202,enzyme activator activity,MF
GO:0005525,0.00314106,0.997959074,73,333,GTP binding,MF
GO:0004402,0.003454156,0.998926967,13,37,histone acetyltransferase activity,MF
GO:0005484,0.003966157,0.999476671,6,11,SNAP receptor activity,MF
GO:0003712,0.003986767,0.997813586,38,156,transcription coregulator activity,MF
GO:0015035,0.004582447,0.998920723,9,22,protein-disulfide reductase activity,MF
GO:0019900,0.004615052,0.997081768,60,273,kinase binding,MF
GO:0030234,0.004924576,0.996655384,81,391,enzyme regulator activity,MF
GO:0032561,0.005012928,0.996650769,75,350,guanyl ribonucleotide binding,MF
GO:0019003,0.005365757,0.998438944,11,30,GDP binding,MF
GO:0019001,0.005392282,0.996384794,75,351,guanyl nucleotide binding,MF
GO:0046915,0.005396978,0.99901408,7,15,transition metal ion transmembrane transporter activity,MF
GO:0003674,0.005425311,0.995331502,2017,12316,molecular_function,MF
GO:1902936,0.006151938,0.998159728,11,31,phosphatidylinositol bisphosphate binding,MF
GO:0008289,0.006390944,0.995870723,61,283,lipid binding,MF
GO:0032183,0.006410858,0.999554726,4,6,SUMO binding,MF
GO:0015036,0.00672467,0.998115516,10,27,disulfide oxidoreductase activity,MF
GO:0050664,0.007078215,0.999493303,4,6,"oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor",MF
GO:0030276,0.007096985,0.999491547,4,6,clathrin binding,MF
GO:0090079,0.007677199,0.999064782,5,9,"translation regulator activity, nucleic acid binding",MF
GO:0046332,0.007685037,0.997974235,9,24,SMAD binding,MF
GO:0003713,0.007693013,0.996257154,24,92,transcription coactivator activity,MF
GO:0017110,0.007876768,0.999034085,5,9,nucleoside diphosphate phosphatase activity,MF
GO:0005543,0.008378242,0.995192177,37,159,phospholipid binding,MF
GO:0051213,0.008548709,0.995539906,28,111,dioxygenase activity,MF
GO:0016407,0.00915164,0.99555761,23,87,acetyltransferase activity,MF
GO:0005096,0.010111481,0.994436232,31,131,GTPase activator activity,MF
GO:0001228,0.01035961,0.996210628,13,41,"DNA-binding transcription activator activity, RNA polymerase II-specific",MF
GO:0016504,0.010660115,0.996493112,11,33,peptidase activator activity,MF
GO:0000166,0.011327109,0.990368416,389,2222,nucleotide binding,MF
GO:1901265,0.011327109,0.990368416,389,2222,nucleoside phosphate binding,MF
GO:0032182,0.012360444,0.994037356,21,80,ubiquitin-like protein binding,MF
GO:0004896,0.013060559,0.9980332,5,10,cytokine receptor activity,MF
GO:0030159,0.013376821,0.99860823,4,7,signaling receptor complex adaptor activity,MF
GO:0004707,0.013994705,0.998523154,4,7,MAP kinase activity,MF
GO:0043168,0.014410789,0.987642532,408,2347,anion binding,MF
GO:0008494,0.014523809,0.999338424,3,4,translation activator activity,MF
GO:0034450,0.014659563,0.998430211,4,7,ubiquitin-ubiquitin ligase activity,MF
GO:0045134,0.014849972,0.999317571,3,4,UDP phosphatase activity,MF
GO:0005488,0.015523062,0.986098297,1484,8995,binding,MF
GO:0000976,0.015550012,0.991892123,24,96,transcription cis-regulatory region binding,MF
GO:0010314,0.01569585,0.998282539,4,7,phosphatidylinositol-5-phosphate binding,MF
GO:0005246,0.016078102,0.996678432,6,14,calcium channel regulator activity,MF
GO:0016790,0.016399786,0.993536448,13,44,thiolester hydrolase activity,MF
GO:0035639,0.016705634,0.985885446,315,1792,purine ribonucleoside triphosphate binding,MF
GO:0019901,0.016743231,0.988967368,52,246,protein kinase binding,MF
GO:0008134,0.017309855,0.989424895,38,171,transcription factor binding,MF
GO:0004364,0.018278191,0.99480133,8,22,glutathione transferase activity,MF
GO:0042800,0.018649532,0.996747913,5,11,histone methyltransferase activity (H3-K4 specific),MF
GO:0016247,0.018930479,0.991764227,15,54,channel regulator activity,MF
GO:0001882,0.019191779,0.98371711,318,1815,nucleoside binding,MF
GO:0032549,0.019666632,0.983307841,317,1810,ribonucleoside binding,MF
GO:0071558,0.019695066,1,2,2,histone H3-tri/di-methyl-lysine-27 demethylase activity,MF
GO:0051117,0.019959817,0.993606501,9,27,ATPase binding,MF
GO:0004129,0.02027448,0.996383663,5,11,cytochrome-c oxidase activity,MF
GO:0016675,0.02027448,0.996383663,5,11,"oxidoreductase activity, acting on a heme group of donors",MF
GO:0003714,0.020955527,0.991421635,13,45,transcription corepressor activity,MF
GO:0003682,0.020968143,0.986360199,46,217,chromatin binding,MF
GO:0046790,0.021533869,1,2,2,virion binding,MF
GO:0017076,0.023174343,0.980230673,321,1840,purine nucleotide binding,MF
GO:0032550,0.023285688,0.980160066,315,1804,purine ribonucleoside binding,MF
GO:0003994,0.023575124,1,2,2,aconitate hydratase activity,MF
GO:0070728,0.023698953,1,2,2,leucine binding,MF
GO:0015075,0.023830406,0.981756956,109,571,ion transmembrane transporter activity,MF
GO:0016706,0.024037064,0.988264953,18,69,2-oxoglutarate-dependent dioxygenase activity,MF
GO:0032454,0.024189495,1,2,2,histone H3-methyl-lysine-9 demethylase activity,MF
GO:0019215,0.024523978,1,2,2,intermediate filament binding,MF
GO:0001883,0.024567646,0.979038782,315,1806,purine nucleoside binding,MF
GO:0016509,0.02469634,1,2,2,long-chain-3-hydroxyacyl-CoA dehydrogenase activity,MF
GO:0030160,0.025062316,1,2,2,synaptic receptor adaptor activity,MF
GO:0008509,0.0250916,0.984814173,33,146,anion transmembrane transporter activity,MF
GO:0048156,0.025337098,1,2,2,tau protein binding,MF
GO:0004421,0.025417959,1,2,2,hydroxymethylglutaryl-CoA synthase activity,MF
GO:0052658,0.025590273,1,2,2,"inositol-1,4,5-trisphosphate 5-phosphatase activity",MF
GO:0052659,0.025590273,1,2,2,"inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity",MF
GO:0035255,0.025607726,1,2,2,ionotropic glutamate receptor binding,MF
GO:0030229,0.025698427,1,2,2,very-low-density lipoprotein particle receptor activity,MF
GO:0034189,0.025698427,1,2,2,very-low-density lipoprotein particle binding,MF
GO:0038025,0.025698427,1,2,2,reelin receptor activity,MF
GO:0016744,0.026381266,1,2,2,transketolase or transaldolase activity,MF
GO:0035497,0.026416912,1,2,2,cAMP response element binding,MF
GO:0043262,0.02652559,1,2,2,ADP phosphatase activity,MF
GO:0050508,0.026530128,1,2,2,glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity,MF
GO:0050509,0.026530128,1,2,2,N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity,MF
GO:0047598,0.026531121,1,2,2,7-dehydrocholesterol reductase activity,MF
GO:0004611,0.026546687,1,2,2,phosphoenolpyruvate carboxykinase activity,MF
GO:0004613,0.026546687,1,2,2,phosphoenolpyruvate carboxykinase (GTP) activity,MF
GO:0032184,0.026549511,1,2,2,SUMO polymer binding,MF
GO:0004392,0.026549511,1,2,2,heme oxygenase (decyclizing) activity,MF
GO:0016868,0.026566027,0.996192917,4,8,"intramolecular transferase activity, phosphotransferases",MF
GO:0000981,0.027305259,0.985599022,21,85,"DNA-binding transcription factor activity, RNA polymerase II-specific",MF
GO:0036094,0.027545032,0.976025617,410,2386,small molecule binding,MF
GO:0032555,0.027832194,0.97616007,318,1829,purine ribonucleotide binding,MF
GO:0016413,0.027921834,0.995932968,4,8,O-acetyltransferase activity,MF
GO:0003700,0.028037888,0.979380777,79,399,DNA-binding transcription factor activity,MF
GO:0001637,0.028223105,0.995874597,4,8,G protein-coupled chemoattractant receptor activity,MF
GO:0004950,0.028223105,0.995874597,4,8,chemokine receptor activity,MF
GO:0097367,0.028237047,0.975647393,350,2026,carbohydrate derivative binding,MF
GO:0019905,0.028630844,0.991821681,7,20,syntaxin binding,MF
GO:0008013,0.029277225,0.991595869,7,20,beta-catenin binding,MF
GO:0042169,0.029713236,0.992549466,6,16,SH2 domain binding,MF
GO:0008022,0.030121226,0.985180273,17,67,protein C-terminus binding,MF
GO:0080025,0.030898781,0.992177413,6,16,"phosphatidylinositol-3,5-bisphosphate binding",MF
GO:0051721,0.030978063,0.993550375,5,12,protein phosphatase 2A binding,MF
GO:0005048,0.031526049,0.993403961,5,12,signal sequence binding,MF
GO:0003988,0.031996585,0.997114551,3,5,acetyl-CoA C-acyltransferase activity,MF
GO:0043021,0.032794651,0.986137819,12,43,ribonucleoprotein complex binding,MF
GO:0050750,0.032885151,0.997000747,3,5,low-density lipoprotein particle receptor binding,MF
GO:0070325,0.032885151,0.997000747,3,5,lipoprotein particle receptor binding,MF
GO:0032553,0.033131461,0.971483272,319,1842,ribonucleotide binding,MF
GO:0004448,0.033244136,0.996954384,3,5,isocitrate dehydrogenase [NAD(P)+] activity,MF
GO:0015020,0.033928405,0.991209522,6,16,glucuronosyltransferase activity,MF
GO:0008080,0.0378372,0.980809638,17,68,N-acetyltransferase activity,MF
GO:0019783,0.038980511,0.9816974,14,54,ubiquitin-like protein peptidase activity,MF
GO:0000149,0.039799536,0.98521483,9,30,SNARE binding,MF
GO:0005080,0.040917689,0.988700601,6,17,protein kinase C binding,MF
GO:0000977,0.041385098,0.979795793,15,59,RNA polymerase II transcription regulatory region sequence-specific DNA binding,MF
GO:0000987,0.04200397,0.982248655,11,40,cis-regulatory region sequence-specific DNA binding,MF
GO:0016410,0.043035327,0.977289262,18,74,N-acyltransferase activity,MF
GO:0044464,1.08E-16,1,1722,9661,NA,NA
GO:0044424,1.80E-16,1,1548,8548,NA,NA
GO:0044444,4.09E-12,1,870,4572,NA,NA
GO:0044431,1.05E-08,1,139,558,NA,NA
GO:0044446,1.89E-08,1,779,4210,NA,NA
GO:0044422,2.89E-08,1,798,4335,NA,NA
GO:0044425,1.13E-07,1,699,3770,NA,NA
GO:0044764,3.29E-07,0.999999868,55,178,NA,NA
GO:0043234,1.98E-06,0.999998658,441,2307,NA,NA
GO:0044765,2.76E-06,0.999998166,341,1723,NA,NA
GO:1902582,3.78E-06,0.999997979,116,492,NA,NA
GO:0032270,8.27E-06,0.999995623,103,431,NA,NA
GO:0044429,8.56E-05,0.999946179,112,496,NA,NA
GO:0044267,0.000127106,0.999899867,414,2225,NA,NA
GO:0044699,0.000162234,0.999862757,1282,7525,NA,NA
GO:0051704,0.000441838,0.999713605,101,464,NA,NA
GO:0005057,0.000734229,0.999726899,22,69,NA,NA
GO:0008060,0.001749539,0.999763211,7,13,NA,NA
GO:0016569,0.002285854,0.998694207,48,202,NA,NA
GO:0098589,0.002579172,0.998109442,142,712,NA,NA
GO:0031988,0.002671124,0.997988987,168,876,NA,NA
GO:0023014,0.00267823,0.998677106,31,119,NA,NA
GO:0032312,0.002940014,0.999539799,7,14,NA,NA
GO:0044440,0.002953053,0.998255988,51,221,NA,NA
GO:0090003,0.003151213,0.999500112,7,14,NA,NA
GO:0004702,0.003271542,0.99893399,14,41,NA,NA
GO:0001102,0.003449348,0.999558498,6,11,NA,NA
GO:0097285,0.00396732,0.998904399,11,29,NA,NA
GO:0031937,0.004153456,1,3,3,NA,NA
GO:0005083,0.005090169,0.997617873,24,90,NA,NA
GO:0033124,0.005114915,0.996814718,55,253,NA,NA
GO:0016023,0.005289081,0.996345992,87,422,NA,NA
GO:0000988,0.006725233,0.996111063,40,171,NA,NA
GO:0001077,0.006893334,0.997762034,12,35,NA,NA
GO:0044763,0.006933415,0.993876765,1017,6042,NA,NA
GO:0016568,0.007271625,0.99506552,74,354,NA,NA
GO:0005913,0.007805921,0.998382817,7,17,NA,NA
GO:0006464,0.008822035,0.992621375,336,1887,NA,NA
GO:0044822,0.009262024,0.993891655,61,289,NA,NA
GO:0016265,0.01025931,0.992535948,99,500,NA,NA
GO:0044432,0.01065664,0.992011613,119,608,NA,NA
GO:0044433,0.011152404,0.992421576,67,322,NA,NA
GO:0000982,0.011194179,0.995660903,14,46,NA,NA
GO:0052312,0.012566264,0.998126856,5,10,NA,NA
GO:0004221,0.013866266,0.995871587,9,26,NA,NA
GO:0051181,0.014034591,0.99784574,5,10,NA,NA
GO:0052205,0.01444101,0.999343687,3,4,NA,NA
GO:0071158,0.014538287,0.997066449,6,14,NA,NA
GO:0097458,0.014556249,0.989132744,106,549,NA,NA
GO:0031935,0.014753888,0.999323734,3,4,NA,NA
GO:0000989,0.015288118,0.990751462,38,169,NA,NA
GO:0051817,0.015914885,0.995592852,8,22,NA,NA
GO:0051184,0.016258692,0.998200941,4,7,NA,NA
GO:0044802,0.017878246,0.988618094,44,206,NA,NA
GO:0001085,0.017936108,0.993926219,10,31,NA,NA
GO:0043044,0.018509863,0.995252679,7,19,NA,NA
GO:0035093,0.018989847,1,2,2,NA,NA
GO:0042493,0.020147997,0.988235895,31,137,NA,NA
GO:0015002,0.02027448,0.996383663,5,11,NA,NA
GO:0016676,0.02027448,0.996383663,5,11,NA,NA
GO:0044456,0.020737791,0.985499119,65,321,NA,NA
GO:0071156,0.021823557,0.99420248,7,19,NA,NA
GO:0033613,0.022080442,0.994119445,7,19,NA,NA
GO:0034622,0.022495763,0.984388169,61,299,NA,NA
GO:0044451,0.022962869,0.98318287,82,416,NA,NA
GO:0005719,0.025491258,0.99639574,4,8,NA,NA
GO:0034437,0.025698427,1,2,2,NA,NA
GO:1902578,0.026032387,0.986577951,20,81,NA,NA
GO:1902580,0.026032387,0.986577951,20,81,NA,NA
GO:0044413,0.02623576,1,2,2,NA,NA
GO:0044415,0.02623576,1,2,2,NA,NA
GO:0051832,0.02623576,1,2,2,NA,NA
GO:0051834,0.02623576,1,2,2,NA,NA
GO:0090004,0.02644581,0.996215747,4,8,NA,NA
GO:0090343,0.026450594,1,2,2,NA,NA
GO:0042036,0.026621032,0.990945654,9,28,NA,NA
GO:0001105,0.027593519,0.994437131,5,12,NA,NA
GO:0015809,0.027829157,0.99595088,4,8,NA,NA
GO:0001071,0.028037888,0.979380777,79,399,NA,NA
GO:1902589,0.028931137,0.97657271,163,898,NA,NA
GO:0032947,0.030250797,0.989393848,9,29,NA,NA
GO:0044767,0.032264786,0.971824764,407,2372,NA,NA
GO:0051182,0.03336673,0.996938501,3,5,NA,NA
GO:0051185,0.03336673,0.996938501,3,5,NA,NA
GO:0001047,0.03448776,0.985306389,12,43,NA,NA
GO:0055114,0.040120262,0.967265017,156,853,NA,NA
GO:0044702,0.042356835,0.968295746,76,399,NA,NA
GO:0032403,0.044301519,0.966743651,76,404,NA,NA
GO:0044723,0.044746437,0.966620755,73,377,NA,NA
GO:0034613,0.045282557,0.970444113,36,172,NA,NA
GO:0000042,0.046049803,0.994345067,3,6,NA,NA
GO:0072600,0.046049803,0.994345067,3,6,NA,NA
GO:0022892,0.048195939,0.961313717,124,676,NA,NA
GO:0001159,0.049719712,0.978302929,11,41,NA,NA
