Orthogroup	Montipora_gene	Pocillopora_gene	Spis_gene
OG0005552	Montipora_capitata_HIv3___RNAseq.g8888.t1	Pocillopora_acuta_HIv2___RNAseq.g16252.t1	Spis6787
OG0005553	Montipora_capitata_HIv3___TS.g36527.t1	Pocillopora_acuta_HIv2___TS.g28478.t1	Spis13058
OG0005554	Montipora_capitata_HIv3___RNAseq.g48713.t1	Pocillopora_acuta_HIv2___TS.g16055.t1	Spis18708
OG0005555	Montipora_capitata_HIv3___RNAseq.g47964.t1	Pocillopora_acuta_HIv2___RNAseq.g8110.t1	Spis10193
OG0005556	Montipora_capitata_HIv3___RNAseq.g15146.t1	Pocillopora_acuta_HIv2___RNAseq.g14050.t1	Spis216
OG0005558	Montipora_capitata_HIv3___RNAseq.g36985.t1	Pocillopora_acuta_HIv2___RNAseq.g22618.t1	Spis2615
OG0005559	Montipora_capitata_HIv3___RNAseq.g45071.t1	Pocillopora_acuta_HIv2___RNAseq.g1001.t1	Spis6329
OG0005560	Montipora_capitata_HIv3___RNAseq.g19969.t1	Pocillopora_acuta_HIv2___RNAseq.g26674.t1	Spis5370
OG0005561	Montipora_capitata_HIv3___RNAseq.g14676.t1	Pocillopora_acuta_HIv2___RNAseq.g25478.t1	Spis18600
OG0005567	Montipora_capitata_HIv3___RNAseq.g20407.t1	Pocillopora_acuta_HIv2___RNAseq.g28268.t1	Spis7213
OG0005570	Montipora_capitata_HIv3___TS.g28710.t2	Pocillopora_acuta_HIv2___RNAseq.g14491.t1a	Spis12861.t1
OG0005571	Montipora_capitata_HIv3___RNAseq.g6718.t1	Pocillopora_acuta_HIv2___RNAseq.g1793.t1	Spis3132
OG0005573	Montipora_capitata_HIv3___RNAseq.g47826.t1	Pocillopora_acuta_HIv2___RNAseq.g8067.t1	Spis15765
OG0005574	Montipora_capitata_HIv3___RNAseq.g1186.t1	Pocillopora_acuta_HIv2___RNAseq.g3216.t1	Spis8463
OG0005579	Montipora_capitata_HIv3___RNAseq.g43553.t1	Pocillopora_acuta_HIv2___RNAseq.g12965.t1	Spis8781
OG0005581	Montipora_capitata_HIv3___RNAseq.g9446.t1	Pocillopora_acuta_HIv2___RNAseq.g17195.t1	Spis2198
OG0005582	Montipora_capitata_HIv3___TS.g21903.t1	Pocillopora_acuta_HIv2___RNAseq.g13628.t1	Spis9919
OG0005583	Montipora_capitata_HIv3___RNAseq.g4648.t1	Pocillopora_acuta_HIv2___RNAseq.g1506.t1	Spis2485
OG0005584	Montipora_capitata_HIv3___TS.g19230.t1a	Pocillopora_acuta_HIv2___TS.g122.t1	Spis512
OG0005585	Montipora_capitata_HIv3___RNAseq.g1174.t1	Pocillopora_acuta_HIv2___TS.g14998.t1	Spis10515
OG0005589	Montipora_capitata_HIv3___RNAseq.g11701.t1	Pocillopora_acuta_HIv2___RNAseq.g16982.t1	Spis15036
OG0005590	Montipora_capitata_HIv3___RNAseq.g3150.t1	Pocillopora_acuta_HIv2___RNAseq.g1319.t1	Spis1302
OG0005594	Montipora_capitata_HIv3___RNAseq.g41738.t1	Pocillopora_acuta_HIv2___RNAseq.g13226.t1	Spis11476
OG0005595	Montipora_capitata_HIv3___RNAseq.g47115.t1	Pocillopora_acuta_HIv2___RNAseq.g5374.t1	Spis3799
OG0005596	Montipora_capitata_HIv3___RNAseq.g48045.t1	Pocillopora_acuta_HIv2___RNAseq.g4635.t1	Spis20120
OG0005597	Montipora_capitata_HIv3___RNAseq.g19618.t1	Pocillopora_acuta_HIv2___RNAseq.g11172.t1	Spis15645
OG0005598	Montipora_capitata_HIv3___RNAseq.g41033.t1	Pocillopora_acuta_HIv2___RNAseq.g8827.t1	Spis8708
OG0005600	Montipora_capitata_HIv3___RNAseq.g441.t1	Pocillopora_acuta_HIv2___RNAseq.g16496.t1	Spis16629
OG0005601	Montipora_capitata_HIv3___RNAseq.g14174.t1	Pocillopora_acuta_HIv2___RNAseq.g13638.t1	Spis9926
OG0005602	Montipora_capitata_HIv3___RNAseq.g36919.t1	Pocillopora_acuta_HIv2___RNAseq.g16400.t1	Spis8691
OG0005604	Montipora_capitata_HIv3___RNAseq.g35323.t1	Pocillopora_acuta_HIv2___RNAseq.g17528.t1	Spis9476
OG0005605	Montipora_capitata_HIv3___RNAseq.g15825.t1	Pocillopora_acuta_HIv2___RNAseq.g21498.t1	Spis18476
OG0005606	Montipora_capitata_HIv3___RNAseq.g34503.t1	Pocillopora_acuta_HIv2___RNAseq.g11753.t1	Spis987
OG0005608	Montipora_capitata_HIv3___TS.g41773.t1	Pocillopora_acuta_HIv2___TS.g26101.t1	Spis7959
OG0005609	Montipora_capitata_HIv3___RNAseq.g45282.t1	Pocillopora_acuta_HIv2___TS.g4013.t1	Spis13157
OG0005612	Montipora_capitata_HIv3___RNAseq.g33774.t1	Pocillopora_acuta_HIv2___RNAseq.g18463.t1	Spis1364
OG0005613	Montipora_capitata_HIv3___RNAseq.g8887.t1	Pocillopora_acuta_HIv2___TS.g26370.t1	Spis6788
OG0005615	Montipora_capitata_HIv3___TS.g33836.t1a	Pocillopora_acuta_HIv2___RNAseq.g3927.t1	Spis17646
OG0005618	Montipora_capitata_HIv3___RNAseq.g15123.t1	Pocillopora_acuta_HIv2___RNAseq.g14040.t1	Spis226
OG0005619	Montipora_capitata_HIv3___RNAseq.g15088.t1	Pocillopora_acuta_HIv2___RNAseq.g13746.t1	Spis19788
OG0005622	Montipora_capitata_HIv3___RNAseq.g30215.t1	Pocillopora_acuta_HIv2___RNAseq.g30851.t1	Spis22017
OG0005623	Montipora_capitata_HIv3___RNAseq.g20219.t1	Pocillopora_acuta_HIv2___RNAseq.g26600.t1	Spis4978
OG0005630	Montipora_capitata_HIv3___RNAseq.g50130.t1	Pocillopora_acuta_HIv2___RNAseq.g2707.t1	Spis20881
OG0005633	Montipora_capitata_HIv3___RNAseq.g14917.t1	Pocillopora_acuta_HIv2___RNAseq.g13903.t1	Spis4476
OG0005634	Montipora_capitata_HIv3___RNAseq.g33713.t1	Pocillopora_acuta_HIv2___TS.g20791.t1a	Spis1385.t1
OG0005640	Montipora_capitata_HIv3___RNAseq.g26922.t1	Pocillopora_acuta_HIv2___TS.g11896.t1	Spis8645
OG0005641	Montipora_capitata_HIv3___RNAseq.g26489.t1	Pocillopora_acuta_HIv2___RNAseq.g30114.t1	Spis11359
OG0005642	Montipora_capitata_HIv3___RNAseq.g24292.t1	Pocillopora_acuta_HIv2___RNAseq.g3720.t1	Spis1647
OG0005643	Montipora_capitata_HIv3___RNAseq.g388.t1	Pocillopora_acuta_HIv2___RNAseq.g26166.t1	Spis1932
OG0005644	Montipora_capitata_HIv3___RNAseq.g23187.t1	Pocillopora_acuta_HIv2___RNAseq.g21947.t1	Spis15323
OG0005645	Montipora_capitata_HIv3___RNAseq.g22148.t1	Pocillopora_acuta_HIv2___RNAseq.g10165.t1	Spis4878
OG0005646	Montipora_capitata_HIv3___RNAseq.g22845.t1	Pocillopora_acuta_HIv2___RNAseq.g10456.t1	Spis11220.t1
OG0005647	Montipora_capitata_HIv3___TS.g13879.t1	Pocillopora_acuta_HIv2___RNAseq.g6591.t1	Spis17101
OG0005649	Montipora_capitata_HIv3___RNAseq.g18617.t1	Pocillopora_acuta_HIv2___RNAseq.g6600.t1	Spis17108
OG0005650	Montipora_capitata_HIv3___RNAseq.g15177.t1	Pocillopora_acuta_HIv2___RNAseq.g14127.t1	Spis8119
OG0005653	Montipora_capitata_HIv3___RNAseq.g3248.t1	Pocillopora_acuta_HIv2___RNAseq.g28763.t1	Spis2725
OG0005654	Montipora_capitata_HIv3___TS.g48160.t2	Pocillopora_acuta_HIv2___RNAseq.g13288.t1	Spis5479
OG0005656	Montipora_capitata_HIv3___RNAseq.g22771.t1	Pocillopora_acuta_HIv2___TS.g28437.t2	Spis5430
OG0005657	Montipora_capitata_HIv3___RNAseq.g2926.t1	Pocillopora_acuta_HIv2___RNAseq.g31041.t1	Spis12235
OG0005658	Montipora_capitata_HIv3___RNAseq.g5020.t1	Pocillopora_acuta_HIv2___RNAseq.g1645.t2	Spis9587.t1
OG0005659	Montipora_capitata_HIv3___RNAseq.g34669.t1	Pocillopora_acuta_HIv2___RNAseq.9646_t	Spis492
OG0005660	Montipora_capitata_HIv3___RNAseq.g20435.t1	Pocillopora_acuta_HIv2___RNAseq.g28415.t1	Spis5633
OG0005662	Montipora_capitata_HIv3___RNAseq.g42168.t1	Pocillopora_acuta_HIv2___RNAseq.g12894.t1	Spis6142
OG0005664	Montipora_capitata_HIv3___TS.g41620.t1	Pocillopora_acuta_HIv2___RNAseq.g16181.t1	Spis18392.t1
OG0005666	Montipora_capitata_HIv3___RNAseq.g41103.t1	Pocillopora_acuta_HIv2___RNAseq.g9727.t1	Spis9395
OG0005668	Montipora_capitata_HIv3___RNAseq.g12166.t1	Pocillopora_acuta_HIv2___RNAseq.g29678.t1	Spis3430
OG0005672	Montipora_capitata_HIv3___RNAseq.g33360.t1	Pocillopora_acuta_HIv2___RNAseq.g11676.t1	Spis3963
OG0005673	Montipora_capitata_HIv3___RNAseq.g24539.t1	Pocillopora_acuta_HIv2___TS.g3703.t1	Spis25803.Novel.t1
OG0005674	Montipora_capitata_HIv3___RNAseq.g27656.t1	Pocillopora_acuta_HIv2___RNAseq.g4157.t1	Spis15862
OG0005675	Montipora_capitata_HIv3___RNAseq.g38909.t1	Pocillopora_acuta_HIv2___RNAseq.g20141.t1	Spis8186
OG0005676	Montipora_capitata_HIv3___RNAseq.g34941.t1	Pocillopora_acuta_HIv2___RNAseq.g23723.t1	Spis1132
OG0005677	Montipora_capitata_HIv3___RNAseq.g43349.t1	Pocillopora_acuta_HIv2___RNAseq.g8405.t1	Spis12004
OG0005678	Montipora_capitata_HIv3___RNAseq.g38994.t1	Pocillopora_acuta_HIv2___RNAseq.g29070.t1	Spis2278
OG0005679	Montipora_capitata_HIv3___RNAseq.g8902.t1	Pocillopora_acuta_HIv2___RNAseq.g16267.t1	Spis6773.t1
OG0005680	Montipora_capitata_HIv3___RNAseq.g18078.t1	Pocillopora_acuta_HIv2___RNAseq.g15782.t1	Spis12077
OG0005682	Montipora_capitata_HIv3___RNAseq.g47268.t1	Pocillopora_acuta_HIv2___RNAseq.g5344.t1	Spis2837
OG0005683	Montipora_capitata_HIv3___RNAseq.g44002.t1a	Pocillopora_acuta_HIv2___RNAseq.g7093.t1	Spis20417
OG0005684	Montipora_capitata_HIv3___RNAseq.g4919.t1	Pocillopora_acuta_HIv2___RNAseq.g2193.t1	Spis6223
OG0005685	Montipora_capitata_HIv3___RNAseq.g33761.t1	Pocillopora_acuta_HIv2___RNAseq.g18416.t1	Spis1326
OG0005686	Montipora_capitata_HIv3___RNAseq.g4947.t1	Pocillopora_acuta_HIv2___RNAseq.g1987.t1	Spis4550
OG0005687	Montipora_capitata_HIv3___TS.g7595.t1	Pocillopora_acuta_HIv2___TS.g13433.t2b	Spis1739
OG0005688	Montipora_capitata_HIv3___RNAseq.g44373.t1	Pocillopora_acuta_HIv2___RNAseq.g14895.t1	Spis188
OG0005689	Montipora_capitata_HIv3___RNAseq.g43879.t1	Pocillopora_acuta_HIv2___RNAseq.g7013.t1	Spis19069
OG0005691	Montipora_capitata_HIv3___RNAseq.g22595.t1	Pocillopora_acuta_HIv2___RNAseq.g7127.t1	Spis14402
OG0005692	Montipora_capitata_HIv3___RNAseq.g47807.t2	Pocillopora_acuta_HIv2___RNAseq.g8052.t1	Spis15750
OG0005699	Montipora_capitata_HIv3___RNAseq.g353.t1	Pocillopora_acuta_HIv2___RNAseq.g26231.t1	Spis1879
OG0005701	Montipora_capitata_HIv3___TS.g457.t2	Pocillopora_acuta_HIv2___RNAseq.g4942.t1	Spis14598
OG0005702	Montipora_capitata_HIv3___RNAseq.g47589.t1	Pocillopora_acuta_HIv2___RNAseq.g7993.t1	Spis4
OG0005703	Montipora_capitata_HIv3___RNAseq.g15934.t1	Pocillopora_acuta_HIv2___TS.g29593.t1	Spis14175
OG0005704	Montipora_capitata_HIv3___RNAseq.g40952.t1	Pocillopora_acuta_HIv2___RNAseq.g8904.t1	Spis4834
OG0005707	Montipora_capitata_HIv3___RNAseq.g47024.t1	Pocillopora_acuta_HIv2___RNAseq.g5167.t1	Spis13489
OG0005708	Montipora_capitata_HIv3___RNAseq.g45989.t1	Pocillopora_acuta_HIv2___RNAseq.g17923.t1	Spis9322
OG0005709	Montipora_capitata_HIv3___RNAseq.g41979.t1a	Pocillopora_acuta_HIv2___RNAseq.g13039.t1	Spis8051
OG0005710	Montipora_capitata_HIv3___RNAseq.g42085.t1	Pocillopora_acuta_HIv2___RNAseq.g14677.t1	Spis18960
OG0005712	Montipora_capitata_HIv3___RNAseq.g20136.t1	Pocillopora_acuta_HIv2___RNAseq.g28427.t1	Spis5627
OG0005714	Montipora_capitata_HIv3___RNAseq.g23517.t1	Pocillopora_acuta_HIv2___RNAseq.g22087.t1	Spis19231
OG0005715	Montipora_capitata_HIv3___TS.g14530.t1a	Pocillopora_acuta_HIv2___RNAseq.g19257.t1	Spis13422
OG0005717	Montipora_capitata_HIv3___RNAseq.g26546.t1	Pocillopora_acuta_HIv2___RNAseq.g27576.t2	Spis8255
OG0005718	Montipora_capitata_HIv3___RNAseq.g11934.t1	Pocillopora_acuta_HIv2___RNAseq.g26445.t1	Spis17280
OG0005719	Montipora_capitata_HIv3___RNAseq.g44212.t1	Pocillopora_acuta_HIv2___RNAseq.g5824.t1	Spis63
OG0005721	Montipora_capitata_HIv3___TS.g4146.t2	Pocillopora_acuta_HIv2___RNAseq.g26127.t1	Spis1562.t2
OG0005723	Montipora_capitata_HIv3___RNAseq.g39001.t1a	Pocillopora_acuta_HIv2___RNAseq.g29075.t1	Spis2284
OG0005725	Montipora_capitata_HIv3___RNAseq.g47644.t1	Pocillopora_acuta_HIv2___RNAseq.g8049.t1	Spis15746
OG0005727	Montipora_capitata_HIv3___RNAseq.g6582.t1	Pocillopora_acuta_HIv2___RNAseq.g1840.t2	Spis17889
OG0005731	Montipora_capitata_HIv3___RNAseq.g7346.t1	Pocillopora_acuta_HIv2___RNAseq.g7675.t1	Spis3290
OG0005732	Montipora_capitata_HIv3___RNAseq.g37063.t1	Pocillopora_acuta_HIv2___RNAseq.g17419.t1	Spis8482
OG0005734	Montipora_capitata_HIv3___RNAseq.g41374.t1	Pocillopora_acuta_HIv2___RNAseq.g12578.t1	Spis7125
OG0005737	Montipora_capitata_HIv3___RNAseq.g49977.t1	Pocillopora_acuta_HIv2___RNAseq.g25684.t1	Spis10790
OG0005739	Montipora_capitata_HIv3___RNAseq.g12903.t1	Pocillopora_acuta_HIv2___TS.g21035.t1	Spis11151
OG0005741	Montipora_capitata_HIv3___RNAseq.g47585.t1	Pocillopora_acuta_HIv2___RNAseq.g7995.t1	Spis6
OG0005743	Montipora_capitata_HIv3___TS.g11039.t2	Pocillopora_acuta_HIv2___RNAseq.g23867.t1	Spis18658
OG0005744	Montipora_capitata_HIv3___RNAseq.g15769.t1	Pocillopora_acuta_HIv2___TS.g29694.t2	Spis19362
OG0005746	Montipora_capitata_HIv3___RNAseq.g39863.t1	Pocillopora_acuta_HIv2___RNAseq.g6253.t1	Spis7081
OG0005747	Montipora_capitata_HIv3___RNAseq.g39860.t1	Pocillopora_acuta_HIv2___RNAseq.g6261.t1	Spis7088
OG0005749	Montipora_capitata_HIv3___RNAseq.g13647.t1	Pocillopora_acuta_HIv2___RNAseq.g25524.t1	Spis16432
OG0005750	Montipora_capitata_HIv3___RNAseq.g37197.t1	Pocillopora_acuta_HIv2___RNAseq.g28944.t1	Spis18940
OG0005751	Montipora_capitata_HIv3___RNAseq.g40830.t1	Pocillopora_acuta_HIv2___RNAseq.g8969.t1	Spis13801
OG0005752	Montipora_capitata_HIv3___TS.g48164.t2	Pocillopora_acuta_HIv2___RNAseq.g13285.t1	Spis5483
OG0005757	Montipora_capitata_HIv3___RNAseq.35138_t	Pocillopora_acuta_HIv2___RNAseq.g5132.t1	Spis13815
OG0005759	Montipora_capitata_HIv3___TS.g11551.t1b	Pocillopora_acuta_HIv2___RNAseq.g21460.t2a	Spis16940
OG0005772	Montipora_capitata_HIv3___RNAseq.g1052.t1	Pocillopora_acuta_HIv2___RNAseq.g3483.t1	Spis6822
OG0005773	Montipora_capitata_HIv3___RNAseq.g16610.t1	Pocillopora_acuta_HIv2___TS.g14076.t1	Spis17753
OG0005774	Montipora_capitata_HIv3___RNAseq.g10747.t1	Pocillopora_acuta_HIv2___TS.g25917.t1	Spis12088
OG0005776	Montipora_capitata_HIv3___TS.g18388.t1	Pocillopora_acuta_HIv2___RNAseq.g11757.t1	Spis990
OG0005777	Montipora_capitata_HIv3___RNAseq.g14698.t1	Pocillopora_acuta_HIv2___RNAseq.g29480.t1	Spis8663
OG0005779	Montipora_capitata_HIv3___RNAseq.g5114.t2	Pocillopora_acuta_HIv2___RNAseq.g1549.t1	Spis6646
OG0005780	Montipora_capitata_HIv3___RNAseq.g46069.t1	Pocillopora_acuta_HIv2___TS.g6347.t1a	Spis1847
OG0005781	Montipora_capitata_HIv3___RNAseq.g41501.t1	Pocillopora_acuta_HIv2___RNAseq.g9047.t1	Spis1233
OG0005783	Montipora_capitata_HIv3___TS.g14660.t1	Pocillopora_acuta_HIv2___RNAseq.g30801.t1	Spis7484
OG0005784	Montipora_capitata_HIv3___RNAseq.24006_t	Pocillopora_acuta_HIv2___RNAseq.g11090.t1	Spis3106
OG0005785	Montipora_capitata_HIv3___RNAseq.g22916.t1	Pocillopora_acuta_HIv2___RNAseq.g10326.t1	Spis13053
OG0005787	Montipora_capitata_HIv3___RNAseq.g28178.t1	Pocillopora_acuta_HIv2___RNAseq.g12079.t1	Spis21493
OG0005788	Montipora_capitata_HIv3___RNAseq.g33362.t1	Pocillopora_acuta_HIv2___RNAseq.g11678.t1	Spis3961
OG0005789	Montipora_capitata_HIv3___TS.g19255.t2	Pocillopora_acuta_HIv2___RNAseq.g18653.t1	Spis425
OG0005791	Montipora_capitata_HIv3___RNAseq.g37130.t1	Pocillopora_acuta_HIv2___RNAseq.g17622.t1	Spis14749
OG0005792	Montipora_capitata_HIv3___RNAseq.g4907.t1	Pocillopora_acuta_HIv2___TS.g27232.t1	Spis6235
OG0005794	Montipora_capitata_HIv3___RNAseq.g40674.t1	Pocillopora_acuta_HIv2___RNAseq.g5748.t1	Spis9122
OG0005795	Montipora_capitata_HIv3___RNAseq.g12014.t1	Pocillopora_acuta_HIv2___RNAseq.g26484.t1	Spis13382
OG0005796	Montipora_capitata_HIv3___TS.g41512.t1	Pocillopora_acuta_HIv2___TS.g26405.t1	Spis6757
OG0005798	Montipora_capitata_HIv3___RNAseq.g2806.t1	Pocillopora_acuta_HIv2___TS.g10076.t1	Spis6848
OG0005801	Montipora_capitata_HIv3___RNAseq.g24263.t1	Pocillopora_acuta_HIv2___TS.g3520.t1	Spis1666
OG0005802	Montipora_capitata_HIv3___RNAseq.g11720.t1	Pocillopora_acuta_HIv2___RNAseq.g16996.t1	Spis15052.t1
OG0005806	Montipora_capitata_HIv3___TS.g42585.t2	Pocillopora_acuta_HIv2___TS.g30422.t2	Spis16594
OG0005807	Montipora_capitata_HIv3___RNAseq.g8669.t1	Pocillopora_acuta_HIv2___TS.g26430.t1	Spis6742
OG0005808	Montipora_capitata_HIv3___RNAseq.g34968.t1	Pocillopora_acuta_HIv2___RNAseq.g29120.t1	Spis1167
OG0005809	Montipora_capitata_HIv3___RNAseq.g21593.t1	Pocillopora_acuta_HIv2___TS.g29045.t2	Spis10760
OG0005810	Montipora_capitata_HIv3___RNAseq.g49670.t1	Pocillopora_acuta_HIv2___RNAseq.g25836.t1	Spis11027
OG0005811	Montipora_capitata_HIv3___RNAseq.g22800.t1	Pocillopora_acuta_HIv2___TS.g28459.t1	Spis5412
OG0005812	Montipora_capitata_HIv3___RNAseq.g16186.t1	Pocillopora_acuta_HIv2___RNAseq.g6448.t1	Spis5280
OG0005813	Montipora_capitata_HIv3___RNAseq.g17820.t1	Pocillopora_acuta_HIv2___RNAseq.g31256.t1	Spis10482
OG0005815	Montipora_capitata_HIv3___RNAseq.g47383.t1	Pocillopora_acuta_HIv2___RNAseq.g17911.t1	Spis9330
OG0005816	Montipora_capitata_HIv3___RNAseq.g24954.t1	Pocillopora_acuta_HIv2___RNAseq.g22547.t1	Spis3949
OG0005817	Montipora_capitata_HIv3___RNAseq.g3428.t1	Pocillopora_acuta_HIv2___RNAseq.g13463.t1	Spis4736
OG0005819	Montipora_capitata_HIv3___RNAseq.g34211.t1	Pocillopora_acuta_HIv2___RNAseq.g18542.t1	Spis1442
OG0005820	Montipora_capitata_HIv3___RNAseq.g45449.t1	Pocillopora_acuta_HIv2___RNAseq.g27216.t1	Spis5969
OG0005821	Montipora_capitata_HIv3___RNAseq.g9615.t1	Pocillopora_acuta_HIv2___RNAseq.g29615.t1	Spis3469
OG0005823	Montipora_capitata_HIv3___RNAseq.g19611.t1	Pocillopora_acuta_HIv2___RNAseq.g11181.t1	Spis15651
OG0005824	Montipora_capitata_HIv3___RNAseq.g15190.t1	Pocillopora_acuta_HIv2___RNAseq.g14115.t1	Spis8130
OG0005826	Montipora_capitata_HIv3___RNAseq.g44125.t1	Pocillopora_acuta_HIv2___RNAseq.g14741.t1	Spis3386
OG0005827	Montipora_capitata_HIv3___RNAseq.g5121.t1	Pocillopora_acuta_HIv2___RNAseq.g1544.t1	Spis6640
OG0005828	Montipora_capitata_HIv3___RNAseq.g40806.t1	Pocillopora_acuta_HIv2___TS.g15320.t1	Spis9693
OG0005829	Montipora_capitata_HIv3___RNAseq.g8676.t1	Pocillopora_acuta_HIv2___TS.g26428.t1	Spis25778.Novel
OG0005830	Montipora_capitata_HIv3___RNAseq.g34688.t1	Pocillopora_acuta_HIv2___RNAseq.g11543.t1	Spis523
OG0005831	Montipora_capitata_HIv3___RNAseq.g42737.t1	Pocillopora_acuta_HIv2___RNAseq.g8263.t1	Spis623
OG0005832	Montipora_capitata_HIv3___RNAseq.g47514.t1	Pocillopora_acuta_HIv2___RNAseq.g7933.t1	Spis15514
OG0005833	Montipora_capitata_HIv3___RNAseq.g34043.t1	Pocillopora_acuta_HIv2___TS.g36.t2	Spis452
OG0005834	Montipora_capitata_HIv3___RNAseq.g45560.t2	Pocillopora_acuta_HIv2___RNAseq.g15656.t1	Spis17532
OG0005835	Montipora_capitata_HIv3___RNAseq.g49477.t1	Pocillopora_acuta_HIv2___RNAseq.g25939.t1	Spis12426
OG0005840	Montipora_capitata_HIv3___RNAseq.g40680.t1	Pocillopora_acuta_HIv2___RNAseq.g5749.t1	Spis9123
OG0005850	Montipora_capitata_HIv3___RNAseq.g44752.t1	Pocillopora_acuta_HIv2___RNAseq.g3104.t1	Spis20311
OG0005851	Montipora_capitata_HIv3___RNAseq.g24343.t1	Pocillopora_acuta_HIv2___RNAseq.g3791.t1	Spis13190
OG0005853	Montipora_capitata_HIv3___TS.g1666.t1	Pocillopora_acuta_HIv2___RNAseq.g17910.t1	Spis9331
OG0005854	Montipora_capitata_HIv3___RNAseq.g22899.t1	Pocillopora_acuta_HIv2___RNAseq.g10357.t1	Spis19797
OG0005855	Montipora_capitata_HIv3___TS.g31793.t1	Pocillopora_acuta_HIv2___RNAseq.g28987.t1	Spis9252
OG0005858	Montipora_capitata_HIv3___RNAseq.g5101.t1	Pocillopora_acuta_HIv2___TS.g26586.t1a	Spis6660
OG0005859	Montipora_capitata_HIv3___TS.g8123.t1	Pocillopora_acuta_HIv2___RNAseq.g3879.t1	Spis11887.t1
OG0005860	Montipora_capitata_HIv3___RNAseq.g6985.t1a	Pocillopora_acuta_HIv2___RNAseq.g14483.t1	Spis12853
OG0005862	Montipora_capitata_HIv3___RNAseq.g19920.t1b	Pocillopora_acuta_HIv2___RNAseq.g26697.t1	Spis5356
OG0005863	Montipora_capitata_HIv3___RNAseq.g8878.t1	Pocillopora_acuta_HIv2___RNAseq.20623_t	Spis6809
OG0005864	Montipora_capitata_HIv3___TS.g20765.t1	Pocillopora_acuta_HIv2___RNAseq.g31317.t1	Spis7772
OG0005865	Montipora_capitata_HIv3___RNAseq.g9718.t1	Pocillopora_acuta_HIv2___RNAseq.g11929.t1	Spis7902
OG0005866	Montipora_capitata_HIv3___RNAseq.g10727.t1	Pocillopora_acuta_HIv2___RNAseq.g23171.t1	Spis13371
OG0005867	Montipora_capitata_HIv3___RNAseq.g24190.t1	Pocillopora_acuta_HIv2___RNAseq.g3650.t1	Spis1696
OG0005869	Montipora_capitata_HIv3___TS.g25626.t1	Pocillopora_acuta_HIv2___RNAseq.g12074.t1	Spis21497
OG0005872	Montipora_capitata_HIv3___RNAseq.g7483.t1	Pocillopora_acuta_HIv2___RNAseq.g15096.t1	Spis5687
OG0005873	Montipora_capitata_HIv3___RNAseq.g34339.t1	Pocillopora_acuta_HIv2___RNAseq.g18586.t1	Spis12519
OG0005874	Montipora_capitata_HIv3___RNAseq.g13218.t1	Pocillopora_acuta_HIv2___RNAseq.g25159.t1	Spis18241
OG0005875	Montipora_capitata_HIv3___RNAseq.g45344.t1	Pocillopora_acuta_HIv2___RNAseq.g15455.t1	Spis20820
OG0005876	Montipora_capitata_HIv3___RNAseq.g23007.t1	Pocillopora_acuta_HIv2___RNAseq.g10479.t1	Spis11199
OG0005877	Montipora_capitata_HIv3___RNAseq.g9080.t1	Pocillopora_acuta_HIv2___RNAseq.g15875.t1	Spis17950
OG0005878	Montipora_capitata_HIv3___TS.g43589.t1	Pocillopora_acuta_HIv2___TS.g30451.t1	Spis12062
OG0005879	Montipora_capitata_HIv3___RNAseq.g23503.t1	Pocillopora_acuta_HIv2___RNAseq.g22045.t1	Spis15973
OG0005880	Montipora_capitata_HIv3___RNAseq.g20494.t1	Pocillopora_acuta_HIv2___RNAseq.g4067.t1	Spis3656
OG0005881	Montipora_capitata_HIv3___RNAseq.g9440.t1	Pocillopora_acuta_HIv2___RNAseq.g17202.t1	Spis2192
OG0005882	Montipora_capitata_HIv3___RNAseq.g4604.t1	Pocillopora_acuta_HIv2___TS.g20329.t1	Spis3566.t1
OG0005883	Montipora_capitata_HIv3___RNAseq.g8933.t1	Pocillopora_acuta_HIv2___RNAseq.g16052.t1	Spis9710
OG0005884	Montipora_capitata_HIv3___RNAseq.g44375.t1	Pocillopora_acuta_HIv2___RNAseq.g14893.t1	Spis190
OG0005885	Montipora_capitata_HIv3___RNAseq.g44109.t1	Pocillopora_acuta_HIv2___RNAseq.g14719.t1	Spis3404
OG0005886	Montipora_capitata_HIv3___RNAseq.g44860.t1	Pocillopora_acuta_HIv2___RNAseq.g3017.t1	Spis4614
OG0005887	Montipora_capitata_HIv3___RNAseq.g20540.t2	Pocillopora_acuta_HIv2___RNAseq.g11309.t1	Spis3036
OG0005888	Montipora_capitata_HIv3___TS.g43602.t1	Pocillopora_acuta_HIv2___RNAseq.g12046.t1	Spis12486
OG0005890	Montipora_capitata_HIv3___RNAseq.g28031.t1	Pocillopora_acuta_HIv2___TS.g3398.t1	Spis10864
OG0005892	Montipora_capitata_HIv3___RNAseq.g14949.t1	Pocillopora_acuta_HIv2___RNAseq.g14243.t1	Spis14981
OG0005893	Montipora_capitata_HIv3___RNAseq.g20691.t1	Pocillopora_acuta_HIv2___TS.g29172.t1	Spis21503
OG0005908	Montipora_capitata_HIv3___RNAseq.g21633.t1	Pocillopora_acuta_HIv2___RNAseq.g10974.t1	Spis21955
OG0005909	Montipora_capitata_HIv3___RNAseq.g3094.t1	Pocillopora_acuta_HIv2___RNAseq.g26500.t1	Spis8533
OG0005910	Montipora_capitata_HIv3___RNAseq.g48225.t1	Pocillopora_acuta_HIv2___RNAseq.g4760.t1	Spis2035
