gene_id,average_length
aten_0.1.m1.25641,1512
aten_0.1.m1.25645,1317
aten_0.1.m1.25646,1536
aten_0.1.m1.25647,1455
aten_0.1.m1.25648,1665
aten_0.1.m1.25649,390
aten_0.1.m1.2565,7082
aten_0.1.m1.25650,462
aten_0.1.m1.25652,738
aten_0.1.m1.25654,402
aten_0.1.m1.25655,473
aten_0.1.m1.25657,546
aten_0.1.m1.25658,516
aten_0.1.m1.25659,363
aten_0.1.m1.2566,2479
aten_0.1.m1.25660,582
aten_0.1.m1.25661,651
aten_0.1.m1.25662,677
aten_0.1.m1.25663,1491
aten_0.1.m1.25665,530
aten_0.1.m1.25666,336
aten_0.1.m1.25667,534
aten_0.1.m1.2567,2385
aten_0.1.m1.25671,2454
aten_0.1.m1.25673,651
aten_0.1.m1.25675,1344
aten_0.1.m1.25677,1593
aten_0.1.m1.25678,1244
aten_0.1.m1.25679,540
aten_0.1.m1.2568,3896
aten_0.1.m1.25680,672
aten_0.1.m1.25682,798
aten_0.1.m1.25684,1098
aten_0.1.m1.25685,987
aten_0.1.m1.25688,759
aten_0.1.m1.25689,1113
aten_0.1.m1.2569,4576
aten_0.1.m1.25690,1653
aten_0.1.m1.25691,2334
aten_0.1.m1.25692,923
aten_0.1.m1.25693,614
aten_0.1.m1.25696,258
aten_0.1.m1.25697,936
aten_0.1.m1.25698,1098
aten_0.1.m1.25699,213
aten_0.1.m1.257,2033
aten_0.1.m1.2570,282
aten_0.1.m1.25700,729
aten_0.1.m1.25701,1412
aten_0.1.m1.25702,318
aten_0.1.m1.25703,1007
aten_0.1.m1.25705,822
aten_0.1.m1.25706,1993
aten_0.1.m1.25707,4808
aten_0.1.m1.25708,869
aten_0.1.m1.25709,2580
aten_0.1.m1.2571,750
aten_0.1.m1.25710,378
aten_0.1.m1.25711,2174
aten_0.1.m1.25712,9976
aten_0.1.m1.25713,1585
aten_0.1.m1.25714,3459
aten_0.1.m1.25715,2564
aten_0.1.m1.25716,3880
aten_0.1.m1.25717,931
aten_0.1.m1.25718,1439
aten_0.1.m1.25719,3135
aten_0.1.m1.2572,2300
aten_0.1.m1.25720,2306
aten_0.1.m1.25721,2993
aten_0.1.m1.25722,2677
aten_0.1.m1.25723,4023
aten_0.1.m1.25724,2616
aten_0.1.m1.25725,4489
aten_0.1.m1.25726,894
aten_0.1.m1.25727,1008
aten_0.1.m1.25729,4991
aten_0.1.m1.2573,953
aten_0.1.m1.25730,2598
aten_0.1.m1.25731,1329
aten_0.1.m1.25732,1195
aten_0.1.m1.25733,1598
aten_0.1.m1.25734,5390
aten_0.1.m1.25735,4732
aten_0.1.m1.25737,3302
aten_0.1.m1.25738,1206
aten_0.1.m1.25739,3051
aten_0.1.m1.2574,978
aten_0.1.m1.25740,2850
aten_0.1.m1.25742,2578
aten_0.1.m1.25743,2200
aten_0.1.m1.25744,412
aten_0.1.m1.25745,2460
aten_0.1.m1.25746,6138
aten_0.1.m1.25747,4641
aten_0.1.m1.25748,6570
aten_0.1.m1.25749,12359
aten_0.1.m1.2575,909
aten_0.1.m1.25750,1740
aten_0.1.m1.25751,1101
aten_0.1.m1.25752,1390
aten_0.1.m1.25753,3302
aten_0.1.m1.25754,1290
aten_0.1.m1.25755,1915
aten_0.1.m1.25756,1457
aten_0.1.m1.25757,3239
aten_0.1.m1.25758,3760
aten_0.1.m1.25759,880
aten_0.1.m1.2576,1479
aten_0.1.m1.25760,1112
aten_0.1.m1.25761,1999
aten_0.1.m1.25762,1071
aten_0.1.m1.25763,660
aten_0.1.m1.25764,1943
aten_0.1.m1.25766,7318
aten_0.1.m1.25767,9532
aten_0.1.m1.25768,6042
aten_0.1.m1.25769,2847
aten_0.1.m1.2577,1295
aten_0.1.m1.25770,3822
aten_0.1.m1.25771,8988
aten_0.1.m1.25772,900
aten_0.1.m1.25774,1065
aten_0.1.m1.25775,3224
aten_0.1.m1.25776,4726
aten_0.1.m1.25778,543
aten_0.1.m1.25779,1488
aten_0.1.m1.2578,1023
aten_0.1.m1.25782,718
aten_0.1.m1.25783,4545
aten_0.1.m1.25785,2920
aten_0.1.m1.25786,1714
aten_0.1.m1.25788,842
aten_0.1.m1.25789,2404
aten_0.1.m1.25790,1756
aten_0.1.m1.25791,4145
aten_0.1.m1.25792,378
aten_0.1.m1.25793,408
aten_0.1.m1.25794,1164
aten_0.1.m1.25795,4358
aten_0.1.m1.25796,1743
aten_0.1.m1.25797,723
aten_0.1.m1.25798,837
aten_0.1.m1.258,5296
aten_0.1.m1.2580,306
aten_0.1.m1.25800,1131
aten_0.1.m1.25801,1855
aten_0.1.m1.25802,1434
aten_0.1.m1.25803,5122
aten_0.1.m1.25804,564
aten_0.1.m1.25805,735
aten_0.1.m1.25806,1620
aten_0.1.m1.25807,1595
aten_0.1.m1.25808,1713
aten_0.1.m1.25809,3245
aten_0.1.m1.2581,1442
aten_0.1.m1.25810,4176
aten_0.1.m1.25811,1311
aten_0.1.m1.25812,4508
aten_0.1.m1.25813,3313
aten_0.1.m1.25814,1353
aten_0.1.m1.25815,2074
aten_0.1.m1.25816,5580
aten_0.1.m1.25817,2892
aten_0.1.m1.25818,2272
aten_0.1.m1.25819,2537
aten_0.1.m1.2582,4047
aten_0.1.m1.25820,6826
aten_0.1.m1.25821,6094
aten_0.1.m1.25822,2550
aten_0.1.m1.25824,1755
aten_0.1.m1.25825,1917
aten_0.1.m1.25826,1632
aten_0.1.m1.25827,3405
aten_0.1.m1.25828,1172
aten_0.1.m1.25829,2479
aten_0.1.m1.2583,1361
aten_0.1.m1.25830,1424
aten_0.1.m1.25831,2560
aten_0.1.m1.25832,9240
aten_0.1.m1.25833,2132
aten_0.1.m1.25835,7178
aten_0.1.m1.25836,4802
aten_0.1.m1.25837,2168
aten_0.1.m1.25838,3617
aten_0.1.m1.25839,7404
aten_0.1.m1.2584,778
aten_0.1.m1.25840,1844
aten_0.1.m1.25841,1020
aten_0.1.m1.25842,3851
aten_0.1.m1.25843,1570
aten_0.1.m1.25844,1290
aten_0.1.m1.25845,2793
aten_0.1.m1.25846,4902
aten_0.1.m1.25847,3140
aten_0.1.m1.25848,5835
aten_0.1.m1.25849,813
aten_0.1.m1.2585,3743
aten_0.1.m1.25851,1779
aten_0.1.m1.25853,246
aten_0.1.m1.25854,714
aten_0.1.m1.25856,2394
aten_0.1.m1.25857,1034
aten_0.1.m1.25858,2272
aten_0.1.m1.25859,2361
aten_0.1.m1.2586,1757
aten_0.1.m1.25862,5525
aten_0.1.m1.25863,1947
aten_0.1.m1.25864,282
aten_0.1.m1.25865,756
aten_0.1.m1.25866,258
aten_0.1.m1.25867,4071
aten_0.1.m1.25869,2928
aten_0.1.m1.2587,5015
aten_0.1.m1.25870,939
aten_0.1.m1.25871,2221
aten_0.1.m1.25874,204
aten_0.1.m1.25875,294
aten_0.1.m1.25876,1176
aten_0.1.m1.25877,615
aten_0.1.m1.25878,3525
aten_0.1.m1.2588,5009
aten_0.1.m1.25880,315
aten_0.1.m1.25881,471
aten_0.1.m1.25883,978
aten_0.1.m1.25885,4259
aten_0.1.m1.25886,1962
aten_0.1.m1.25888,585
aten_0.1.m1.25889,1445
aten_0.1.m1.2589,1664
aten_0.1.m1.25891,1506
aten_0.1.m1.25892,3495
aten_0.1.m1.25895,2034
aten_0.1.m1.25897,1185
aten_0.1.m1.25898,423
aten_0.1.m1.25899,2280
aten_0.1.m1.259,695
aten_0.1.m1.2590,837
aten_0.1.m1.25900,777
aten_0.1.m1.25901,654
aten_0.1.m1.25903,867
aten_0.1.m1.25904,523
aten_0.1.m1.25905,786
aten_0.1.m1.25907,1173
aten_0.1.m1.25908,849
aten_0.1.m1.25910,2436
aten_0.1.m1.25911,1305
aten_0.1.m1.25913,830
aten_0.1.m1.25916,375
aten_0.1.m1.25919,606
aten_0.1.m1.25920,1431
aten_0.1.m1.25922,585
aten_0.1.m1.25923,543
aten_0.1.m1.25925,579
aten_0.1.m1.25927,825
aten_0.1.m1.25931,2189
aten_0.1.m1.25932,969
aten_0.1.m1.25935,858
aten_0.1.m1.25936,1959
aten_0.1.m1.25937,441
aten_0.1.m1.25938,795
aten_0.1.m1.25939,222
aten_0.1.m1.2594,478
aten_0.1.m1.25941,406
aten_0.1.m1.25942,1287
aten_0.1.m1.25944,1359
aten_0.1.m1.25945,765
aten_0.1.m1.25946,1107
aten_0.1.m1.25949,312
aten_0.1.m1.2595,1606
aten_0.1.m1.25950,426
aten_0.1.m1.25951,1413
aten_0.1.m1.25954,492
aten_0.1.m1.25955,682
aten_0.1.m1.25956,887
aten_0.1.m1.25958,1602
aten_0.1.m1.2596,2205
aten_0.1.m1.25962,1822
aten_0.1.m1.25963,1116
aten_0.1.m1.25965,429
aten_0.1.m1.25966,978
aten_0.1.m1.25967,1424
aten_0.1.m1.25968,653
aten_0.1.m1.25969,291
aten_0.1.m1.2597,1464
aten_0.1.m1.25970,807
aten_0.1.m1.25972,1136
aten_0.1.m1.25973,420
aten_0.1.m1.25975,675
aten_0.1.m1.25976,1242
aten_0.1.m1.25977,216
aten_0.1.m1.25978,512
aten_0.1.m1.25979,936
aten_0.1.m1.25982,1088
aten_0.1.m1.25983,864
aten_0.1.m1.25987,3104
aten_0.1.m1.25988,4071
aten_0.1.m1.25989,294
aten_0.1.m1.2599,902
aten_0.1.m1.25990,2157
aten_0.1.m1.25993,961
aten_0.1.m1.25994,2504
aten_0.1.m1.25995,534
aten_0.1.m1.25997,4432
aten_0.1.m1.25999,554
aten_0.1.m1.26,4457
aten_0.1.m1.260,615
aten_0.1.m1.2600,1465
aten_0.1.m1.26001,1449
aten_0.1.m1.26002,279
aten_0.1.m1.26004,408
aten_0.1.m1.26006,2979
aten_0.1.m1.26011,294
aten_0.1.m1.26012,204
aten_0.1.m1.26013,2038
aten_0.1.m1.26014,645
aten_0.1.m1.26015,1059
aten_0.1.m1.26017,630
aten_0.1.m1.26018,546
aten_0.1.m1.26019,1318
aten_0.1.m1.2602,1161
aten_0.1.m1.26020,372
aten_0.1.m1.26024,426
aten_0.1.m1.26026,192
aten_0.1.m1.26029,2789
aten_0.1.m1.2603,1595
aten_0.1.m1.26031,1919
aten_0.1.m1.26032,1138
aten_0.1.m1.26033,1083
aten_0.1.m1.26035,633
aten_0.1.m1.26037,2146
aten_0.1.m1.26038,825
aten_0.1.m1.2604,2079
aten_0.1.m1.26040,4318
aten_0.1.m1.26043,1671
aten_0.1.m1.26046,562
aten_0.1.m1.2605,741
aten_0.1.m1.26051,1938
aten_0.1.m1.26052,621
aten_0.1.m1.26056,2304
aten_0.1.m1.26059,3444
aten_0.1.m1.2606,570
aten_0.1.m1.26063,1132
aten_0.1.m1.26064,2990
aten_0.1.m1.26065,414
aten_0.1.m1.26067,534
aten_0.1.m1.26068,534
aten_0.1.m1.26069,524
aten_0.1.m1.2607,612
aten_0.1.m1.26070,644
aten_0.1.m1.26072,416
aten_0.1.m1.26074,966
aten_0.1.m1.26076,3416
aten_0.1.m1.26077,4204
aten_0.1.m1.26079,918
aten_0.1.m1.26082,968
aten_0.1.m1.26083,675
aten_0.1.m1.26085,810
aten_0.1.m1.26088,498
aten_0.1.m1.26089,1143
aten_0.1.m1.2609,3873
aten_0.1.m1.26092,516
aten_0.1.m1.26093,1170
aten_0.1.m1.26094,879
aten_0.1.m1.26097,258
aten_0.1.m1.26098,4020
aten_0.1.m1.26099,1542
aten_0.1.m1.261,504
aten_0.1.m1.2610,3389
aten_0.1.m1.26100,750
aten_0.1.m1.26101,1101
aten_0.1.m1.26105,198
aten_0.1.m1.26106,1820
aten_0.1.m1.26109,2551
aten_0.1.m1.2611,2094
aten_0.1.m1.26110,1255
aten_0.1.m1.26111,288
aten_0.1.m1.26112,1460
aten_0.1.m1.26113,687
aten_0.1.m1.26114,786
aten_0.1.m1.26115,723
aten_0.1.m1.26116,762
aten_0.1.m1.26117,579
aten_0.1.m1.26119,930
aten_0.1.m1.2612,390
aten_0.1.m1.26121,1102
aten_0.1.m1.26122,1131
aten_0.1.m1.26123,555
aten_0.1.m1.26124,720
aten_0.1.m1.26125,180
aten_0.1.m1.26127,1965
aten_0.1.m1.26128,633
aten_0.1.m1.26129,513
aten_0.1.m1.2613,477
aten_0.1.m1.26130,936
aten_0.1.m1.26131,1257
aten_0.1.m1.26132,417
aten_0.1.m1.26133,699
aten_0.1.m1.26134,1002
aten_0.1.m1.26135,432
aten_0.1.m1.26136,1103
aten_0.1.m1.26137,777
aten_0.1.m1.26139,306
aten_0.1.m1.26140,1596
aten_0.1.m1.26141,1068
aten_0.1.m1.26142,753
aten_0.1.m1.26143,1227
aten_0.1.m1.26144,3979
aten_0.1.m1.26145,894
aten_0.1.m1.26146,2177
aten_0.1.m1.26147,1291
aten_0.1.m1.2615,3967
aten_0.1.m1.26151,832
aten_0.1.m1.26152,1107
aten_0.1.m1.26153,1239
aten_0.1.m1.26154,790
aten_0.1.m1.26155,611
aten_0.1.m1.26156,843
aten_0.1.m1.26158,579
aten_0.1.m1.26159,801
aten_0.1.m1.2616,955
aten_0.1.m1.26160,624
aten_0.1.m1.26162,588
aten_0.1.m1.26163,941
aten_0.1.m1.26165,501
aten_0.1.m1.26166,444
aten_0.1.m1.26167,540
aten_0.1.m1.26168,462
aten_0.1.m1.26169,768
aten_0.1.m1.2617,3529
aten_0.1.m1.26170,642
aten_0.1.m1.26171,1515
aten_0.1.m1.26172,1157
aten_0.1.m1.26173,5024
aten_0.1.m1.26174,822
aten_0.1.m1.26175,3557
aten_0.1.m1.26176,915
aten_0.1.m1.26177,516
aten_0.1.m1.26178,1450
aten_0.1.m1.26179,2451
aten_0.1.m1.2618,2211
aten_0.1.m1.26180,941
aten_0.1.m1.26181,312
aten_0.1.m1.26182,1934
aten_0.1.m1.26183,1525
aten_0.1.m1.26184,1047
aten_0.1.m1.26185,1727
aten_0.1.m1.26186,1724
aten_0.1.m1.26187,1293
aten_0.1.m1.26188,4494
aten_0.1.m1.26189,1927
aten_0.1.m1.2619,1673
aten_0.1.m1.26190,615
aten_0.1.m1.26191,1308
aten_0.1.m1.26192,330
aten_0.1.m1.26193,438
aten_0.1.m1.26194,2306
aten_0.1.m1.26195,1858
aten_0.1.m1.26196,1941
aten_0.1.m1.26198,2493
aten_0.1.m1.262,1457
aten_0.1.m1.2620,2110
aten_0.1.m1.26200,1798
aten_0.1.m1.26201,1308
aten_0.1.m1.26202,2670
aten_0.1.m1.26203,4012
aten_0.1.m1.26204,2071
aten_0.1.m1.26205,929
aten_0.1.m1.26206,2307
aten_0.1.m1.26207,1014
aten_0.1.m1.26208,483
aten_0.1.m1.26209,719
aten_0.1.m1.2621,2509
aten_0.1.m1.26210,604
aten_0.1.m1.26211,1350
aten_0.1.m1.26212,2802
aten_0.1.m1.26213,261
aten_0.1.m1.26215,1681
aten_0.1.m1.26216,1683
aten_0.1.m1.26217,736
aten_0.1.m1.26218,348
aten_0.1.m1.26219,938
aten_0.1.m1.2622,4763
aten_0.1.m1.26220,858
aten_0.1.m1.26221,1977
aten_0.1.m1.26222,283
aten_0.1.m1.26223,1239
aten_0.1.m1.26224,4502
aten_0.1.m1.26225,639
aten_0.1.m1.26226,1918
aten_0.1.m1.26229,2439
aten_0.1.m1.2623,1565
aten_0.1.m1.26232,521
aten_0.1.m1.26233,570
aten_0.1.m1.26234,3960
aten_0.1.m1.26235,2600
aten_0.1.m1.26236,597
aten_0.1.m1.26237,2506
aten_0.1.m1.26238,2871
aten_0.1.m1.26239,648
aten_0.1.m1.2624,765
aten_0.1.m1.26242,2491
aten_0.1.m1.26243,444
aten_0.1.m1.26244,531
aten_0.1.m1.26246,275
aten_0.1.m1.26249,447
aten_0.1.m1.2625,1841
aten_0.1.m1.26250,1575
aten_0.1.m1.26251,3000
aten_0.1.m1.26252,1848
aten_0.1.m1.26253,1971
aten_0.1.m1.26254,402
aten_0.1.m1.26255,15563
aten_0.1.m1.26257,2496
aten_0.1.m1.26258,1924
aten_0.1.m1.2626,3424
aten_0.1.m1.26260,2319
aten_0.1.m1.26261,813
aten_0.1.m1.26262,1592
aten_0.1.m1.26263,603
aten_0.1.m1.26264,735
aten_0.1.m1.26266,1017
aten_0.1.m1.26267,693
aten_0.1.m1.26269,1623
aten_0.1.m1.2627,2540
aten_0.1.m1.26272,1059
aten_0.1.m1.26273,1044
aten_0.1.m1.26274,387
aten_0.1.m1.26275,201
aten_0.1.m1.26276,1068
aten_0.1.m1.26278,1038
aten_0.1.m1.26279,1446
aten_0.1.m1.2628,1672
aten_0.1.m1.26281,429
aten_0.1.m1.26282,813
aten_0.1.m1.26284,1141
aten_0.1.m1.26285,462
aten_0.1.m1.26286,462
aten_0.1.m1.26287,633
aten_0.1.m1.26288,552
aten_0.1.m1.26289,603
aten_0.1.m1.26290,3601
aten_0.1.m1.26291,1320
aten_0.1.m1.26293,621
aten_0.1.m1.26294,615
aten_0.1.m1.26295,693
aten_0.1.m1.26296,357
aten_0.1.m1.26297,1119
aten_0.1.m1.26298,436
aten_0.1.m1.26299,2590
aten_0.1.m1.263,7326
aten_0.1.m1.2630,8360
aten_0.1.m1.26300,1815
aten_0.1.m1.26301,458
aten_0.1.m1.26302,591
aten_0.1.m1.26303,5620
aten_0.1.m1.26305,4251
aten_0.1.m1.26307,3228
aten_0.1.m1.26308,393
aten_0.1.m1.26309,942
aten_0.1.m1.2631,7977
aten_0.1.m1.26310,4009
aten_0.1.m1.26312,303
aten_0.1.m1.26313,1062
aten_0.1.m1.26314,429
aten_0.1.m1.26316,2161
aten_0.1.m1.26317,1644
aten_0.1.m1.26318,2239
aten_0.1.m1.26319,3697
aten_0.1.m1.2632,6946
aten_0.1.m1.26320,2142
aten_0.1.m1.26323,3910
aten_0.1.m1.26324,2394
aten_0.1.m1.26325,3396
aten_0.1.m1.26327,2068
aten_0.1.m1.26329,492
aten_0.1.m1.2633,378
aten_0.1.m1.26331,414
aten_0.1.m1.26333,1020
aten_0.1.m1.26335,537
aten_0.1.m1.26336,8491
aten_0.1.m1.26337,348
aten_0.1.m1.26338,1593
aten_0.1.m1.26339,420
aten_0.1.m1.2634,5113
aten_0.1.m1.26340,2332
aten_0.1.m1.26343,378
aten_0.1.m1.26345,3510
aten_0.1.m1.26347,3360
aten_0.1.m1.26348,3037
aten_0.1.m1.26349,1526
aten_0.1.m1.26350,1716
aten_0.1.m1.26351,2334
aten_0.1.m1.26353,1209
aten_0.1.m1.26354,4516
aten_0.1.m1.26355,5392
aten_0.1.m1.26356,1917
aten_0.1.m1.26357,1323
aten_0.1.m1.26358,7436
aten_0.1.m1.26359,4020
aten_0.1.m1.26361,2492
aten_0.1.m1.26362,1919
aten_0.1.m1.26363,3349
aten_0.1.m1.26364,3355
aten_0.1.m1.26365,1359
aten_0.1.m1.26367,2199
aten_0.1.m1.26368,597
aten_0.1.m1.26369,1538
aten_0.1.m1.2637,380
aten_0.1.m1.26370,1409
aten_0.1.m1.26372,4915
aten_0.1.m1.26373,4203
aten_0.1.m1.26374,1471
aten_0.1.m1.26375,1065
aten_0.1.m1.26377,3803
aten_0.1.m1.26378,1176
aten_0.1.m1.26379,2141
aten_0.1.m1.26381,426
aten_0.1.m1.26383,567
aten_0.1.m1.26384,2038
aten_0.1.m1.26385,1613
aten_0.1.m1.26386,3073
aten_0.1.m1.26387,267
aten_0.1.m1.26388,4874
aten_0.1.m1.26390,2112
aten_0.1.m1.26391,423
aten_0.1.m1.26393,2951
aten_0.1.m1.26394,2418
aten_0.1.m1.26396,1604
aten_0.1.m1.26397,1900
aten_0.1.m1.26398,3937
aten_0.1.m1.26399,2380
aten_0.1.m1.264,2785
aten_0.1.m1.2640,4017
aten_0.1.m1.26401,558
aten_0.1.m1.26403,1045
aten_0.1.m1.26404,3173
aten_0.1.m1.26405,3641
aten_0.1.m1.26407,315
aten_0.1.m1.26408,3060
aten_0.1.m1.2641,2254
aten_0.1.m1.26411,481
aten_0.1.m1.26412,936
aten_0.1.m1.26413,438
aten_0.1.m1.26415,531
aten_0.1.m1.26416,534
aten_0.1.m1.26417,600
aten_0.1.m1.26419,951
aten_0.1.m1.26420,2682
aten_0.1.m1.26421,957
aten_0.1.m1.26422,852
aten_0.1.m1.26423,450
aten_0.1.m1.26424,1938
aten_0.1.m1.26425,705
aten_0.1.m1.26426,792
aten_0.1.m1.26428,825
aten_0.1.m1.2643,2136
aten_0.1.m1.26431,4509
aten_0.1.m1.26432,1976
aten_0.1.m1.26433,5187
aten_0.1.m1.26434,2660
aten_0.1.m1.26435,2027
aten_0.1.m1.26436,930
aten_0.1.m1.26438,210
aten_0.1.m1.26439,651
aten_0.1.m1.2644,2423
aten_0.1.m1.26442,963
aten_0.1.m1.26443,390
aten_0.1.m1.26445,325
aten_0.1.m1.26446,204
aten_0.1.m1.26447,960
aten_0.1.m1.26448,534
aten_0.1.m1.26449,2593
aten_0.1.m1.2645,899
aten_0.1.m1.26450,502
aten_0.1.m1.26451,2481
aten_0.1.m1.26452,537
aten_0.1.m1.26453,516
aten_0.1.m1.26455,459
aten_0.1.m1.26456,1169
aten_0.1.m1.26457,788
aten_0.1.m1.26458,369
aten_0.1.m1.2646,968
aten_0.1.m1.26461,744
aten_0.1.m1.26463,420
aten_0.1.m1.26464,3582
aten_0.1.m1.26465,453
aten_0.1.m1.26466,4770
aten_0.1.m1.26467,357
aten_0.1.m1.26469,489
aten_0.1.m1.2647,3751
aten_0.1.m1.26470,1759
aten_0.1.m1.26471,960
aten_0.1.m1.26472,2264
aten_0.1.m1.26473,1365
aten_0.1.m1.26474,885
aten_0.1.m1.26475,6723
aten_0.1.m1.26476,1450
aten_0.1.m1.26477,1515
aten_0.1.m1.26478,1486
aten_0.1.m1.2648,1733
aten_0.1.m1.26480,2435
aten_0.1.m1.26481,8290
aten_0.1.m1.26482,4321
aten_0.1.m1.26483,4588
aten_0.1.m1.26484,4050
aten_0.1.m1.26485,2709
aten_0.1.m1.26486,3164
aten_0.1.m1.26487,873
aten_0.1.m1.26489,3733
aten_0.1.m1.2649,4367
aten_0.1.m1.26490,3984
aten_0.1.m1.26491,1292
aten_0.1.m1.26492,3242
aten_0.1.m1.26493,366
aten_0.1.m1.26494,4414
aten_0.1.m1.26496,891
aten_0.1.m1.26497,918
aten_0.1.m1.26498,2462
aten_0.1.m1.26499,2703
aten_0.1.m1.265,1503
aten_0.1.m1.2650,2802
aten_0.1.m1.26500,2357
aten_0.1.m1.26501,342
aten_0.1.m1.26503,2053
aten_0.1.m1.26504,1233
aten_0.1.m1.26505,5016
aten_0.1.m1.26506,3198
aten_0.1.m1.26507,3064
aten_0.1.m1.26508,4763
aten_0.1.m1.26509,5237
aten_0.1.m1.2651,4783
aten_0.1.m1.26510,2554
aten_0.1.m1.26511,2345
aten_0.1.m1.26512,2833
aten_0.1.m1.26513,1879
aten_0.1.m1.26514,3130
aten_0.1.m1.26515,2289
aten_0.1.m1.26516,3281
aten_0.1.m1.26517,5515
aten_0.1.m1.26518,3736
aten_0.1.m1.26519,3338
aten_0.1.m1.2652,3538
aten_0.1.m1.26520,1029
aten_0.1.m1.26521,2677
aten_0.1.m1.26522,3595
aten_0.1.m1.26523,3158
aten_0.1.m1.26525,483
aten_0.1.m1.26526,399
aten_0.1.m1.26527,2754
aten_0.1.m1.26528,5688
aten_0.1.m1.26529,1333
aten_0.1.m1.2653,2221
aten_0.1.m1.26531,1588
aten_0.1.m1.26532,2051
aten_0.1.m1.26533,952
aten_0.1.m1.26535,1759
aten_0.1.m1.26537,4223
aten_0.1.m1.26538,4081
aten_0.1.m1.26539,1640
aten_0.1.m1.2654,1080
aten_0.1.m1.26542,4284
aten_0.1.m1.26543,2588
aten_0.1.m1.26544,585
aten_0.1.m1.26546,1953
aten_0.1.m1.26547,3755
aten_0.1.m1.26548,2194
aten_0.1.m1.2655,723
aten_0.1.m1.26551,864
aten_0.1.m1.26552,2010
aten_0.1.m1.26553,1327
aten_0.1.m1.26554,2242
aten_0.1.m1.26555,369
aten_0.1.m1.26556,3686
aten_0.1.m1.26557,2703
aten_0.1.m1.26558,1624
aten_0.1.m1.2656,1905
aten_0.1.m1.26560,6225
aten_0.1.m1.26561,1631
aten_0.1.m1.26562,3697
aten_0.1.m1.26563,6302
aten_0.1.m1.26564,1017
aten_0.1.m1.26566,692
aten_0.1.m1.26567,463
aten_0.1.m1.26568,4576
aten_0.1.m1.26569,1553
aten_0.1.m1.2657,291
aten_0.1.m1.26570,1037
aten_0.1.m1.26571,1168
aten_0.1.m1.26573,2183
aten_0.1.m1.26574,3612
aten_0.1.m1.26575,423
aten_0.1.m1.26576,471
aten_0.1.m1.26578,2881
aten_0.1.m1.26579,4674
aten_0.1.m1.2658,2110
aten_0.1.m1.26580,2803
aten_0.1.m1.26584,5216
aten_0.1.m1.26585,1964
aten_0.1.m1.26586,1659
aten_0.1.m1.26587,561
aten_0.1.m1.26588,411
aten_0.1.m1.26589,564
aten_0.1.m1.2659,2623
aten_0.1.m1.26592,846
aten_0.1.m1.26593,363
aten_0.1.m1.26594,660
aten_0.1.m1.26595,429
aten_0.1.m1.26596,1545
aten_0.1.m1.26597,669
aten_0.1.m1.26598,1464
aten_0.1.m1.26599,405
aten_0.1.m1.2660,1464
aten_0.1.m1.26600,504
aten_0.1.m1.26601,365
aten_0.1.m1.26602,366
aten_0.1.m1.26605,612
aten_0.1.m1.26606,189
aten_0.1.m1.26607,909
aten_0.1.m1.26608,1502
aten_0.1.m1.26609,477
aten_0.1.m1.2661,1120
aten_0.1.m1.26611,249
aten_0.1.m1.26612,609
aten_0.1.m1.26614,462
aten_0.1.m1.26615,678
aten_0.1.m1.26616,3168
aten_0.1.m1.26617,669
aten_0.1.m1.26618,894
aten_0.1.m1.26619,1626
aten_0.1.m1.2662,261
aten_0.1.m1.26621,1059
aten_0.1.m1.26622,1548
aten_0.1.m1.26623,540
aten_0.1.m1.26627,525
aten_0.1.m1.26628,791
aten_0.1.m1.2663,1449
aten_0.1.m1.26630,2721
aten_0.1.m1.26632,3066
aten_0.1.m1.26633,568
aten_0.1.m1.26634,867
aten_0.1.m1.26635,717
aten_0.1.m1.26637,861
aten_0.1.m1.26638,1876
aten_0.1.m1.26639,988
aten_0.1.m1.2664,3220
aten_0.1.m1.26640,1954
aten_0.1.m1.26641,2070
aten_0.1.m1.26645,858
aten_0.1.m1.26646,2203
aten_0.1.m1.26647,1583
aten_0.1.m1.26648,438
aten_0.1.m1.26649,333
aten_0.1.m1.2665,2102
aten_0.1.m1.26651,606
aten_0.1.m1.26653,2228
aten_0.1.m1.26654,3712
aten_0.1.m1.26656,588
aten_0.1.m1.26657,417
aten_0.1.m1.26658,994
aten_0.1.m1.26659,1111
aten_0.1.m1.2666,3248
aten_0.1.m1.26660,1001
aten_0.1.m1.26661,3198
aten_0.1.m1.26662,618
aten_0.1.m1.26664,447
aten_0.1.m1.26665,411
aten_0.1.m1.26666,767
aten_0.1.m1.26667,771
aten_0.1.m1.26668,276
aten_0.1.m1.26669,531
aten_0.1.m1.2667,1714
aten_0.1.m1.26670,1130
aten_0.1.m1.26671,489
aten_0.1.m1.26672,885
aten_0.1.m1.26675,1257
aten_0.1.m1.26676,1967
aten_0.1.m1.26678,872
aten_0.1.m1.26679,555
aten_0.1.m1.2668,489
aten_0.1.m1.26680,300
aten_0.1.m1.26682,339
aten_0.1.m1.26683,2816
aten_0.1.m1.26684,4913
aten_0.1.m1.26686,445
aten_0.1.m1.26688,936
aten_0.1.m1.26689,564
aten_0.1.m1.2669,1980
aten_0.1.m1.26690,1104
aten_0.1.m1.26691,3614
aten_0.1.m1.26692,3096
aten_0.1.m1.26693,1809
aten_0.1.m1.26694,969
aten_0.1.m1.26696,306
aten_0.1.m1.26697,393
aten_0.1.m1.26698,690
aten_0.1.m1.267,1763
aten_0.1.m1.2670,3018
