g24177	Spis13182	32.7	2753	1626	64	19	2607	38	2726	0.0	1075
g24177	Spis5789.t1	32.0	2212	1321	40	437	2609	466	2533	2.26e-293	955
g24177	Spis13888	30.3	2627	1686	70	61	2609	2716	5267	1.16e-276	916
g24177	Spis8842	29.8	2530	1529	65	257	2605	1306	3770	4.88e-259	863
g38128	Spis5277	76.4	808	98	5	1	772	473	1223	0.0	1076
g38128	Spis5278	47.6	552	282	2	212	762	453	998	5.89e-145	462
g38128	Spis8578	36.5	554	340	7	214	762	1719	2265	8.60e-89	307
g38128	Spis8579	33.0	564	351	9	212	767	553	1097	6.49e-75	266
g38128	Spis20570	27.1	361	224	13	216	542	1567	1922	2.00e-20	97.4
g2829.t1	Spis5278	82.4	1051	99	2	203	1167	475	1525	0.0	1605
g2829.t1	Spis5277	40.6	1042	507	15	203	1142	685	1716	1.44e-216	673
g2829.t1	Spis8578	29.2	531	371	5	203	730	2485	3013	5.61e-57	218
g2829.t1	Spis8579	27.0	507	346	10	206	703	578	1069	1.97e-41	167
g2829.t1	Spis2012	32.3	192	114	6	716	893	613	802	5.14e-21	100
g5735.t1]	Spis1630	91.1	302	26	1	1	301	212	513	1.56e-177	502
g5735.t1]	Spis1631	89.9	286	28	1	15	299	6	291	1.20e-160	463
g5735.t1]	Spis1629	43.9	321	136	7	2	304	85	379	5.94e-56	186
g5735.t1]	Spis1632	46.6	313	122	8	2	297	68	352	3.30e-50	172
g5735.t1]	Spis1637.t2	32.8	189	88	5	2	188	899	1050	2.93e-21	95.1
g22569	Spis19003	74.3	630	112	4	109	735	8	590	0.0	928
g22569	Spis23377	76.8	422	98	0	30	451	590	1011	7.86e-237	689
g22569	Spis19002	38.3	745	307	14	18	753	5794	6394	1.83e-135	444
g22569	Spis24167	77.4	186	42	0	30	215	153	338	1.59e-98	310
g22569	Spis23375	86.0	186	25	1	454	639	392	576	2.25e-94	308
g37058	Spis19003	56.9	353	44	2	29	273	13	365	2.27e-122	370
g37058	Spis23377	49.4	326	61	1	40	261	686	1011	3.43e-91	290
g37058	Spis24167	75.6	90	22	0	40	129	249	338	9.33e-39	139
g37058	Spis19002	45.3	106	54	1	132	237	6002	6103	2.40e-21	94.0
g37058	Spis14116	31.7	145	89	3	133	274	382	519	1.40e-15	76.6
g7086	Spis1889	86.7	542	72	0	3	544	89	630	0.0	972
g7086	Spis14294	28.5	557	358	16	3	543	1737	2269	1.60e-60	217
g7086	Spis14293	27.1	576	332	22	1	543	1	521	4.44e-51	186
g7086	Spis14460	28.4	549	345	19	16	543	106	627	3.88e-49	182
g7086	Spis11924	26.5	555	345	20	21	543	106	629	3.97e-44	168
g34749	Spis1889	85.1	516	77	0	1	516	630	1145	1.21e-297	838
g34749	Spis14294	27.2	191	128	7	23	210	1882	2064	4.69e-13	72.4
g34749	Spis12284	26.8	153	104	4	215	364	10	157	1.85e-10	63.5
g34749	Spis14293	26.2	187	105	5	29	212	160	316	3.16e-06	50.1
g34749	Spis13182	22.4	392	233	19	28	372	3945	4312	4.11e-06	50.1
g2115	Spis30	92.3	612	46	1	1	611	2865	3476	0.0	1116
g2115	Spis8899	41.4	625	340	10	3	611	2878	3492	1.70e-137	444
g2115	Spis26	36.1	587	331	19	1	571	2824	3382	4.46e-80	277
g2115	Spis5789.t1	35.5	417	244	11	5	414	1117	1515	9.46e-54	199
g2115	Spis11895	34.5	455	271	14	3	454	3182	3612	2.57e-52	195
g29033.t1	Spis16817	77.0	274	62	1	23	295	20	293	1.42e-153	431
g29033.t1	Spis16818	77.4	274	61	1	23	295	3069	3342	2.07e-140	437
g29033.t1	Spis16816	37.2	277	136	4	22	295	19	260	1.95e-60	193
g29033.t1	Spis9950	39.3	272	133	5	25	295	34	274	2.07e-60	194
g29033.t1	Spis9952	40.4	280	124	5	25	295	873	1118	1.78e-57	199
g27814	Spis16817	84.2	335	27	2	7	341	2	310	6.86e-187	518
g27814	Spis16818	84.4	308	24	1	17	324	3059	3342	1.84e-153	477
g27814	Spis16816	36.5	312	137	5	27	336	20	272	8.11e-60	193
g27814	Spis9950	36.1	310	137	6	28	334	33	284	2.68e-58	190
g27814	Spis15827	46.0	372	130	5	27	339	37	396	8.82e-57	198
g29034.t1	Spis16817	82.6	259	44	1	1	258	52	310	3.83e-146	411
g29034.t1	Spis16818	85.1	242	35	1	1	241	3101	3342	8.32e-127	396
g29034.t1	Spis9950	38.2	251	124	3	1	251	65	284	1.53e-55	180
g29034.t1	Spis21075	38.6	249	121	3	3	250	68	285	5.92e-52	171
g29034.t1	Spis9952	40.3	253	115	4	3	250	906	1127	1.45e-51	180
g11190	Spis477	89.6	231	15	3	1	222	42	272	3.38e-94	276
g11190	Spis12529	23.4	145	107	4	4	147	189	330	3.30e-08	53.1
g11190	Spis5277	26.1	138	94	3	3	139	867	997	5.18e-07	50.1
g11190	Spis7332.t1	27.5	142	92	4	7	147	248	379	1.04e-05	45.8
g11190	Spis3075	25.3	146	98	4	12	150	298	439	2.30e-05	45.1
g30385.t1	Spis3138	83.3	568	75	2	1	549	569	1135	2.00e-311	875
g38881	Spis9699	85.5	221	32	0	1	221	96	316	2.51e-126	390
g38881	Spis6346	80.5	221	43	0	1	221	57	277	3.67e-124	367
g38881	Spis13431	80.9	220	41	1	1	220	57	275	4.13e-124	365
g38881	Spis19095	83.2	220	37	0	1	220	105	324	2.36e-121	376
g38881	Spis20237	78.6	220	45	1	1	220	56	273	2.42e-113	356
g9094	Spis12876	100	376	0	0	1	376	1	376	2.21e-279	756
g9094	Spis24531	99.2	376	3	0	1	376	1	376	1.74e-276	748
g9094	Spis3117	96.5	376	13	0	1	376	1	376	2.66e-271	735
g9094	Spis12875	99.3	285	2	0	1	285	1	285	1.71e-206	568
g9094	Spis1641	65.3	369	124	3	10	376	1887	2253	8.32e-166	512
g1647	Spis12423	71.8	1932	182	10	1	1572	3916	5838	0.0	2716
g1647	Spis16164	34.8	710	355	26	1	643	115	783	9.84e-113	376
g1647	Spis19455	34.0	709	321	20	942	1515	141	837	5.80e-91	328
g1647	Spis16165.t1	34.8	549	271	20	10	503	398	914	9.09e-74	266
g1647	Spis23000	33.7	478	273	14	40	503	11	458	1.58e-68	256
g15955	Spis12423	86.9	2117	109	4	1	1948	5886	8002	0.0	3833
g15955	Spis19455	36.8	706	333	19	155	751	148	849	2.60e-110	392
g15955	Spis16164	28.0	919	398	35	779	1563	3	791	4.47e-79	280
g15955	Spis16165.t1	26.4	1050	521	44	361	1323	26	910	3.05e-69	253
g15955	Spis23000	30.4	467	256	13	621	1033	6	457	1.39e-52	205
g2829	Spis5278	86.4	279	38	0	1	279	837	1115	9.47e-162	487
g2829	Spis5277	47.7	279	143	1	1	279	1052	1327	3.62e-82	269
g2829	Spis8578	36.5	167	106	0	2	168	7007	7173	7.76e-27	110
g2829	Spis7810	29.6	162	114	0	1	162	6226	6387	1.72e-16	79.7
g2829	Spis8579	29.4	170	112	4	2	166	571	737	4.17e-16	78.6
Locus_8768	Spis16818	89.6	413	40	1	44	456	2276	2685	3.82e-248	753
Locus_8768	Spis16996	41.6	454	246	9	1	445	133	576	4.09e-103	332
Locus_8768	Spis2764	41.1	453	250	7	1	445	1136	1579	1.98e-101	332
Locus_8768	Spis16998	40.8	453	251	7	1	445	834	1277	8.34e-101	330
Locus_8768	Spis16440	38.0	466	260	10	1	445	3132	3589	1.39e-90	301
g907	Spis20234	87.4	341	43	0	1	341	45	385	6.17e-215	592
g907	Spis6259	33.6	318	196	5	21	331	363	672	1.69e-47	170
g907	Spis6258	33.8	308	190	7	14	317	536	833	4.11e-47	170
g907	Spis8023	36.1	274	164	5	1	272	1119	1383	1.74e-45	166
g907	Spis7563	34.9	307	187	8	14	318	76	371	2.10e-44	157
g39770	Spis13177.t1	86.8	227	27	1	1	227	27	250	4.19e-136	389
g39770	Spis650	63.6	55	18	1	1	53	53	107	6.93e-13	67.4
g15294.t1	Spis2954.t1	84.2	1402	101	4	120	1403	1	1399	0.0	2323
g15294.t1	Spis15117	22.6	986	660	31	4	915	21	977	9.91e-59	223
g15294.t1	Spis6381	24.8	906	549	34	6	854	34	864	7.25e-45	179
g15294.t1	Spis15601	23.3	950	614	32	10	901	40	932	1.38e-36	152
AXF36283.1	Spis11149	84.5	922	138	4	1	920	1	919	0.0	1501
AXF36283.1	Spis5715	37.2	893	452	17	40	917	6	804	9.73e-165	501
AXF36283.1	Spis3336	32.3	973	472	26	61	919	37	936	3.31e-119	385
AXF36283.1	Spis18291	31.3	214	132	5	411	615	4160	4367	6.46e-11	67.0
AXF36283.1	Spis13203	27.1	214	126	6	402	604	2064	2258	5.35e-08	57.4
MG182345.1	Spis5715	81.6	619	112	2	5	621	4	622	0.0	1004
MG182345.1	Spis11149	37.1	688	329	15	27	621	60	736	8.78e-110	351
MG182345.1	Spis3336	30.9	750	362	26	7	617	19	751	4.85e-75	258
MG182345.1	Spis18291	32.3	192	118	5	386	572	2854	3038	8.66e-14	75.5
MG182345.1	Spis13203	23.9	301	199	10	332	607	1701	1996	1.17e-09	62.0
EU532164.1	Spis16817	74.4	301	76	1	17	316	10	310	1.37e-168	470
EU532164.1	Spis16818	75.7	300	72	1	1	299	3043	3342	3.25e-153	475
EU532164.1	Spis9950	38.4	297	145	8	16	309	23	284	9.18e-65	206
EU532164.1	Spis16816	38.2	293	143	4	22	311	15	272	1.69e-64	204
EU532164.1	Spis9952	40.9	301	134	7	17	308	862	1127	1.33e-59	206
AGG36361.1	Spis30	92.4	1297	99	0	1	1297	1436	2732	0.0	2318
AGG36361.1	Spis8899	39.0	1317	756	26	1	1288	1436	2734	4.55e-263	834
AGG36361.1	Spis26	32.6	1329	783	35	1	1297	1441	2686	2.32e-175	578
AGG36361.1	Spis5789.t1	30.2	1353	859	41	2	1298	1121	2443	2.62e-135	460
AGG36361.1	Spis13888	27.5	1333	797	40	2	1284	3950	5163	1.41e-107	377
