gene_id,average_length
SpisGene23681,11615
SpisGene23682,6610
SpisGene23683,11482
SpisGene23684,10852
SpisGene23685,957
SpisGene23686,1311
SpisGene23687,6154
SpisGene23688,2052
SpisGene23689,2808
SpisGene2369,6982
SpisGene23690,1039
SpisGene23691,1560
SpisGene23692,2691
SpisGene23693,9279
SpisGene23694,2808
SpisGene23695,3433
SpisGene23696,13388
SpisGene23697,7798
SpisGene23698,4261
SpisGene23699,4300
SpisGene237,2321
SpisGene2370,3963
SpisGene23700,11779
SpisGene23701,1174
SpisGene23702,1523
SpisGene23703,858
SpisGene23704,9481.5
SpisGene23705,8316
SpisGene23706,2505
SpisGene23707,4254
SpisGene23708,1065
SpisGene23709,11306
SpisGene2371,10004
SpisGene23710,1185
SpisGene23711,915
SpisGene23712,1051
SpisGene23713,4050
SpisGene23714,2251
SpisGene23715,2764
SpisGene23716,2837
SpisGene23717,4628
SpisGene23718,13247
SpisGene23719,4974
SpisGene2372,13595
SpisGene23720,1430
SpisGene23721,1989
SpisGene23722,20229
SpisGene23723,992
SpisGene23724,14556
SpisGene23725,4580
SpisGene23726,21294
SpisGene23727,1450
SpisGene23728,13294
SpisGene23729,1947
SpisGene2373,9681
SpisGene23730,1661
SpisGene23731,4330
SpisGene23732,6725
SpisGene23733,9299
SpisGene23734,30140
SpisGene23735,9182
SpisGene23736,2642
SpisGene23737,4044
SpisGene23738,11537
SpisGene23739,1247
SpisGene2374,52393
SpisGene23740,6880
SpisGene23741,170
SpisGene23742,9635
SpisGene23743,3950
SpisGene23744,9980
SpisGene23745,3316
SpisGene23746,13594
SpisGene23747,7025
SpisGene23748,1856
SpisGene23749,3888
SpisGene2375,13955
SpisGene23750,17285
SpisGene23751,2016
SpisGene23752,913
SpisGene23753,5373
SpisGene23754,2803
SpisGene23755,4932
SpisGene23756,2867
SpisGene23757,7235
SpisGene23758,4854
SpisGene23759,2439
SpisGene2376,5435
SpisGene23760,30581
SpisGene23761,11226
SpisGene23762,2843
SpisGene23763,417
SpisGene23764,8667
SpisGene23765,3516
SpisGene23766,4000
SpisGene23767,17159
SpisGene23768,999
SpisGene23769,1259
SpisGene2377,15958
SpisGene23770,4557
SpisGene23771,3225
SpisGene23772,19598
SpisGene23773,2570
SpisGene23774,6609
SpisGene23775,6279
SpisGene23776,2224
SpisGene23777,8954
SpisGene23778,2211
SpisGene23779,934
SpisGene2378,15117
SpisGene23780,16866
SpisGene23781,8875
SpisGene23782,7197
SpisGene23783,9578
SpisGene23784,5071
SpisGene23785,1087
SpisGene23786,7118
SpisGene23787,2564
SpisGene23788,3328
SpisGene23789,7187
SpisGene2379,18743
SpisGene23790,3342
SpisGene23791,7742
SpisGene23792,1320
SpisGene23793,5467
SpisGene23794,3918
SpisGene23795,8992
SpisGene23796,412
SpisGene23797,2355
SpisGene23798,2729
SpisGene23799,2547
SpisGene238,7772
SpisGene2380,10196
SpisGene23800,1861
SpisGene23801,11414
SpisGene23802,6787
SpisGene23803,8455
SpisGene23804,6989
SpisGene23805,1949
SpisGene23806,3845
SpisGene23807,518
SpisGene23808,4989
SpisGene23809,5439
SpisGene2381,10492
SpisGene23810,1376
SpisGene23811,8752
SpisGene23812,3748
SpisGene23813,2525
SpisGene23814,1352
SpisGene23815,23692
SpisGene23816,7130
SpisGene23817,1189
SpisGene23818,5212
SpisGene23819,3771
SpisGene2382,18130
SpisGene23820,1221
SpisGene23821,1813
SpisGene23822,3799
SpisGene23823,624
SpisGene23824,1695
SpisGene23825,1222
SpisGene23826,3676
SpisGene23827,12570
SpisGene23828,5861
SpisGene23829,8232
SpisGene2383,9066
SpisGene23830,7111
SpisGene23831,3137
SpisGene23832,29432
SpisGene23833,28048
SpisGene23834,19361
SpisGene23835,819
SpisGene23836,4390
SpisGene23837,807
SpisGene23838,1492
SpisGene23839,2210
SpisGene2384,5217
SpisGene23840,2359
SpisGene23841,5537
SpisGene23842,12753
SpisGene23843,12328
SpisGene23844,668
SpisGene23845,29899
SpisGene23846,7988
SpisGene23847,5999
SpisGene23848,3794
SpisGene23849,4346
SpisGene2385,13669
SpisGene23850,6043
SpisGene23851,1285
SpisGene23852,2212
SpisGene23853,7572
SpisGene23854,4932
SpisGene23855,3078
SpisGene23856,1225
SpisGene23857,4943
SpisGene23858,3726
SpisGene23859,3484
SpisGene2386,4610
SpisGene23860,7498
SpisGene23861,3510
SpisGene23862,10351
SpisGene23863,1554
SpisGene23864,5179
SpisGene23865,6076
SpisGene23866,5968
SpisGene23867,2467
SpisGene23868,4628
SpisGene23869,2359
SpisGene2387,14444
SpisGene23870,7090
SpisGene23871,3702
SpisGene23872,8058
SpisGene23873,3147
SpisGene23874,15413
SpisGene23875,3110
SpisGene23876,14856
SpisGene23877,6237
SpisGene23878,2510
SpisGene23879,1347
SpisGene2388,5705
SpisGene23880,2903
SpisGene23881,2919
SpisGene23882,1294
SpisGene23883,2071
SpisGene23884,4829
SpisGene23885,1819
SpisGene23886,1084
SpisGene23887,4713
SpisGene23888,1627
SpisGene23889,4760
SpisGene2389,6974
SpisGene23890,5080
SpisGene23891,1752
SpisGene23892,1457
SpisGene23893,5595
SpisGene23894,7675
SpisGene23895,5861
SpisGene23896,1464
SpisGene23897,5260
SpisGene23898,8652
SpisGene23899,3966
SpisGene239,2224
SpisGene2390,3769
SpisGene23900,1930
SpisGene23901,1976
SpisGene23902,4935
SpisGene23903,2176
SpisGene23904,5436
SpisGene23905,238
SpisGene23906,6699
SpisGene23907,1307
SpisGene23908,1498
SpisGene23909,3505
SpisGene2391,14039
SpisGene23910,3062
SpisGene23911,1568
SpisGene23912,3395
SpisGene23913,9753
SpisGene23914,17245
SpisGene23915,815
SpisGene23916,2571
SpisGene23917,1854
SpisGene23918,508
SpisGene23919,11226
SpisGene2392,33907
SpisGene23920,257
SpisGene23921,4707
SpisGene23922,12420
SpisGene23923,4367
SpisGene23924,2033
SpisGene23925,1487
SpisGene23926,2520
SpisGene23927,6610
SpisGene23928,5085
SpisGene23929,17583
SpisGene2393,3609
SpisGene23930,14266
SpisGene23931,2831
SpisGene23932,1953
SpisGene23933,3304
SpisGene23934,4577
SpisGene23935,3090
SpisGene23936,1192
SpisGene23937,2791
SpisGene23938,986
SpisGene23939,2925
SpisGene2394,7447
SpisGene23940,7888
SpisGene23941,7258
SpisGene23942,2613
SpisGene23943,6511
SpisGene23944,1792
SpisGene23945,807
SpisGene23946,711
SpisGene23947,5603
SpisGene23948,1481
SpisGene23949,12920
SpisGene2395,9988
SpisGene23950,11325
SpisGene23951,3180
SpisGene23952,2298
SpisGene23953,16339
SpisGene23954,1283
SpisGene23955,892
SpisGene23956,4386
SpisGene23957,8442
SpisGene23958,1754
SpisGene23959,3880
SpisGene2396,1075
SpisGene23960,3666
SpisGene23961,6352
SpisGene23962,1131
SpisGene23963,9200
SpisGene23964,1542
SpisGene23965,16092
SpisGene23966,2620
SpisGene23967,9471
SpisGene23968,12792
SpisGene23969,13881
SpisGene2397,4202
SpisGene23970,146
SpisGene23971,8903
SpisGene23972,8975
SpisGene23973,10126
SpisGene23974,2124
SpisGene23975,4571
SpisGene23976,2856
SpisGene23977,11349
SpisGene23978,1228
SpisGene23979,2640
SpisGene2398,2002
SpisGene23980,3633
SpisGene23981,23964
SpisGene23982,1880
SpisGene23983,13401
SpisGene23984,3505
SpisGene23985,7644
SpisGene23986,1623
SpisGene23987,6009
SpisGene23988,10858
SpisGene23989,5468
SpisGene2399,14591
SpisGene23990,1678
SpisGene23991,1803
SpisGene23992,4144
SpisGene23993,11392
SpisGene23994,3861
SpisGene23995,7325
SpisGene23996,1978
SpisGene23997,6211
SpisGene23998,2505
SpisGene23999,14325
SpisGene24,8379
SpisGene240,7942
SpisGene2400,7253
SpisGene24000,19480
SpisGene24001,4352
SpisGene24002,4461
SpisGene24003,8205
SpisGene24004,10098
SpisGene24005,1198
SpisGene24006,14347
SpisGene24007,4095
SpisGene24008,5750
SpisGene24009,1473
SpisGene2401,9065
SpisGene24010,2324
SpisGene24011,3848
SpisGene24012,3487
SpisGene24013,13648
SpisGene24014,3101
SpisGene24015,2416
SpisGene24016,8659
SpisGene24017,5893
SpisGene24018,5595
SpisGene24019,5792
SpisGene2402,17272
SpisGene24020,2367
SpisGene24021,11581
SpisGene24022,7276
SpisGene24023,919
SpisGene24024,2476
SpisGene24025,4604
SpisGene24026,3435
SpisGene24027,10435
SpisGene24028,494
SpisGene24029,20565
SpisGene2403,32586
SpisGene24030,4860
SpisGene24031,13885
SpisGene24032,3285
SpisGene24033,3492
SpisGene24034,12308
SpisGene24035,1181
SpisGene24036,16619
SpisGene24037,4285
SpisGene24038,16180
SpisGene24039,9905
SpisGene2404,2001
SpisGene24040,882
SpisGene24041,5781
SpisGene24042,1269
SpisGene24043,1327
SpisGene24044,3709
SpisGene24045,1302
SpisGene24046,14904
SpisGene24047,4013
SpisGene24048,818
SpisGene24049,930
SpisGene2405,3950
SpisGene24050,1057
SpisGene24051,10801
SpisGene24052,1729
SpisGene24053,3215
SpisGene24054,5858
SpisGene24055,7185
SpisGene24056,3353
SpisGene24057,8549
SpisGene24058,1222
SpisGene24059,680
SpisGene2406,4230
SpisGene24060,6119
SpisGene24061,9033
SpisGene24062,7217
SpisGene24063,343
SpisGene24064,679
SpisGene24065,5036
SpisGene24066,1576
SpisGene24067,3063
SpisGene24068,2403
SpisGene24069,7297
SpisGene2407,13293
SpisGene24070,11382
SpisGene24071,16962
SpisGene24072,3622
SpisGene24073,14814
SpisGene24074,1141
SpisGene24075,2053
SpisGene24076,5150
SpisGene24077,562
SpisGene24078,2335
SpisGene24079,17057
SpisGene2408,32794
SpisGene24080,14695
SpisGene24081,19608
SpisGene24082,1006
SpisGene24083,4226
SpisGene24084,3920
SpisGene24085,1988
SpisGene24086,2243
SpisGene24087,7747
SpisGene24088,2324
SpisGene24089,982
SpisGene2409,8384
SpisGene24090,852
SpisGene24091,397
SpisGene24092,6470
SpisGene24093,3648
SpisGene24094,3820
SpisGene24095,3896
SpisGene24096,3886
SpisGene24097,14835
SpisGene24098,1914
SpisGene24099,4449
SpisGene241,16745
SpisGene2410,22617
SpisGene24100,4351
SpisGene24101,5435
SpisGene24102,247
SpisGene24103,3998
SpisGene24104,7891
SpisGene24105,12530
SpisGene24106,8127
SpisGene24107,5193
SpisGene24108,338
SpisGene24109,3279
SpisGene2411,1622
SpisGene24110,1336
SpisGene24111,928
SpisGene24112,2332
SpisGene24113,1491
SpisGene24114,16211
SpisGene24115,660
SpisGene24116,5726
SpisGene24117,3593
SpisGene24118,2388
SpisGene24119,1228
SpisGene2412,1781
SpisGene24120,5413
SpisGene24121,12218
SpisGene24122,2401
SpisGene24123,16741
SpisGene24124,4176
SpisGene24125,2497
SpisGene24126,1256
SpisGene24127,9064
SpisGene24128,21121
SpisGene24129,11422
SpisGene2413,19842
SpisGene24130,6741
SpisGene24131,3042
SpisGene24132,1291
SpisGene24133,2117
SpisGene24134,262
SpisGene24135,960
SpisGene24136,4682
SpisGene24137,4356
SpisGene24138,1467
SpisGene24139,4016
SpisGene2414,4214
SpisGene24140,9327
SpisGene24141,3976
SpisGene24142,5147
SpisGene24143,19543
SpisGene24144,2811
SpisGene24145,11562
SpisGene24146,2847
SpisGene24147,3407
SpisGene24148,2527
SpisGene24149,939
SpisGene2415,4125
SpisGene24150,14572
SpisGene24151,126
SpisGene24152,12476
SpisGene24153,1235
SpisGene24154,2331
SpisGene24155,1797
SpisGene24156,3781
SpisGene24157,6854
SpisGene24158,8029
SpisGene24159,6065
SpisGene2416,3797
SpisGene24160,10372
SpisGene24161,15842
SpisGene24162,10413
SpisGene24163,1254
SpisGene24164,4360
SpisGene24165,14838
SpisGene24166,6191
SpisGene24167,22575
SpisGene24168,2723
SpisGene24169,6379
SpisGene2417,9194
SpisGene24170,5269
SpisGene24171,1569
SpisGene24172,1181
SpisGene24173,980
SpisGene24174,8039
SpisGene24175,4420
SpisGene24176,934
SpisGene24177,5868
SpisGene24178,2990
SpisGene24179,5290
SpisGene2418,11373
SpisGene24180,14419
SpisGene24181,8493
SpisGene24182,7958
SpisGene24183,1524
SpisGene24184,1678
SpisGene24185,16237
SpisGene24186,1685
SpisGene24187,6831
SpisGene24188,1174
SpisGene24189,3117
SpisGene2419,8136
SpisGene24190,1174
SpisGene24191,1994
SpisGene24192,6921
SpisGene24193,2347
SpisGene24194,3556
SpisGene24195,1979
SpisGene24196,5646
SpisGene24197,410
SpisGene24198,5995
SpisGene24199,6410
SpisGene242,6491
SpisGene2420,9484
SpisGene24200,3907
SpisGene24201,3665
SpisGene24202,1597
SpisGene24203,2749
SpisGene24204,14606
SpisGene24205,7149
SpisGene24206,2817
SpisGene24207,2950
SpisGene24208,737
SpisGene24209,1341
SpisGene2421,4939
SpisGene24210,2114
SpisGene24211,877
SpisGene24212,1189
SpisGene24213,10722
SpisGene24214,3033
SpisGene24215,1268
SpisGene24216,11730
SpisGene24217,12768
SpisGene24218,3327
SpisGene24219,1620
SpisGene2422,5807
SpisGene24220,9785
SpisGene24221,6416
SpisGene24222,2675
SpisGene24223,1412
SpisGene24224,844
SpisGene24225,1996
SpisGene24226,15595
SpisGene24227,1337
SpisGene24228,5553
SpisGene24229,2577
SpisGene2423,2804
SpisGene24230,1048
SpisGene24231,2513
SpisGene24232,4013
SpisGene24233,10065
SpisGene24234,10202
SpisGene24235,2805
SpisGene24236,14010
SpisGene24237,1214
SpisGene24238,7193
SpisGene24239,3638
SpisGene2424,2146
SpisGene24240,6841
SpisGene24241,927
SpisGene24242,3139
SpisGene24243,1643
SpisGene24244,11041
SpisGene24245,16836
SpisGene24246,1196
SpisGene24247,9578
SpisGene24248,3327
SpisGene24249,13443
SpisGene2425,3788
SpisGene24250,1763
SpisGene24251,2971
SpisGene24252,18689
SpisGene24253,502
SpisGene24254,614
SpisGene24255,708
SpisGene24256,2171
SpisGene24257,3402
SpisGene24258,5655
SpisGene24259,14177
SpisGene2426,4261
SpisGene24260,1634
SpisGene24261,2046
SpisGene24262,978
SpisGene24263,11673
SpisGene24264,5721
SpisGene24265,19572
SpisGene24266,906
SpisGene24267,9545
SpisGene24268,5268
SpisGene24269,1813
SpisGene2427,2956
SpisGene24270,13484
SpisGene24271,3129
SpisGene24272,8688
SpisGene24273,4171
SpisGene24274,750
SpisGene24275,2839
SpisGene24276,1889
SpisGene24277,1354
SpisGene24278,11076
SpisGene24279,10500
SpisGene2428,2924
SpisGene24280,1845
SpisGene24281,2065
SpisGene24282,3454
SpisGene24283,3721
SpisGene24284,1548
SpisGene24285,600
SpisGene24286,12221
SpisGene24287,1232
SpisGene24288,5034
SpisGene24289,479
SpisGene2429,6040
SpisGene24290,10153
SpisGene24291,12891
SpisGene24292,16515
SpisGene24293,10372
SpisGene24294,6365
SpisGene24295,4379
SpisGene24296,1976
SpisGene24297,1591
SpisGene24298,1549
SpisGene24299,5638
SpisGene243,5990
SpisGene2430,4833
SpisGene24300,6012
SpisGene24301,1147
SpisGene24302,2042
SpisGene24303,17187
SpisGene24304,3146
SpisGene24305,1512
SpisGene24306,3214
SpisGene24307,10167
SpisGene24308,8108
SpisGene24309,1092
SpisGene2431,2068
SpisGene24310,563
SpisGene24311,10204
SpisGene24312,1142
SpisGene24313,2906
SpisGene24314,1060
SpisGene24315,4403
SpisGene24316,7241
SpisGene24317,12680
SpisGene24318,18426
SpisGene24319,1608
SpisGene2432,8786
SpisGene24320,8359
SpisGene24321,18262
SpisGene24322,2993
SpisGene24323,8089
SpisGene24324,12379
SpisGene24325,512
SpisGene24326,5250
SpisGene24327,359
SpisGene24328,6153
SpisGene24329,2954
SpisGene2433,14896
SpisGene24330,938
SpisGene24331,4467
SpisGene24332,7856
SpisGene24333,3055
SpisGene24334,1912
SpisGene24335,4669
SpisGene24336,6091
SpisGene24337,500
SpisGene24338,3092
SpisGene24339,2145
SpisGene2434,13082
SpisGene24340,5285
SpisGene24341,4299
SpisGene24342,1526
SpisGene24343,586
SpisGene24344,3482
SpisGene24345,1447
SpisGene24346,2176
SpisGene24347,8078
SpisGene24348,978
SpisGene24349,1772
SpisGene2435,20090
SpisGene24350,14500
SpisGene24351,3922
SpisGene24352,13981
SpisGene24353,12406
SpisGene24354,15846
SpisGene24355,7726
SpisGene24356,2462
SpisGene24357,17801
SpisGene24358,913
SpisGene24359,2874
SpisGene2436,12992
SpisGene24360,3979
SpisGene24361,7237
SpisGene24362,789
SpisGene24363,5923
SpisGene24364,16760
SpisGene24365,3126
SpisGene24366,1471
SpisGene24367,6882
SpisGene24368,1652
SpisGene24369,927
SpisGene2437,20460
SpisGene24370,6850
SpisGene24371,5349
SpisGene24372,1402
SpisGene24373,7284
SpisGene24374,2591
SpisGene24375,2125
SpisGene24376,656
SpisGene24377,10989
SpisGene24378,596
SpisGene24379,10128
SpisGene2438,936
SpisGene24380,1212
SpisGene24381,1098
SpisGene24382,203
SpisGene24383,5422
SpisGene24384,3826
SpisGene24385,2748
SpisGene24386,436
SpisGene24387,5845
SpisGene24388,8419
SpisGene24389,16081
SpisGene2439,3489
SpisGene24390,12041
SpisGene24391,639
SpisGene24392,8039
SpisGene24393,6375
SpisGene24394,5653
SpisGene24395,1238
SpisGene24396,2208
SpisGene24397,4958
SpisGene24398,9711
SpisGene24399,4772
SpisGene244,5695
SpisGene2440,20354
SpisGene24400,4013
SpisGene24401,2903
SpisGene24402,893
SpisGene24403,9358
SpisGene24404,1505
SpisGene24405,3691
SpisGene24406,7231
SpisGene24407,552
SpisGene24408,13739
SpisGene24409,14301
SpisGene2441,4264
SpisGene24410,11513
SpisGene24411,10054
SpisGene24412,2129
SpisGene24413,6317
SpisGene24414,4271
SpisGene24415,5504
SpisGene24416,1104
SpisGene24417,2304
SpisGene24418,607
SpisGene24419,2599
SpisGene2442,2633
SpisGene24420,5605
SpisGene24421,7235
SpisGene24422,5181
SpisGene24423,1117
SpisGene24424,4701
SpisGene24425,4417
SpisGene24426,1090
SpisGene24427,11959
SpisGene24428,1057
SpisGene24429,7874
SpisGene2443,10354
SpisGene24430,976
SpisGene24431,2453
SpisGene24432,1080
SpisGene24433,3901
SpisGene24434,4830
SpisGene24435,2600
SpisGene24436,15244
SpisGene24437,14359
SpisGene24438,4087
SpisGene24439,7835
SpisGene2444,17734
SpisGene24440,6211
SpisGene24441,3294
SpisGene24442,582
SpisGene24443,9728
SpisGene24444,12048
SpisGene24445,1294
SpisGene24446,4496
SpisGene24447,2320
SpisGene24448,2189
SpisGene24449,2209
SpisGene2445,19404
SpisGene24450,1524
SpisGene24451,5016
SpisGene24452,7231
SpisGene24453,14034
SpisGene24454,4950
SpisGene24455,5021
SpisGene24456,2157
SpisGene24457,958
SpisGene24458,1059
SpisGene24459,11488
SpisGene2446,11322
SpisGene24460,6509
SpisGene24461,5953
SpisGene24462,5031
SpisGene24463,6756
SpisGene24464,2266
SpisGene24465,961
SpisGene24466,2104
SpisGene24467,7255
SpisGene24468,11689
SpisGene24469,2427
SpisGene2447,7645
SpisGene24470,12929
SpisGene24471,6213
SpisGene24472,9770
SpisGene24473,13033
SpisGene24474,694
SpisGene24475,5082
SpisGene24476,1712
SpisGene24477,3713
SpisGene24478,974
SpisGene24479,3209
SpisGene2448,13225
SpisGene24480,749
SpisGene24481,1769
SpisGene24482,873
SpisGene24483,2574
SpisGene24484,3880
SpisGene24485,4222
SpisGene24486,638
SpisGene24487,6929
SpisGene24488,3100
SpisGene24489,2975
SpisGene2449,27749
SpisGene24490,677
SpisGene24491,613
SpisGene24492,592
SpisGene24493,830
SpisGene24494,830
SpisGene24495,1584
SpisGene24496,9823
SpisGene24497,7361
SpisGene24498,6922
SpisGene24499,5134
SpisGene245,5436
SpisGene2450,12718
SpisGene24500,1283
SpisGene24501,5302
SpisGene24502,7600
SpisGene24503,3985
SpisGene24504,4333
SpisGene24505,1035
SpisGene24506,9929
SpisGene24507,5209
SpisGene24508,4926
SpisGene24509,1644
SpisGene2451,16756
SpisGene24510,9278
SpisGene24511,6853
SpisGene24512,2249
SpisGene24513,10335
SpisGene24514,13521
SpisGene24515,8624
SpisGene24516,2127
SpisGene24517,2227
SpisGene24518,7892
SpisGene24519,2427
SpisGene2452,4000
SpisGene24520,265
SpisGene24521,1550
SpisGene24522,7826
SpisGene24523,860
SpisGene24524,9796
SpisGene24525,5519
SpisGene24526,906
SpisGene24527,677
SpisGene24528,3710
SpisGene24529,3379
SpisGene2453,16929
SpisGene24530,7286
SpisGene24531,2720
SpisGene24532,4192
SpisGene24533,9543
SpisGene24534,1432
SpisGene24535,9249
SpisGene24536,6430
SpisGene24537,8468
SpisGene24538,6256
SpisGene24539,2962
SpisGene2454,13113
SpisGene24540,8301
SpisGene24541,672
SpisGene24542,2159
SpisGene24543,1422
SpisGene24544,2950
SpisGene24545,4069
SpisGene24546,1865
SpisGene24547,1370
SpisGene24548,7756
SpisGene24549,6541
SpisGene2455,17684
SpisGene24550,5570
SpisGene24551,1700
SpisGene24552,1585
SpisGene24553,1721
SpisGene24554,11693
SpisGene24555,3420
SpisGene24556,5106
SpisGene24557,1413
SpisGene24558,6715
SpisGene24559,10448
SpisGene2456,1253
SpisGene24560,832
SpisGene24561,746
SpisGene24562,2460
SpisGene24563,5514
SpisGene24564,935
SpisGene24565,2110
SpisGene24566,362
SpisGene24567,6293
SpisGene24568,3978
SpisGene24569,3068
SpisGene2457,1380
SpisGene24570,1618
SpisGene24571,3937
SpisGene24572,1223
SpisGene24573,2545
SpisGene24574,1306
SpisGene24575,1498
SpisGene24576,1759
SpisGene24577,484
SpisGene24578,2556
SpisGene24579,1416
SpisGene2458,4154
SpisGene24580,3106
SpisGene24581,2933
SpisGene24582,6085
SpisGene24583,3659
SpisGene24584,10709
SpisGene24585,8243
SpisGene24586,702
SpisGene24587,10283
SpisGene24588,7574
SpisGene24589,1720
SpisGene2459,1891
SpisGene24590,2297
SpisGene24591,4469
SpisGene24592,8279
SpisGene24593,7446
SpisGene24594,1248
SpisGene24595,931
SpisGene24596,3875
SpisGene24597,844
SpisGene24598,10506
SpisGene24599,2683
SpisGene246,1828
SpisGene2460,23809.5
SpisGene24600,3456
SpisGene24601,1593
SpisGene24602,9728
SpisGene24603,5525
SpisGene24604,4118
SpisGene24605,6357
SpisGene24606,3940
SpisGene24607,4891
SpisGene24608,382
SpisGene24609,3954
SpisGene2461,3410
SpisGene24610,10094
SpisGene24611,936
SpisGene24612,603
SpisGene24613,3841
SpisGene24614,2603
SpisGene24615,8075
SpisGene24616,945
SpisGene24617,722
SpisGene24618,2375
SpisGene24619,3748
SpisGene2462,1110
SpisGene24620,1362
SpisGene24621,3953
SpisGene24622,9832
SpisGene24623,7911
SpisGene24624,4129
SpisGene24625,2034
SpisGene24626,1024
SpisGene24627,1504
SpisGene24628,3379
SpisGene24629,8212
SpisGene2463,10826
SpisGene24630,2077
SpisGene24631,4580
SpisGene24632,9770
SpisGene24633,8378
SpisGene24634,3402
SpisGene24635,9939
SpisGene24636,5194
SpisGene24637,6291
SpisGene24638,1657
SpisGene24639,9378
SpisGene2464,19305
SpisGene24640,4144
SpisGene24641,7979
SpisGene24642,1638
SpisGene24643,849
SpisGene24644,1603
SpisGene24645,6845
SpisGene24646,6021
SpisGene24647,1835
SpisGene24648,3636
SpisGene24649,1379
SpisGene2465,8306
SpisGene24650,7039
SpisGene24651,8811
SpisGene24652,1777
SpisGene24653,1729
SpisGene24654,5097
SpisGene24655,1449
SpisGene24656,6355
SpisGene24657,2904
SpisGene24658,8348
SpisGene24659,1674
SpisGene2466,14419
SpisGene24660,519
SpisGene24661,1603
SpisGene24662,1577
SpisGene24663,8038
SpisGene24664,1705
SpisGene24665,963
SpisGene24666,6368
SpisGene24667,1842
SpisGene24668,3454
SpisGene24669,969
SpisGene2467,29900
SpisGene24670,1873
SpisGene24671,3754
SpisGene24672,1873
SpisGene24673,4277
SpisGene24674,1659
SpisGene24675,741
SpisGene24676,3974
SpisGene24677,5868
SpisGene24678,3353
SpisGene24679,9909
SpisGene2468,1229
SpisGene24680,3269
SpisGene24681,824
SpisGene24682,9073
SpisGene24683,1824
SpisGene24684,3054
SpisGene24685,1396
SpisGene24686,2835
SpisGene24687,8995
SpisGene24688,2485
SpisGene24689,6718
SpisGene2469,11536
SpisGene24690,1140
SpisGene24691,3316
SpisGene24692,8924
SpisGene24693,6223
SpisGene24694,1032
SpisGene24695,2302
SpisGene24696,1286
SpisGene24697,6894
SpisGene24698,1275
SpisGene24699,260
SpisGene247,33377
SpisGene2470,2803
SpisGene24700,951
SpisGene24701,545
SpisGene24702,8848
SpisGene24703,5985
SpisGene24704,1354
SpisGene24705,3138
SpisGene24706,7943
SpisGene24707,5954
SpisGene24708,1594
SpisGene24709,6957
SpisGene2471,3984
SpisGene24710,2315
SpisGene24711,6088
SpisGene24712,6063
SpisGene24713,3440
SpisGene24714,1518
SpisGene24715,1140
SpisGene24716,8734
SpisGene24717,1438
SpisGene24718,5363
SpisGene24719,8193
SpisGene2472,6354
SpisGene24720,6725
SpisGene24721,1387
SpisGene24722,2768
SpisGene24723,2411
SpisGene24724,719
SpisGene24725,7436
SpisGene24726,6001
SpisGene24727,750
SpisGene24728,7730
SpisGene24729,3637
SpisGene2473,4268
SpisGene24730,5719
SpisGene24731,8299
SpisGene24732,5796
SpisGene24733,1748
SpisGene24734,7930
SpisGene24735,780
SpisGene24736,2095
SpisGene24737,2312
SpisGene24738,2438
SpisGene24739,1236
SpisGene2474,10587
SpisGene24740,7466
SpisGene24741,281
SpisGene24742,3540
SpisGene24743,2904
SpisGene24744,462
SpisGene24745,4164
SpisGene24746,6069
SpisGene24747,318
SpisGene24748,7988
SpisGene24749,498
SpisGene2475,621
SpisGene24750,1194
SpisGene24751,8379
SpisGene24752,6576
SpisGene24753,3943
SpisGene24754,523
SpisGene24755,664
SpisGene24756,7510
SpisGene24757,4258
SpisGene24758,3231
SpisGene24759,2501
SpisGene2476,17951.5
SpisGene24760,177
SpisGene24761,418
SpisGene24762,6581
SpisGene24763,5371
SpisGene24764,970
SpisGene24765,506
SpisGene24766,4991
SpisGene24767,7283
SpisGene24768,1845
SpisGene24769,2661
SpisGene2477,1491
SpisGene24770,8290
SpisGene24771,858
SpisGene24772,1087
SpisGene24773,1457
SpisGene24774,5284
SpisGene24775,2301
SpisGene24776,6953
SpisGene24777,1489
SpisGene24778,4638
SpisGene24779,6627
SpisGene2478,26919
SpisGene24780,2127
SpisGene24781,2540
SpisGene24782,3195
SpisGene24783,4383
SpisGene24784,661
SpisGene24785,1072
SpisGene24786,5770
SpisGene24787,530
SpisGene24788,2620
SpisGene24789,2621
SpisGene2479,14671
SpisGene24790,848
SpisGene24791,1858
SpisGene24792,6892
SpisGene24793,4664
SpisGene24794,3699
SpisGene24795,6065
SpisGene24796,2332
SpisGene24797,4906
SpisGene24798,6365
SpisGene24799,1592
SpisGene248,46212
SpisGene2480,9095
SpisGene24800,5264
SpisGene24801,1701
SpisGene24802,6592
SpisGene24803,4572
SpisGene24804,7044
SpisGene24805,7093
SpisGene24806,691
SpisGene24807,3986
SpisGene24808,2255
SpisGene24809,2591
SpisGene2481,4898
SpisGene24810,1142
SpisGene24811,1288
SpisGene24812,2796
SpisGene24813,1277
SpisGene24814,5025
SpisGene24815,5458
SpisGene24816,1150
SpisGene24817,2390
SpisGene24818,1430
SpisGene24819,537
SpisGene2482,37375
SpisGene24820,2620
SpisGene24821,2712
SpisGene24822,5509
SpisGene24823,6684
SpisGene24824,6232
SpisGene24825,1741
SpisGene24826,6238
SpisGene24827,1028
SpisGene24828,2897
SpisGene24829,4560
SpisGene2483,1452
SpisGene24830,2179
SpisGene24831,3678
SpisGene24832,1981
SpisGene24833,3896
SpisGene24834,3605
SpisGene24835,4635
SpisGene24836,693
SpisGene24837,4439
